#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Comment|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Tehnološki faktori podrazumevaju tehnološke aspekte, kao što su aktivnosti istraživanja i razvoja, automatizacija, tehnološki podsticaji i stopa tehnoloških promena.
5-6	452-453	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
5-7	454-462	prostoru	N	NOUN	_	_	prostor	_	_	_	*	_	_	_	_	_	_
5-8	462-463	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
5-9	464-467	ali	CONJ	CCONJ	_	_	ali	_	_	_	_	_	_	_	_	_	_
5-10	468-470	ne	PAR	PART	_	_	ne	_	_	_	_	_	_	_	_	_	_
5-11	471-472	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
5-12	473-474	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
5-13	475-482	vremenu	N	NOUN	_	_	vreme	_	_	_	*	_	_	_	_	_	_
5-14	482-483	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=To je možda bio pokušaj da se objasni teorija tadašnjih grčkih astronoma, među njima i Eratostena–da je Zemlja okrugla.
6-1	483-485	To	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	_	_
6-2	486-488	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
6-3	489-494	možda	PAR	PART	_	_	možda	_	_	_	_	_	_	_	_	_	_
6-4	495-498	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	_
6-5	499-506	pokušaj	N	NOUN	_	_	pokušaj	_	_	_	*	_	_	_	_	_	_
6-6	507-509	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	_
6-7	510-512	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	_	_
6-8	513-520	objasni	V	VERB	_	_	objasniti	_	_	_	*	_	_	_	_	_	_
6-9	521-528	teorija	N	NOUN	_	_	teorija	_	_	_	*	_	_	_	_	_	_
6-10	529-538	tadašnjih	A	ADJ	_	_	tadašnji	_	_	_	*	_	_	_	_	_	_
6-11	539-545	grčkih	A	ADJ	*	DEMO	grčki	_	_	_	*	_	_	_	_	_	_
6-12	546-555	astronoma	N	NOUN	_	_	astronom	_	_	_	*	_	_	_	_	_	_
6-13	555-556	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
6-14	557-561	među	PREP	ADP	_	_	među	_	_	_	_	_	_	_	_	_	_
6-15	562-567	njima	PRO	PRON	_	_	oni	_	_	_	_	_	_	_	_	_	_
6-16	568-569	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
6-17	570-580	Eratostena	N	PROPN	http://www.wikidata.org/entity/Q43182	PERS	Eratosten	_	_	_	_	_	_	_	_	_	_
6-18	580-581	–	PUNCT	PUNCT	_	_	–	_	_	_	_	_	_	_	_	_	_
6-19	581-583	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	_
6-20	584-586	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
6-21	587-593	Zemlja	N	PROPN	http://www.wikidata.org/entity/Q2	LOC	Zemlja	_	_	_	_	_	_	_	_	_	_
6-22	594-601	okrugla	A	ADJ	_	_	okrugao	_	_	_	*	_	_	_	_	_	_
6-23	601-602	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Različite strane planine u velikoj meri se razlikuju jedna od druge.
7-1	602-611	Različite	A	ADJ	_	_	različit	_	_	_	*	_	_	_	_	_	_
7-2	612-618	strane	N	NOUN	_	_	strana	_	_	_	*	_	_	_	_	_	_
7-3	619-626	planine	N	NOUN	_	_	planina	_	_	_	*	_	_	_	_	_	_
7-4	627-628	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
7-5	629-636	velikoj	A	ADJ	_	_	velik	_	_	_	*	_	_	_	_	_	_
7-6	637-641	meri	N	NOUN	_	_	mera	_	_	_	*	_	_	_	_	_	_
7-7	642-644	se	PAR	PART	_	_	se	1	*	IRV	*[20]	_	_	_	_	_	_
7-8	645-654	razlikuju	V	VERB	_	_	razlikovati	1	razlikovati se	IRV	*[20]	_	_	_	_	_	_
7-9	655-660	jedna	NUM	NUM	_	_	jedan	_	_	_	_	_	_	_	_	_	_
7-10	661-663	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	_	_
7-11	664-669	druge	A	ADJ	_	_	drugi	_	_	_	*	_	_	_	_	_	_
7-12	669-670	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Takve oluje mogu da traju samo nekoliko sati ili da se otegnu vekovima.
8-1	670-675	Takve	PRO	DET	_	_	takav	_	_	_	_	_	_	_	_	_	_
8-2	676-681	oluje	N	NOUN	_	_	oluja	_	_	_	*	_	_	_	_	_	_
8-3	682-686	mogu	V	VERB	_	_	moći	_	_	_	*	_	_	_	_	_	_
8-4	687-689	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	_
8-5	690-695	traju	V	VERB	_	_	trajati	_	_	_	*	_	_	_	_	_	_
8-6	696-700	samo	ADV	ADV	_	_	samo	_	_	_	*	_	_	_	_	_	_
8-7	701-709	nekoliko	ADV	ADV	_	_	nekoliko	_	_	_	*	_	_	_	_	_	_
8-8	710-714	sati	N	NOUN	_	_	sat	_	_	_	*	_	_	_	_	_	_
8-9	715-718	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	_	_	_	_	_	_
8-10	719-721	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	_
8-11	722-724	se	PAR	PART	_	_	se	1	*	IRV	*[21]	_	_	_	_	_	_
8-12	725-731	otegnu	V	VERB	_	_	otegnuti	1	otegnuti se	IRV	*[21]	_	_	_	_	_	_
8-13	732-740	vekovima	N	NOUN	_	_	vek	_	_	_	*	_	_	_	_	_	_
8-14	740-741	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Ona mora da izbegava nepotrebne reči, a on ne sme da se previše uzda u njene godine i njenu pobožnost.
9-1	741-744	Ona	PRO	PRON	_	_	ona	_	_	_	_	_	_	_	_	_	_
9-2	745-749	mora	V	VERB	_	_	morati	_	_	_	*	_	_	_	_	_	_
9-3	750-752	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	_
9-4	753-761	izbegava	V	VERB	_	_	izbegavati	_	_	_	*	_	_	_	_	_	_
9-5	762-772	nepotrebne	A	ADJ	_	_	nepotreban	_	_	_	*	_	_	_	_	_	_
9-6	773-777	reči	N	NOUN	_	_	reč	_	_	_	*	_	_	_	_	_	_
9-7	777-778	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
9-8	779-780	a	CONJ	CCONJ	_	_	a	_	_	_	_	_	_	_	_	_	_
9-9	781-783	on	PRO	PRON	_	_	on	_	_	_	_	_	_	_	_	_	_
9-10	784-786	ne	PAR	PART	_	_	ne	_	_	_	_	_	_	_	_	_	_
9-11	787-790	sme	V	VERB	_	_	smeti	_	_	_	*	_	_	_	_	_	_
9-12	791-793	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	_
9-13	794-796	se	PAR	PART	_	_	se	1	*	IRV	*[22]	_	_	_	_	_	_
9-14	797-804	previše	ADV	ADV	_	_	previše	_	_	_	*[22]|*[23]	_	_	_	_	_	_
9-15	805-809	uzda	V	VERB	_	_	uzdati	1	uzdati se	IRV	*[22]	_	_	_	_	_	_
9-16	810-811	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
9-17	812-817	njene	PRO	DET	_	_	njen	_	_	_	_	_	_	_	_	_	_
9-18	818-824	godine	N	NOUN	_	_	godina	_	_	_	*	_	_	_	_	_	_
9-19	825-826	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
9-20	827-832	njenu	PRO	DET	_	_	njen	_	_	_	_	_	_	_	_	_	_
9-21	833-842	pobožnost	N	NOUN	_	_	pobožnost	_	_	_	*	_	_	_	_	_	_
9-22	842-843	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Godine 1805. Žozef Luj Ge-Lisak i Aleksandar fon Humbolt su pokazali da se voda sastoji od dva dela vodonika i jednog dela kiseonika.
10-1	843-849	Godine	N	NOUN	_	_	godina	_	_	_	*	_	_	_	_	_	_
10-2	850-855	1805.	A	ADJ	_	_	1805.	_	_	_	_	_	_	_	_	_	_
10-3	856-861	Žozef	N	PROPN	http://www.wikidata.org/entity/Q153185[2]	PERS[2]	Žozef	_	_	_	_	_	_	_	_	_	_
10-4	862-865	Luj	N	PROPN	http://www.wikidata.org/entity/Q153185[2]	PERS[2]	Luj	_	_	_	_	_	_	_	_	_	_
10-5	866-868	Ge	N	PROPN	http://www.wikidata.org/entity/Q153185[2]	PERS[2]	Ge	_	_	_	_	_	_	_	_	_	_
10-6	868-869	-	PUNCT	PUNCT	http://www.wikidata.org/entity/Q153185[2]	PERS[2]	-	_	_	_	_	_	_	_	_	_	_
10-7	869-874	Lisak	N	PROPN	http://www.wikidata.org/entity/Q153185[2]	PERS[2]	Lisak	_	_	_	_	_	_	_	_	_	_
10-8	875-876	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
10-9	877-887	Aleksandar	N	PROPN	http://www.wikidata.org/entity/Q6694[3]	PERS[3]	Aleksandar	_	_	_	_	_	_	_	_	_	_
10-10	888-891	fon	F	X	http://www.wikidata.org/entity/Q6694[3]	PERS[3]	fon	_	_	_	_	_	_	_	_	_	_
10-11	892-899	Humbolt	N	PROPN	http://www.wikidata.org/entity/Q6694[3]	PERS[3]	Humbolt	_	_	_	_	_	_	_	_	_	_
10-12	900-902	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
10-13	903-911	pokazali	V	VERB	_	_	pokazati	_	_	_	*	_	_	_	_	_	_
10-14	912-914	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	_
10-15	915-917	se	PAR	PART	_	_	se	2	*	IRV	*[24]	_	_	_	_	_	_
10-16	918-922	voda	N	NOUN	_	_	voda	_	_	_	*[24]|*[25]	_	_	_	_	_	_
10-17	923-930	sastoji	V	VERB	_	_	sastojati	2	sastojati se	IRV	*[24]	_	_	_	_	_	_
10-18	931-933	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	_	_
10-19	934-937	dva	NUM	NUM	_	_	dva	_	_	_	_	_	_	_	_	_	_
10-20	938-942	dela	N	NOUN	_	_	deo	_	_	_	*	_	_	_	_	_	_
10-21	943-951	vodonika	N	NOUN	_	_	vodonik	_	_	_	*	_	_	_	_	_	_
10-22	952-953	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
10-23	954-960	jednog	NUM	NUM	_	_	jedan	_	_	_	_	_	_	_	_	_	_
10-24	961-965	dela	N	NOUN	_	_	deo	_	_	_	*	_	_	_	_	_	_
10-25	966-975	kiseonika	N	NOUN	_	_	kiseonik	_	_	_	*	_	_	_	_	_	_
10-26	975-976	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Paleografska studija u Britanskom muzeju iz 1938. godine otkrila je da je tekst pretrpeo nekoliko korekcija.
11-1	976-988	Paleografska	A	ADJ	_	_	paleografski	_	_	_	*	_	_	_	_	_	_
11-2	989-996	studija	N	NOUN	_	_	studija	_	_	_	*	_	_	_	_	_	_
11-3	997-998	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
11-4	999-1009	Britanskom	A	ADJ	http://www.wikidata.org/entity/Q6373[4]	ORG[4]	britanski	_	_	_	*	_	_	_	_	_	_
11-5	1010-1016	muzeju	N	NOUN	http://www.wikidata.org/entity/Q6373[4]	ORG[4]	muzej	_	_	_	*	_	_	_	_	_	_
11-6	1017-1019	iz	PREP	ADP	_	_	iz	_	_	_	_	_	_	_	_	_	_
11-7	1020-1025	1938.	A	ADJ	_	_	1938.	_	_	_	_	_	_	_	_	_	_
11-8	1026-1032	godine	N	NOUN	_	_	godina	_	_	_	*	_	_	_	_	_	_
11-9	1033-1040	otkrila	V	VERB	_	_	otkriti	_	_	_	*	_	_	_	_	_	_
11-10	1041-1043	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
11-11	1044-1046	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	_
11-12	1047-1049	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
11-13	1050-1055	tekst	N	NOUN	_	_	tekst	_	_	_	*	_	_	_	_	_	_
11-14	1056-1064	pretrpeo	V	VERB	_	_	pretrpeti	_	_	_	*	_	_	_	_	_	_
11-15	1065-1073	nekoliko	ADV	ADV	_	_	nekoliko	_	_	_	*	_	_	_	_	_	_
11-16	1074-1083	korekcija	N	NOUN	_	_	korekcija	_	_	_	*	_	_	_	_	_	_
11-17	1083-1084	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Može čak i da preživi u svemirskom vakuumu.
12-1	1084-1088	Može	V	VERB	_	_	moći	_	_	_	*	_	_	_	_	_	_
12-2	1089-1092	čak	PAR	PART	_	_	čak	_	_	_	_	_	_	_	_	_	_
12-3	1093-1094	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
12-4	1095-1097	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	_
12-5	1098-1105	preživi	V	VERB	_	_	preživeti	_	_	_	*	_	_	_	_	_	_
12-6	1106-1107	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
12-7	1108-1118	svemirskom	A	ADJ	_	_	svemirski	_	_	_	*	_	_	_	_	_	_
12-8	1119-1126	vakuumu	N	NOUN	_	_	vakuum	_	_	_	*	_	_	_	_	_	_
12-9	1126-1127	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Enskombov kvartet se sastoji od četiri skupa podataka, čije su jednostavne deskriptivne statističke karakteristike gotovo identične, ali izgledaju potpuno različito kada se prikažu grafički.
13-1	1127-1136	Enskombov	A	ADJ	_	_	Enskombov	_	_	_	*	_	_	_	_	_	_
13-2	1137-1144	kvartet	N	NOUN	_	_	kvartet	_	_	_	*	_	_	_	_	_	_
13-3	1145-1147	se	PAR	PART	_	_	se	1	*	IRV	*[26]	_	_	_	_	_	_
13-4	1148-1155	sastoji	V	VERB	_	_	sastojati	1	sastojati se	IRV	*[26]	_	_	_	_	_	_
13-5	1156-1158	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	_	_
13-6	1159-1165	četiri	NUM	NUM	_	_	četiri	_	_	_	_	_	_	_	_	_	_
13-7	1166-1171	skupa	N	NOUN	_	_	skup	2[9]	skup podataka[9]	NID[9]	*[27]	_	_	_	_	_	_
13-8	1172-1180	podataka	N	NOUN	_	_	podatak	2[9]	skup podataka[9]	NID[9]	*[27]	_	_	_	_	_	_
13-9	1180-1181	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
13-10	1182-1186	čije	PRO	DET	_	_	čiji	_	_	_	_	_	_	_	_	_	_
13-11	1187-1189	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
13-12	1190-1201	jednostavne	A	ADJ	_	_	jednostavan	_	_	_	*	_	_	_	_	_	_
13-13	1202-1214	deskriptivne	A	ADJ	_	_	deskriptivan	_	_	_	*	_	_	_	_	_	_
13-14	1215-1226	statističke	A	ADJ	_	_	statistički	_	_	_	*	_	_	_	_	_	_
13-15	1227-1241	karakteristike	N	NOUN	_	_	karakteristika	_	_	_	*	_	_	_	_	_	_
13-16	1242-1248	gotovo	ADV	ADV	_	_	gotovo	_	_	_	*	_	_	_	_	_	_
13-17	1249-1258	identične	A	ADJ	_	_	identičan	_	_	_	*	_	_	_	_	_	_
13-18	1258-1259	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
13-19	1260-1263	ali	CONJ	CCONJ	_	_	ali	_	_	_	_	_	_	_	_	_	_
13-20	1264-1273	izgledaju	V	VERB	_	_	izgledati	_	_	_	*	_	_	_	_	_	_
13-21	1274-1281	potpuno	ADV	ADV	_	_	potpuno	_	_	_	*	_	_	_	_	_	_
13-22	1282-1291	različito	ADV	ADV	_	_	različito	_	_	_	*	_	_	_	_	_	_
13-23	1292-1296	kada	CONJ	SCONJ	_	_	kada	_	_	_	_	_	_	_	_	_	_
13-24	1297-1299	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	_	_
13-25	1300-1307	prikažu	V	VERB	_	_	prikazati	_	_	_	*	_	_	_	_	_	_
13-26	1308-1316	grafički	ADV	ADV	_	_	grafički	_	_	_	*	_	_	_	_	_	_
13-27	1316-1317	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Nakon popuštanja verskih tenzija bilo je nekih radova na restauraciji katedrale.
14-1	1317-1322	Nakon	PREP	ADP	_	_	nakon	_	_	_	_	_	_	_	_	_	_
14-2	1323-1333	popuštanja	N	NOUN	_	_	popuštanje	_	_	_	*	_	_	_	_	_	_
14-3	1334-1341	verskih	A	ADJ	_	_	verski	_	_	_	*	_	_	_	_	_	_
14-4	1342-1349	tenzija	N	NOUN	_	_	tenzija	_	_	_	*	_	_	_	_	_	_
14-5	1350-1354	bilo	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	_
14-6	1355-1357	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
14-7	1358-1363	nekih	PRO	DET	_	_	nekih	_	_	_	_	_	_	_	_	_	_
14-8	1364-1370	radova	N	NOUN	_	_	rad	_	_	_	*	_	_	_	_	_	_
14-9	1371-1373	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	_	_
14-10	1374-1386	restauraciji	N	NOUN	_	_	restauracija	_	_	_	*	_	_	_	_	_	_
14-11	1387-1396	katedrale	N	NOUN	_	_	katedrala	_	_	_	*	_	_	_	_	_	_
14-12	1396-1397	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Pošto je problem odolevao napadima vodećih matematičara tog vremena, dvadesetosmogodišnji Ojler je rešivši problem odmah postao slavan.
15-1	1397-1402	Pošto	CONJ	SCONJ	_	_	pošto	_	_	_	_	_	_	_	_	_	_
15-2	1403-1405	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
15-3	1406-1413	problem	N	NOUN	_	_	problem	_	_	_	*	_	_	_	_	_	_
15-4	1414-1422	odolevao	V	VERB	_	_	odolevati	_	_	_	*	_	_	_	_	_	_
15-5	1423-1431	napadima	N	NOUN	_	_	napad	_	_	_	*	_	_	_	_	_	_
15-6	1432-1439	vodećih	A	ADJ	_	_	vodeći	_	_	_	*	_	_	_	_	_	_
