#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Comment|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Mnogo je siromaštva i nezaposlenosti.
4-1	175-183	Govoreći	V	VERB	_	_	govoriti	_	_	_	*	_	_	_	_	_	_
4-2	184-185	o	PREP	ADP	_	_	o	_	_	_	_	_	_	_	_	_	_
4-3	186-193	naslovu	N	NOUN	_	_	naslov	_	_	_	*	_	_	_	_	_	_
4-4	194-195	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
4-5	196-204	konceptu	N	NOUN	_	_	koncept	_	_	_	*	_	_	_	_	_	_
4-6	205-211	albuma	N	NOUN	_	_	album	_	_	_	*	_	_	_	_	_	_
4-7	211-212	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
4-8	213-217	Gaga	N	PROPN	http://www.wikidata.org/entity/Q19848	PERS	Gaga	_	_	_	_	_	_	_	_	_	_
4-9	218-220	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
4-10	221-230	objasnila	V	VERB	_	_	objasniti	_	_	_	*	_	_	_	_	_	_
4-11	230-231	:	PUNCT	PUNCT	_	_	:	_	_	_	_	_	_	_	_	_	_
4-12	232-233	„	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	_	_	_	_
4-13	233-238	Slava	N	NOUN	_	_	slava	_	_	_	*	_	_	_	_	_	_
4-14	239-245	govori	V	VERB	_	_	govoriti	_	_	_	*	_	_	_	_	_	_
4-15	246-247	o	PREP	ADP	_	_	o	_	_	_	_	_	_	_	_	_	_
4-16	248-252	tome	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	_	_
4-17	253-257	kako	CONJ	SCONJ	_	_	kako	_	_	_	_	_	_	_	_	_	_
4-18	258-260	se	PAR	PART	_	_	se	1	*	IRV	*[371]	_	_	_	_	_	_
4-19	261-266	svako	PRO	PRON	_	_	svako	_	_	_	*[371]	_	_	_	_	_	_
4-20	267-271	može	V	VERB	_	_	moći	_	_	_	*[371]|*[372]	_	_	_	_	_	_
4-21	272-279	osećati	V	VERB	_	_	osećati	1	osećati se	IRV	*[371]	_	_	_	_	_	_
4-22	280-287	slavnim	A	ADJ	_	_	slavan	_	_	_	*	_	_	_	_	_	_
4-23	287-288	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_
4-24	288-289	“	SENT	PUNCT	_	_	"	_	_	_	_	_	_	_	_	_	_

#Text=U roku od pet sati 10 bojnih brodova, pet ratnih krstarica, četiri lake krstarice i 32 torpedna čamca potonuli su u Skapa Flouu.
5-1	289-290	U	PREP	ADP	_	_	u	1[153]	u roku od[153]	AdpID[153]	*[373]	_	_	_	_	_	_
5-2	291-295	roku	N	NOUN	_	_	rok	1[153]	u roku od[153]	AdpID[153]	*[373]	_	_	_	_	_	_
5-3	296-298	od	PREP	ADP	_	_	od	1[153]	u roku od[153]	AdpID[153]	*[373]	_	_	_	_	_	_
5-4	299-302	pet	NUM	NUM	_	_	pet	_	_	_	_	_	_	_	_	_	_
5-5	303-307	sati	N	NOUN	_	_	sat	_	_	_	*	_	_	_	_	_	_
5-6	308-310	10	NUM	NUM	_	_	10	_	_	_	_	_	_	_	_	_	_
5-7	311-317	bojnih	A	ADJ	_	_	bojni	2[154]	bojni brod[154]	NID[154]	*[374]	_	_	_	_	_	_
5-8	318-325	brodova	N	NOUN	_	_	brod	2[154]	bojni brod[154]	NID[154]	*[374]	_	_	_	_	_	_
5-9	325-326	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
5-10	327-330	pet	NUM	NUM	_	_	pet	_	_	_	_	_	_	_	_	_	_
5-11	331-337	ratnih	A	ADJ	_	_	ratni	3[155]	ratna krstarica[155]	NID[155]	*[375]	_	_	_	_	_	_
5-12	338-347	krstarica	N	NOUN	_	_	krstarica	3[155]	ratna krstarica[155]	NID[155]	*[375]	_	_	_	_	_	_
5-13	347-348	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
5-14	349-355	četiri	NUM	NUM	_	_	četiri	_	_	_	_	_	_	_	_	_	_
5-15	356-360	lake	A	ADJ	_	_	lak	4[156]	laka krstarica[156]	NID[156]	*[376]	_	_	_	_	_	_
5-16	361-370	krstarice	N	NOUN	_	_	krstarica	4[156]	laka krstarica[156]	NID[156]	*[376]	_	_	_	_	_	_
5-17	371-372	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
5-18	373-375	32	NUM	NUM	_	_	32	_	_	_	_	_	_	_	_	_	_
5-19	376-384	torpedna	A	ADJ	_	_	torpedni	5[157]	torpedni čamac[157]	NID[157]	*[377]	_	_	_	_	_	_
5-20	385-390	čamca	N	NOUN	_	_	čamac	5[157]	torpedni čamac[157]	NID[157]	*[377]	_	_	_	_	_	_
5-21	391-399	potonuli	V	VERB	_	_	potonuti	_	_	_	*	_	_	_	_	_	_
5-22	400-402	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
5-23	403-404	u	N	PROPN	_	_	Skapa	_	_	_	_	_	_	_	_	_	_
5-24	405-410	Skapa	V	VERB	http://www.wikidata.org/entity/Q213965[1]	LOC[1]	skapati	_	_	_	*	_	_	_	_	_	_
5-25	411-416	Flouu	N	PROPN	http://www.wikidata.org/entity/Q213965[1]	LOC[1]	Flou	_	_	_	_	_	_	_	_	_	_
5-26	416-417	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Car nije bio voljan da to razmotri.
6-1	417-420	Car	N	NOUN	http://www.wikidata.org/entity/Q187587	ROLE	car	_	_	_	*	_	_	_	_	_	_
6-2	421-425	nije	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
6-3	426-429	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	_
6-4	430-436	voljan	A	ADJ	_	_	voljan	_	_	_	*	_	_	_	_	_	_
6-5	437-439	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	_	_
6-6	440-442	to	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	_	_
6-7	443-451	razmotri	V	VERB	_	_	razmotriti	_	_	_	*	_	_	_	_	_	_
6-8	451-452	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Stoga će svaka potraga za dokazima u korist hipoteze verovatno uspeti.
7-1	452-457	Stoga	ADV	ADV	_	_	stoga	_	_	_	*	_	_	_	_	_	_
7-2	458-460	će	V	AUX	_	_	hteti	_	_	_	_	_	_	_	_	_	_
7-3	461-466	svaka	PRO	DET	_	_	svaki	_	_	_	_	_	_	_	_	_	_
7-4	467-474	potraga	N	NOUN	_	_	potraga	_	_	_	*	_	_	_	_	_	_
7-5	475-477	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	_	_
7-6	478-486	dokazima	N	NOUN	_	_	dokaz	_	_	_	*	_	_	_	_	_	_
7-7	487-488	u	PREP	ADP	_	_	u	1[158]	u korist[158]	AdpID[158]	*[378]	_	_	_	_	_	_
7-8	489-495	korist	N	NOUN	_	_	korist	1[158]	u korist[158]	AdpID[158]	*[378]	_	_	_	_	_	_
7-9	496-504	hipoteze	N	NOUN	_	_	hipoteza	_	_	_	*	_	_	_	_	_	_
7-10	505-514	verovatno	ADV	ADV	_	_	verovatno	_	_	_	*	_	_	_	_	_	_
7-11	515-521	uspeti	V	VERB	_	_	uspeti	_	_	_	*	_	_	_	_	_	_
7-12	521-522	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Snabdevanje lako dostupnom nekontaminiranom vodom i dobra sanitarna praksa važni su za smanjenje stope infekcije i klinički značajnog gastroenteritisa.
8-1	522-533	Snabdevanje	N	NOUN	_	_	snabdevanje	_	_	_	*	_	_	_	_	_	_
8-2	534-538	lako	ADV	ADV	_	_	lako	1[159]	lako dostupan[159]	AdjID[159]	*[379]	_	_	_	_	_	_
8-3	539-548	dostupnom	A	ADJ	_	_	dostupan	1[159]	lako dostupan[159]	AdjID[159]	*[379]	_	_	_	_	_	_
8-4	549-565	nekontaminiranom	A	ADJ	_	_	nekontaminiran	_	_	_	*	_	_	_	_	_	_
8-5	566-571	vodom	N	NOUN	_	_	voda	_	_	_	*	_	_	_	_	_	_
8-6	572-573	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
8-7	574-579	dobra	A	ADJ	_	_	dobar	_	_	_	*	_	_	_	_	_	_
8-8	580-589	sanitarna	A	ADJ	_	_	sanitarni	_	_	_	*	_	_	_	_	_	_
8-9	590-596	praksa	N	NOUN	_	_	praksa	_	_	_	*	_	_	_	_	_	_
8-10	597-602	važni	A	ADJ	_	_	važan	_	_	_	*	_	_	_	_	_	_
8-11	603-605	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
8-12	606-608	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	_	_
8-13	609-618	smanjenje	N	NOUN	_	_	smanjenje	_	_	_	*	_	_	_	_	_	_
8-14	619-624	stope	N	NOUN	_	_	stopa	_	_	_	*	_	_	_	_	_	_
8-15	625-634	infekcije	N	NOUN	_	_	infekcija	_	_	_	*	_	_	_	_	_	_
8-16	635-636	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
8-17	637-645	klinički	A	ADJ	_	_	klinički	_	_	_	*	_	_	_	_	_	_
8-18	646-655	značajnog	A	ADJ	_	_	značajan	_	_	_	*	_	_	_	_	_	_
8-19	656-672	gastroenteritisa	N	NOUN	_	_	gastroenteritis	_	_	_	*	_	_	_	_	_	_
8-20	672-673	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Tasman, njegov navigator Višer i trgovac Gilsemans uz to su ucrtali u mapu značajan deo Australije, Novog Zelanda i pacifičkih ostrva.
9-1	673-679	Tasman	N	PROPN	http://www.wikidata.org/entity/Q42188	PERS	Tasman	_	_	_	_	_	_	_	_	_	_
9-2	679-680	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
9-3	681-687	njegov	PRO	DET	_	_	njegov	_	_	_	_	_	_	_	_	_	_
9-4	688-697	navigator	N	NOUN	http://www.wikidata.org/entity/Q254651	ROLE	navigator	_	_	_	*	_	_	_	_	_	_
9-5	698-703	Višer	N	PROPN	http://www.wikidata.org/entity/Q106483509	PERS	Višer	_	_	_	_	_	_	_	_	_	_
9-6	704-705	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
9-7	706-713	trgovac	N	NOUN	http://www.wikidata.org/entity/Q215536	ROLE	trgovac	_	_	_	*	_	_	_	_	_	_
9-8	714-723	Gilsemans	N	PROPN	http://www.wikidata.org/entity/Q6077452	PERS	Gilsemans	_	_	_	_	_	_	_	_	_	_
9-9	724-726	uz	PREP	ADP	_	_	uz	_	_	_	_	_	_	_	_	_	_
9-10	727-729	to	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	_	_
9-11	730-732	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
9-12	733-740	ucrtali	V	VERB	_	_	ucrtati	_	_	_	*	_	_	_	_	_	_
9-13	741-742	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
9-14	743-747	mapu	N	NOUN	_	_	mapa	_	_	_	*	_	_	_	_	_	_
9-15	748-756	značajan	A	ADJ	_	_	značajan	_	_	_	*	_	_	_	_	_	_
9-16	757-760	deo	N	NOUN	_	_	deo	_	_	_	*	_	_	_	_	_	_
9-17	761-771	Australije	N	PROPN	http://www.wikidata.org/entity/Q408	LOC	Australija	_	_	_	_	_	_	_	_	_	_
9-18	771-772	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
9-19	773-778	Novog	A	ADJ	http://www.wikidata.org/entity/Q664[2]	LOC[2]	nov	_	_	_	*	_	_	_	_	_	_
9-20	779-786	Zelanda	N	PROPN	http://www.wikidata.org/entity/Q664[2]	LOC[2]	Zeland	_	_	_	_	_	_	_	_	_	_
9-21	787-788	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
9-22	789-799	pacifičkih	A	ADJ	http://www.wikidata.org/entity/Q844857[3]	LOC[3]	pacifički	_	_	_	*	_	_	_	_	_	_
9-23	800-806	ostrva	N	NOUN	http://www.wikidata.org/entity/Q844857[3]	LOC[3]	ostrvo	_	_	_	*	_	_	_	_	_	_
9-24	806-807	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Bio je sin jevrejskog trgovca.
10-1	807-810	Bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	_	_
10-2	811-813	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
10-3	814-817	sin	N	NOUN	_	_	sin	_	_	_	*	_	_	_	_	_	_
10-4	818-828	jevrejskog	A	ADJ	*	DEMO	jevrejski	_	_	_	*	_	_	_	_	_	_
10-5	829-836	trgovca	N	NOUN	http://www.wikidata.org/entity/Q215536	ROLE	trgovac	_	_	_	*	_	_	_	_	_	_
10-6	836-837	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Onkocercijaza, poznata i kao rečno slepilo, jeste bolest čiji je uzročnik infekcija parazitskim crvom Onchocerca volvulus.
11-1	837-850	Onkocercijaza	N	NOUN	_	_	onkocercijaza	_	_	_	*	_	_	_	_	_	_
11-2	850-851	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
11-3	852-859	poznata	A	ADJ	_	_	poznat	_	_	_	*	_	_	_	_	_	_
11-4	860-861	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
11-5	862-865	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	_	_	_	_	_	_
11-6	866-871	rečno	A	ADJ	_	_	rečni	1[160]	rečno slepilo[160]	NID[160]	*[380]	_	_	_	_	_	_
11-7	872-879	slepilo	N	NOUN	_	_	slepilo	1[160]	rečno slepilo[160]	NID[160]	*[380]	_	_	_	_	_	_
11-8	879-880	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
11-9	881-886	jeste	V	VERB	_	_	jesam	_	_	_	*	_	_	_	_	_	_
11-10	887-893	bolest	N	NOUN	_	_	bolest	_	_	_	*	_	_	_	_	_	_
11-11	894-898	čiji	PRO	DET	_	_	čiji	_	_	_	_	_	_	_	_	_	_
11-12	899-901	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
11-13	902-910	uzročnik	N	NOUN	_	_	uzročnik	_	_	_	*	_	_	_	_	_	_
11-14	911-920	infekcija	N	NOUN	_	_	infekcija	_	_	_	*	_	_	_	_	_	_
11-15	921-932	parazitskim	A	ADJ	_	_	parazitski	2[161]	parazitski crv[161]	NID[161]	*[381]	_	_	_	_	_	_
11-16	933-938	crvom	N	NOUN	_	_	crv	2[161]	parazitski crv[161]	NID[161]	*[381]	_	_	_	_	_	_
11-17	939-949	Onchocerca	F	X	_	_	Onchocerca	3[162]	Onchocerca volvulus[162]	NID[162]	*[382]	_	_	_	_	_	_
11-18	950-958	volvulus	F	X	_	_	volvulus	3[162]	Onchocerca volvulus[162]	NID[162]	*[382]	_	_	_	_	_	_
11-19	958-959	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=To su noćne životinje koje uglavnom žive same.
12-1	959-961	To	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	_	_
12-2	962-964	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
12-3	965-970	noćne	A	ADJ	_	_	noćni	1[163]	noćna životinja[163]	NID[163]	*[383]	_	_	_	_	_	_
12-4	971-980	životinje	N	NOUN	_	_	životinja	1[163]	noćna životinja[163]	NID[163]	*[383]	_	_	_	_	_	_
12-5	981-985	koje	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	_	_
12-6	986-994	uglavnom	ADV	ADV	_	_	uglavnom	_	_	_	*	_	_	_	_	_	_
12-7	995-999	žive	V	VERB	_	_	živeti	_	_	_	*	_	_	_	_	_	_
12-8	1000-1004	same	A	ADJ	_	_	sam	_	_	_	*	_	_	_	_	_	_
12-9	1004-1005	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Religija je, zapravo, samosvest i samopouzdanje čoveka koji se još uvek nije pronašao ili se ponovo izgubio.
13-1	1005-1013	Religija	N	NOUN	_	_	religija	_	_	_	*	_	_	_	_	_	_
13-2	1014-1016	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
13-3	1016-1017	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
13-4	1018-1025	zapravo	ADV	ADV	_	_	zapravo	_	_	_	*	_	_	_	_	_	_
13-5	1025-1026	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
13-6	1027-1036	samosvest	N	NOUN	_	_	samosvest	_	_	_	*	_	_	_	_	_	_
13-7	1037-1038	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	_	_
13-8	1039-1052	samopouzdanje	N	NOUN	_	_	samopouzdanje	_	_	_	*	_	_	_	_	_	_
13-9	1053-1059	čoveka	N	NOUN	_	_	čovek	_	_	_	*	_	_	_	_	_	_
13-10	1060-1064	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	_	_
13-11	1065-1067	se	PAR	PART	_	_	se	2	*	IRV	*[384]	_	_	_	_	_	_
13-12	1068-1071	još	ADV	ADV	_	_	još	3[164]	još uvek[164]	AdvID[164]	*[384]|*[385]	_	_	_	_	_	_
13-13	1072-1076	uvek	ADV	ADV	_	_	uvek	3[164]	još uvek[164]	AdvID[164]	*[384]|*[385]	_	_	_	_	_	_
13-14	1077-1081	nije	V	AUX	_	_	jesam	_	_	_	*[384]	_	_	_	_	_	_
13-15	1082-1090	pronašao	V	VERB	_	_	pronaći	2	pronaći se	IRV	*[384]	_	_	_	_	_	_
13-16	1091-1094	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	_	_	_	_	_	_
13-17	1095-1097	se	PAR	PART	_	_	se	1	*	IRV	*[386]	_	_	_	_	_	_
13-18	1098-1104	ponovo	ADV	ADV	_	_	ponovo	_	_	_	*[386]|*[387]	_	_	_	_	_	_
13-19	1105-1112	izgubio	V	VERB	_	_	izgubiti	1	izgubiti se	IRV	*[386]	_	_	_	_	_	_
13-20	1112-1113	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Kup Italije (ital. Coppa Italia) jeste italijanski fudbalski godišnji kup.
14-1	1113-1116	Kup	N	NOUN	http://www.wikidata.org/entity/Q169918[4]	EVENT[4]	kup	_	_	_	*	_	_	_	_	_	_
14-2	1117-1124	Italije	N	PROPN	http://www.wikidata.org/entity/Q169918[4]	EVENT[4]	Italija	_	_	_	_	_	_	_	_	_	_
14-3	1125-1126	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	_	_	_	_
14-4	1126-1131	ital.	ABB	X	_	_	ital.	_	_	_	_	_	_	_	_	_	_
14-5	1132-1137	Coppa	F	X	http://www.wikidata.org/entity/Q169918[5]	EVENT[5]	Coppa	_	_	_	_	_	_	_	_	_	_
14-6	1138-1144	Italia	F	X	http://www.wikidata.org/entity/Q169918[5]	EVENT[5]	Italia	_	_	_	_	_	_	_	_	_	_
14-7	1144-1145	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	_	_	_
14-8	1146-1151	jeste	V	VERB	_	_	jesam	_	_	_	*	_	_	_	_	_	_
14-9	1152-1163	italijanski	A	ADJ	*	DEMO	italijanski	_	_	_	*	_	_	_	_	_	_
14-10	1164-1173	fudbalski	A	ADJ	_	_	fudbalski	_	_	_	*	_	_	_	_	_	_
14-11	1174-1182	godišnji	A	ADJ	_	_	godišnji	_	_	_	*	_	_	_	_	_	_
14-12	1183-1186	kup	N	NOUN	_	_	kup	_	_	_	*	_	_	_	_	_	_
14-13	1186-1187	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Nemačka vojska je 1944. godine okupirala Mađarsku.
15-1	1187-1194	Nemačka	A	ADJ	*	DEMO	nemački	_	_	_	*	_	_	_	_	_	_
15-2	1195-1201	vojska	N	NOUN	_	_	vojska	_	_	_	*	_	_	_	_	_	_
15-3	1202-1204	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	_	_
15-4	1205-1210	1944.	A	ADJ	_	_	1944.	_	_	_	_	_	_	_	_	_	_
15-5	1211-1217	godine	N	NOUN	_	_	godina	_	_	_	*	_	_	_	_	_	_
15-6	1218-1227	okupirala	V	VERB	_	_	okupirati	_	_	_	*	_	_	_	_	_	_
15-7	1228-1236	Mađarsku	N	PROPN	http://www.wikidata.org/entity/Q28	LOC	Mađarska	_	_	_	_	_	_	_	_	_	_
15-8	1236-1237	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=Hrane se skoro svakom pokretnom životinjom na koju naiđu.
16-1	1237-1242	Hrane	V	VERB	_	_	hraniti	1	hraniti se	IRV	*[388]	_	_	_	_	_	_
16-2	1243-1245	se	PAR	PART	_	_	se	1	*	IRV	*[388]	_	_	_	_	_	_
16-3	1246-1251	skoro	ADV	ADV	_	_	skoro	_	_	_	*	_	_	_	_	_	_
16-4	1252-1258	svakom	PRO	DET	_	_	svaki	_	_	_	_	_	_	_	_	_	_
16-5	1259-1268	pokretnom	A	ADJ	_	_	pokretan	_	_	_	*	_	_	_	_	_	_
16-6	1269-1279	životinjom	N	NOUN	_	_	životinja	_	_	_	*	_	_	_	_	_	_
16-7	1280-1282	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	_	_
16-8	1283-1287	koju	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	_	_
16-9	1288-1293	naiđu	V	VERB	_	_	naići	_	_	_	*	_	_	_	_	_	_
16-10	1293-1294	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	_	_

#Text=U zemljama u razvoju, posebno u podsaharskoj Africi i Aziji, kolera je čest uzrok gastroenteritisa.
17-1	1294-1295	U	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
17-2	1296-1304	zemljama	N	NOUN	_	_	zemlja	1[165]	zemlja u razvoju[165]	NID[165]	*[389]	_	_	_	_	_	_
17-3	1305-1306	u	PREP	ADP	_	_	u	1[165]	zemlja u razvoju[165]	NID[165]	*[389]	_	_	_	_	_	_
17-4	1307-1314	razvoju	N	NOUN	_	_	razvoj	1[165]	zemlja u razvoju[165]	NID[165]	*[389]	_	_	_	_	_	_
17-5	1314-1315	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	_	_
17-6	1316-1323	posebno	ADV	ADV	_	_	posebno	_	_	_	*	_	_	_	_	_	_
17-7	1324-1325	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	_	_
17-8	1326-1338	podsaharskoj	A	ADJ	http://www.wikidata.org/entity/Q132959[6]	LOC[6]	podsaharski	_	_	_	*	_	_	_	_	_	_
17-9	1339-1345	Africi	N	PROPN	http://www.wikidata.org/entity/Q132959[6]	LOC[6]	Afrika	_	_	_	_	_	_	_	_	_	_
