#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=U petoj sezoni program je održan u skladu sa novim konceptom: jedan mladi fudbaler iz svake zemlje izabran je kao njen predstavnik.
1-23	119-130	predstavnik	N	NOUN	_	_	predstavnik	_	_	_	ENG30-10005721-n	3	ENG30-05820620-n;ENG30-10005721-n;ENG30-10522035-n	*	Fudbaler je izabran da predstavlja svoju zemlju u programu, tj. deluje u njeno ime. To odgovara značenju lica imenovanog da zastupa ili deluje u ime drugih.	
1-24	130-131	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Krup pogađa oko 15 % dece i obično se javlja između 6 meseci i 5–6 godina.
2-1	131-135	Krup	N	NOUN	_	_	krup	_	_	_	ENG30-14174011-n	2	ENG30-14174011-n;ENG30-14349311-n	*	Rečenica govori o učestalosti i uzrastu kod dece, što odgovara opisu bolesti odojčadi i male dece. Ne pominje se konkretno upalni proces grkljana/dušnika/bronha.	
2-2	136-142	pogađa	V	VERB	_	_	pogađati	_	_	_	ENG30-00019448-v	2	DRJ0-212537/0;ENG30-00019448-v	CV	U medicinskom kontekstu 'krup pogađa 15% dece' znači da bolest zahvata/ima uticaj na taj deo populacije. Ovde 'pogađati' označava uticati/afektirati, a ne 'pogoditi' u smislu pogotka ili nagađanja.	
2-3	143-146	oko	ADV	ADV	_	_	oko	_	_	_	ENG30-00007015-b	1	ENG30-00007015-b	*	'Oko' se koristi u značenju približne količine, tj. procenjuje da je pogođeno približno 15% dece, a ne tačno.	
2-4	147-149	15	NUM	NUM	_	_	15	_	_	_	_	_	_	_	_	
2-5	150-151	%	PUNCT	SYM	_	_	%	_	_	_	_	_	_	_	_	
2-6	152-156	dece	N	NOUN	_	_	deca	_	_	_	ENG30-09917593-n	3	DRS0-457358/0.0;DRS0-457359/0.0;ENG30-09917593-n	CV	U medicinskom kontekstu ovde se 'deca' odnosi na mlade osobe pre puberteta, što odgovara navedenom uzrastu (6 meseci do 5–6 godina).	
2-7	157-158	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
2-8	159-165	obično	ADV	ADV	_	_	obično	_	_	_	ENG30-00155621-b	3	ENG30-00041954-b;ENG30-00106921-b;ENG30-00155621-b	*	Ovde 'obično' znači 'u većini slučajeva; po pravilu', tj. krup se najčešće javlja u navedenom uzrastu.	
2-9	166-168	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0161[2001]	1[2001]	CVMWE-0161[2001]	*[452]	U kontekstu bolesti, 'se javlja' znači da se krup pojavljuje u određenom uzrastu. To odgovara značenju 'pojaviti se, nastati (i o bolesti)'.[2001]	
2-10	169-175	javlja	V	VERB	_	_	javljati	1	javljati se	IRV	CVMWE-0161[2001]	1[2001]	CVMWE-0161[2001]	*[452]	U kontekstu bolesti, 'se javlja' znači da se krup pojavljuje u određenom uzrastu. To odgovara značenju 'pojaviti se, nastati (i o bolesti)'.[2001]	
2-11	176-182	između	PREP	ADP	_	_	između	_	_	_	_	_	_	_	_	
2-12	183-184	6	NUM	NUM	_	_	6	_	_	_	_	_	_	_	_	
2-13	185-191	meseci	N	NOUN	_	_	mesec	_	_	_	ENG30-15209413-n	7	CVMWE-0348;ENG30-09358226-n;ENG30-09358550-n;ENG30-11484975-n;ENG30-15206296-n;ENG30-15207872-n;ENG30-15209413-n	*	Ovde 'meseci' označava kalendarske mesece, tj. delove godine korišćene za merenje starosti (šest kalendarskih meseci), a ne nebesko telo niti striktno 30-dnevnu ili lunarnu mesečnu jedinicu.	
2-14	192-193	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
2-15	194-195	5	NUM	NUM	_	_	5	_	_	_	_	_	_	_	_	
2-16	195-196	–	PUNCT	PUNCT	_	_	–	_	_	_	_	_	_	_	_	
2-17	196-197	6	NUM	NUM	_	_	6	_	_	_	_	_	_	_	_	
2-18	198-204	godina	N	NOUN	_	_	godina	_	_	_	ENG30-15203791-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	Ovde „godina“ označava jedinicu trajanja (365/366 dana) kojom se izražava životna dob deteta, a ne kalendarsku godinu.	
2-19	204-205	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Poznati fudbaleri, među kojima i srpski defanzivac Branislav Ivanović i holandski napadač Dirk Kojt, učestvovali su u raznim događajima širom sveta.
3-1	205-212	Poznati	A	ADJ	_	_	poznat	_	_	_	CV0214	5	CV0074;CV0214;ENG30-00970249-a;ENG30-01375174-a;ENG30-01375831-a	*	Ovde 'poznati' znači čuveni, slavni — fudbaleri za koje mnogi znaju, poput Ivanovića i Kojta.	
3-2	213-222	fudbaleri	N	NOUN	http://www.wikidata.org/entity/Q937857	ROLE	fudbaler	_	_	_	ENG30-10618342-n	2	ENG30-10101634-n;ENG30-10618342-n	*	Pominju se evropski igrači Branislav Ivanović i Dirk Kojt, koji su poznati kao fudbaleri u asocijaciji (soccer), a ne u američkom fudbalu.	
3-3	222-223	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
3-4	224-228	među	PREP	ADP	_	_	među	_	_	_	_	_	_	_	_	
3-5	229-235	kojima	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
3-6	236-237	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
3-7	238-244	srpski	A	ADJ	http://www.wikidata.org/entity/Q9299	DEMO	srpski	_	_	_	ENG30-02963942-a	1	ENG30-02963942-a	*	Ovde 'srpski' označava nacionalnost/poreklo defanzivca iz Srbije, tj. odnosi se na ljude/kulturu regiona Srbije.	
3-8	245-255	defanzivac	N	NOUN	http://www.wikidata.org/entity/Q336286	ROLE	defanzivac	_	_	_	CV0801	1	CV0801	*	U kontekstu fudbala, 'defanzivac' je igrač čiji je zadatak da štiti gol svog tima. To odgovara ulozi Branislava Ivanovića kao odbrambenog igrača.	
3-9	256-265	Branislav	N	PROPN	http://www.wikidata.org/entity/Q181921[1]	PERS[1]	Branislav	_	_	_	_	_	_	_	_	
3-10	266-274	Ivanović	N	PROPN	http://www.wikidata.org/entity/Q181921[1]	PERS[1]	Ivanović	_	_	_	_	_	_	_	_	
3-11	275-276	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
3-12	277-286	holandski	A	ADJ	*	DEMO	holandski	_	_	_	ENG30-02960686-a	1	ENG30-02960686-a	*	Ovde 'holandski' označava nacionalnost napadača Dirka Kojta, tj. da je iz Holandije. To odgovara značenju prideva koji se tiče Holandije, njenih ljudi i kulture.	
3-13	287-294	napadač	N	NOUN	http://www.wikidata.org/entity/Q280658	ROLE	napadač	_	_	_	ENG30-10663996-n	2	ENG30-00726567-n;ENG30-10663996-n	*	U rečenici se govori o fudbalerima i Dirk Kujt je označen kao holandski napadač, tj. ofanzivni igrač (forward) u fudbalskom timu. Kontrast sa 'defanzivcem' Ivanovićem dodatno potvrđuje ovo značenje.	
3-14	295-299	Dirk	N	PROPN	http://www.wikidata.org/entity/Q294214[2]	PERS[2]	Dirk	_	_	_	_	_	_	_	_	
3-15	300-304	Kojt	N	PROPN	http://www.wikidata.org/entity/Q294214[2]	PERS[2]	Kojt	_	_	_	_	_	_	_	_	
3-16	304-305	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
3-17	306-317	učestvovali	V	VERB	_	_	učestvovati	_	_	_	ENG30-02450256-v	3	ENG30-01082606-v;ENG30-02375131-v;ENG30-02450256-v	CV	Rečenica kaže da su fudbaleri učestvovali u raznim događajima, tj. uzeli su učešće/sudelovali u organizovanim aktivnostima. To najpreciznije odgovara značenju 'uzeti učešća u nekoj zajedničkoj akciji'.	
3-18	318-320	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
3-19	321-322	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
3-20	323-329	raznim	A	ADJ	_	_	razni	_	_	_	MIN0003	5	CV0009;DRJ0-221334/1a.;DRJ0-221334/1b.;DRJ0-221334/2;MIN0003	CV	Ovde 'raznim' označava da su događaji bili različitih vrsta i karaktera, tj. raznovrsni. Ne ističe se samo neodređen broj, već raznolikost događaja širom sveta.	
3-21	330-340	događajima	N	NOUN	_	_	događaj	_	_	_	CV0008	6	CV0008;ENG30-00029378-n;ENG30-07283608-n;ENG30-07307477-n;ENG30-07447261-n;ENG30-11453860-n	CV	Reč 'događajima' ovde označava organizovane, planirane javne ili društvene aktivnosti (npr. utakmice, promotivne akcije) u kojima su fudbaleri učestvovali širom sveta.	
3-22	341-346	širom	PREP	ADP	_	_	širom	_	_	_	_	_	_	_	_	
3-23	347-352	sveta	N	NOUN	_	_	svet	_	_	_	ENG30-09466280-n	5	ENG30-05809878-n;ENG30-07947255-n;ENG30-07965937-n;ENG30-09466280-n;ENG30-09480809-n	CV	U izrazu 'širom sveta' 'svet' označava ceo svet kao celinu (globalno), tj. sveukupnost prostora/pojava. Ovo najbliže odgovara značenju 'sve što negde postoji'.	
3-24	352-353	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Više od 7000 ljudi otišlo je na premijeru filma u Damasku.
4-1	353-357	Više	ADV	ADV	_	_	više	_	_	_	ENG30-00099712-b	3	CV0061;ENG30-00099712-b;ENG30-01555133-a	*	'Više od 7000' izražava komparativnu kvantifikaciju, tj. da je broj ljudi veći od 7000. To je komparativ od 'mnogo' u značenju veće količine.	
4-2	358-360	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	_	
4-3	361-365	7000	NUM	NUM	_	_	7000	_	_	_	_	_	_	_	_	
4-4	366-371	ljudi	N	NOUN	_	_	ljudi	_	_	_	ENG30-07942152-n	3	ENG30-07942152-n;ENG30-08208016-n;ENG30-10289176-n	*	Odnosi se na opštu grupu ljudskih bića koja su prisustvovala premijeri; nema implikacije o podređenosti ili poslušnosti.	
4-5	372-378	otišlo	V	VERB	_	_	otići	_	_	_	ENG30-02493030-v	7	ENG30-01848718-v;ENG30-02008396-v;ENG30-02009433-v;ENG30-02383440-v;ENG30-02493030-v;ENG30-02653862-v;ENG30-02661252-v	CV	Izraz 'otišlo je na premijeru filma' označava odlazak na određeno mesto radi prisustvovanja događaju/razonode. Zato najbolje odgovara značenje 'otići na neko mesto, recimo radi zabave'.	
4-6	379-381	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
4-7	382-384	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
4-8	385-394	premijeru	N	NOUN	_	_	premijera	_	_	_	ENG30-06893285-n	1	ENG30-06893285-n	*	Reč označava prvo javno prikazivanje filma. Rečenica govori o događaju (premijeri) kojem je prisustvovalo više od 7000 ljudi.	
4-9	395-400	filma	N	NOUN	_	_	film	_	_	_	ENG30-06613686-n	3	ENG30-03338821-n;ENG30-06262567-n;ENG30-06613686-n	*	Izraz 'premijera filma' upućuje na konkretno ostvarenje kao oblik zabave koji pripoveda priču pokretnim slikama. Ne odnosi se na fotografski materijal niti na opšti medijum, već na film kao ‘movie’.	
4-10	401-402	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
4-11	403-410	Damasku	N	PROPN	http://www.wikidata.org/entity/Q3766	LOC	Damask	_	_	_	_	_	_	_	_	
4-12	410-411	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Kulminacija je bila ceremonija dodele Kupa devet vrednosti (Nine Values Cup), koji je osvojio fudbalski klub Barselona.
5-1	411-422	Kulminacija	N	NOUN	_	_	kulminacija	_	_	_	ENG30-15291199-n	3	ENG30-06373747-n;ENG30-13940456-n;ENG30-15291199-n	*	Odnosi se na završnu, klimaktičku fazu događaja—ceremonija dodele je bila vrhunac dešavanja. Nije reč o književnom klimaksu niti o najvišem stepenu intenziteta.	
5-2	423-425	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
5-3	426-430	bila	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
5-4	431-441	ceremonija	N	NOUN	_	_	ceremonija	_	_	_	ENG30-07450842-n	3	ENG30-01027379-n;ENG30-07450842-n;ENG30-07452251-n	*	Radi se o svečanom događaju dodele nagrade; 'ceremonija dodele Kupa' je formalan događaj povodom posebne prilike, što odgovara ovom značenju.	
5-5	442-448	dodele	N	NOUN	_	_	dodela	_	_	_	PS001	3	ENG30-00164579-n;ENG30-01083645-n;PS001	*	Rečenica govori o ceremoniji uručenja Kupa devet vrednosti, tj. nagrade. Zato 'dodela' ovde znači svečano uručenje nagrade ili priznanja.	
5-6	449-453	Kupa	N	NOUN	http://www.wikidata.org/entity/\*[3]	WORK[3]	kup	_	_	_	CV0012	2	CV0012;ENG30-01859325-n	CV	Ovde se radi o sportskom kup-takmičenju čiji pobednik dobija pehar; pominje se dodela Kupa koji je Barselona osvojila.	
5-7	454-459	devet	NUM	NUM	http://www.wikidata.org/entity/\*[3]	WORK[3]	devet	_	_	_	_	_	_	_	_	
5-8	460-469	vrednosti	N	NOUN	http://www.wikidata.org/entity/\*[3]	WORK[3]	vrednost	_	_	_	ENG30-05923983-n	6	ENG30-05138208-n;ENG30-05138488-n;ENG30-05145118-n;ENG30-05856388-n;ENG30-05923983-n;ENG30-13764342-n	*	Ovde 'vrednosti' označava etička načela i ideale koje zajednica ceni; nagrada je posvećena devet takvih principa. Nije reč o materijalnoj, numeričkoj ili tržišnoj vrednosti, već o društveno-moralnim vrednostima.	
5-9	470-471	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	_	_	
5-10	471-475	Nine	F	X	http://www.wikidata.org/entity/\*[4]	WORK[4]	Nine	_	_	_	_	_	_	_	_	
5-11	476-482	Values	F	X	http://www.wikidata.org/entity/\*[4]	WORK[4]	Values	_	_	_	_	_	_	_	_	
5-12	483-486	Cup	F	X	http://www.wikidata.org/entity/\*[4]	WORK[4]	cup	_	_	_	_	_	_	_	_	
5-13	486-487	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	_	
5-14	487-488	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
5-15	489-493	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	_	
5-16	494-496	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
5-17	497-504	osvojio	V	VERB	_	_	osvojiti	_	_	_	CV0015	3	CV0015;ENG30-01114303-v;ENG30-02272549-v	*	Reč se odnosi na sportski kontekst i dodelu Kupa, pa 'osvojio' znači da je Barselona pobedila i dobila nagradu. To odgovara značenju dobijanja nagrade kao rezultat takmičenja.	
5-18	505-514	fudbalski	A	ADJ	http://www.wikidata.org/entity/Q7156[5]	ORG[5]	fudbalski	_	_	_	DRJ0-187395/0	1	DRJ0-187395/0	*	Ovde 'fudbalski' opisuje klub Barselona kao klub koji se bavi fudbalom, tj. pripada fudbalu, što direktno odgovara značenju 'koji se odnosi na fudbal'.	
5-19	515-519	klub	N	NOUN	http://www.wikidata.org/entity/Q7156[5]	ORG[5]	klub	_	_	_	ENG30-08227214-n	4	ENG30-02931417-n;ENG30-03054311-n;ENG30-08227214-n;ENG30-13782769-n	*	U izrazu 'fudbalski klub Barselona' reč 'klub' označava sportsku organizaciju, tj. formalno udruženje ljudi sa zajedničkim interesom (fudbal), a ne zgradu ili noćni klub.	
5-20	520-529	Barselona	N	PROPN	http://www.wikidata.org/entity/Q7156[5]	ORG[5]	Barselona	_	_	_	_	_	_	_	_	
5-21	529-530	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=U junu 2014, kao vođa pokreta, posetio je deveti međunarodni omladinski fudbalski turnir organizovan u znak sećanja na Jurija Andrejeviča Morozova.
6-1	530-531	U	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
6-2	532-536	junu	N	NOUN	_	_	jun	_	_	_	ENG30-15211806-n	1	ENG30-15211806-n	*	U izrazu 'u junu 2014' reč označava mesec kao vremensku odrednicu, tj. mesec između maja i jula.	
6-3	537-541	2014	A	ADJ	_	_	2014	_	_	_	_	_	_	_	_	
6-4	541-542	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
6-5	543-546	kao	ADV	ADV	_	_	kao	_	_	_	DRJ0-194033/1a.	5	DRJ0-194033/1a.;DRJ0-194033/1b.;DRJ0-194033/2a.;DRJ0-194033/2b.;DRJ0-194033/2v.	*	Reč 'kao' uvodi imenicu 'vođa pokreta' i označava ulogu/svojstvo u kojem je delovao: 'u svojstvu vođe pokreta'.	
6-6	547-551	vođa	N	NOUN	_	_	vođa	_	_	_	ENG30-09623038-n	1	ENG30-09623038-n	*	Fraza 'kao vođa pokreta' označava osobu koja predvodi ili usmerava pokret, što odgovara značenju osobe koja upravlja drugima ili inspiriše.	
6-7	552-559	pokreta	N	NOUN	_	_	pokret	_	_	_	ENG30-08464601-n	6	ENG30-00334509-n;ENG30-00347652-n;ENG30-00349369-n;ENG30-00569898-n;ENG30-07309781-n;ENG30-08464601-n	*	U frazi 'kao vođa pokreta' 'pokret' označava organizovanu grupu ljudi sa zajedničkom ideologijom i ciljevima. Ne radi se o fizičkoj kretnji, već o društvenom/političkom pokretu.	
6-8	559-560	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
6-9	561-568	posetio	V	VERB	_	_	posetiti	_	_	_	ENG30-01844048-v	3	ENG30-01843689-v;ENG30-01844048-v;ENG30-02487573-v	*	Formulacija 'kao vođa pokreta' ukazuje da je poseta obavljena u službenom/zvaničnom svojstvu. Nije reč o razgledanju niti je naglašena kratkoća posete.	
6-10	569-571	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
6-11	572-578	deveti	A	ADJ	_	_	deveti	_	_	_	ENG30-02203249-a	1	ENG30-02203249-a	*	'Deveti' je redni broj koji označava da je turnir bio deveti po redu, tj. dolazi nakon osmog i pre desetog.	
6-12	579-590	međunarodni	A	ADJ	_	_	međunarodan	_	_	_	ENG30-01568375-a	1	ENG30-01568375-a	*	U izrazu 'međunarodni turnir' opisuje se sportski događaj sa učesnicima iz više država, dakle koji se tiče bar dve nacije.	
6-13	591-601	omladinski	A	ADJ	_	_	omladinski	_	_	_	BILI-00000996	1	BILI-00000996	*	Reč 'omladinski' opisuje fudbalski turnir namenjen omladini, tj. mladim igračima. To je u skladu sa značenjem 'koji se odnosi na omladince i omladinke'.	
6-14	602-611	fudbalski	A	ADJ	_	_	fudbalski	_	_	_	DRJ0-187395/0	1	DRJ0-187395/0	*	Ovde 'fudbalski' opisuje turnir koji je vezan za sport fudbal. Reč označava da je turnir iz oblasti fudbala, što odgovara datom značenju.	
6-15	612-618	turnir	N	NOUN	_	_	turnir	_	_	_	ENG30-07464725-n	1	ENG30-07464725-n	*	Odnosi se na međunarodni omladinski fudbalski turnir, tj. sportsko nadmetanje sa nizom utakmica radi određivanja pobednika.	
6-16	619-630	organizovan	V	VERB	_	_	organizovati	_	_	_	ENG30-00710005-v	5	ENG30-00404642-v;ENG30-00710005-v;ENG30-01651444-v;ENG30-02432530-v;ENG30-02448185-v	*	Ovde 'organizovan' označava da je turnir bio planiran i vođen kao složen događaj u znak sećanja na Morozova, što odgovara značenju planiranja i usmeravanja poduhvata.	
6-17	631-632	u	PREP	ADP	_	_	u	1[188]	u znak[188]	AdpID[188]	LLM-0301[2002]	1[2002]	LLM-0301[2002]	*[453]	Fraza 'u znak sećanja' znači da je turnir organizovan kao simbol sećanja i iskaz poštovanja prema Juriju Morozovu. To odgovara značenju 'kao simbol nečega; u cilju pokazivanja'.[2002]	
6-18	633-637	znak	N	NOUN	_	_	znak	1[188]	u znak[188]	AdpID[188]	LLM-0301[2002]	1[2002]	LLM-0301[2002]	*[453]	Fraza 'u znak sećanja' znači da je turnir organizovan kao simbol sećanja i iskaz poštovanja prema Juriju Morozovu. To odgovara značenju 'kao simbol nečega; u cilju pokazivanja'.[2002]	
6-19	638-645	sećanja	N	NOUN	_	_	sećanje	_	_	_	ENG30-05935060-n	3	ENG30-05761559-n;ENG30-05935060-n;ENG30-05935292-n	*	U frazi 'u znak sećanja na', 'sećanje' znači 'spomen/uspomena' – nešto što se pamti u čast osobe. Ne odnosi se na proces prisećanja niti na sposobnost pamćenja.	
6-20	646-648	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
6-21	649-655	Jurija	N	PROPN	http://www.wikidata.org/entity/Q323105[6]	PERS[6]	Jurij	_	_	_	_	_	_	_	_	
6-22	656-667	Andrejeviča	N	PROPN	http://www.wikidata.org/entity/Q323105[6]	PERS[6]	Andrejevič	_	_	_	_	_	_	_	_	
6-23	668-676	Morozova	N	PROPN	http://www.wikidata.org/entity/Q323105[6]	PERS[6]	Morozov	_	_	_	_	_	_	_	_	
6-24	676-677	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Dan fudbala i prijateljstva (Day of Football and Friendship) obeležen je u Nižnjem Novgorodu i Kazanju.
7-1	677-680	Dan	N	NOUN	http://www.wikidata.org/entity/\*[7]	EVENT[7]	dan	_	_	_	ENG30-15157225-n	8	ENG30-14484516-n;ENG30-15123115-n;ENG30-15136453-n;ENG30-15155220-n;ENG30-15157041-n;ENG30-15157225-n;ENG30-15164957-n;ENG30-15208540-n	*	Radi se o nazivu obeležavanja posvećenom određenoj temi („Dan fudbala i prijateljstva”), dakle danu namenjenom posebnoj svrsi.	
