#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|KBid


#Text=On obično igra na poziciji levog krila ili levog beka.
152-7	93-104	finansijska	A	ADJ	*[73]	ORG[73]	finansijski	_	_	_	_	
152-8	105-106	i	CONJ	CCONJ	*[73]	ORG[73]	i	_	_	_	_	
152-9	107-122	administrativna	A	ADJ	*[73]	ORG[73]	administrativan	_	_	_	_	
152-10	123-130	pitanja	N	NOUN	*[73]	ORG[73]	pitanje	_	_	_	_	
152-11	131-132	(	PUNCT	PUNCT	_	_	(	_	_	_	_	
152-12	132-136	CFAA	ABB	X	*	ORG	CFAA	_	_	_	_	
152-13	136-137	)	PUNCT	PUNCT	_	_	)	_	_	_	_	
152-14	138-142	kako	CONJ	SCONJ	_	_	kako	_	_	_	_	
152-15	143-145	bi	V	AUX	_	_	biti	_	_	_	_	
152-16	146-153	pomogla	V	VERB	_	_	pomoći	_	_	_	http://example.org/lexicon/seENG3002547586v	
152-17	154-159	Birou	N	NOUN	_	_	biro	_	_	_	http://example.org/lexicon/seENG3008337324n	
152-18	160-169	Evropskog	A	ADJ	http://www.wikidata.org/entity/Q205203[74]	ORG[74]	evropski	_	_	_	_	
152-19	170-176	odbora	N	NOUN	http://www.wikidata.org/entity/Q205203[74]	ORG[74]	odbor	_	_	_	_	
152-20	177-183	regija	N	NOUN	http://www.wikidata.org/entity/Q205203[74]	ORG[74]	regija	_	_	_	_	
152-21	184-185	(	PUNCT	PUNCT	_	_	(	_	_	_	_	
152-22	185-188	CoR	ABB	X	http://www.wikidata.org/entity/Q205203	ORG	CoR	_	_	_	_	
152-23	188-189	)	PUNCT	PUNCT	_	_	)	_	_	_	_	
152-24	189-190	.	SENT	PUNCT	_	_	.	_	_	_	_	

#Text=Osiguravanjem lakog i slobodnog pristupa podacima, može se poboljšati njihova inovativna upotreba i ekonomski potencijal.
153-1	190-203	Osiguravanjem	N	NOUN	_	_	osiguravanje	_	_	_	http://example.org/lexicon/seNEW_SENSE	
153-2	204-209	lakog	A	ADJ	_	_	lak	_	_	_	http://example.org/lexicon/seENG3000749230a	
153-3	210-211	i	CONJ	CCONJ	_	_	i	_	_	_	_	
153-4	212-221	slobodnog	A	ADJ	_	_	slobodan	_	_	_	http://example.org/lexicon/seENG3001061489a	
153-5	222-230	pristupa	N	NOUN	_	_	pristup	1[809]	pristup podacima[809]	NID[809]	http://example.org/lexicon/seLLM0204[3502]	
153-6	231-239	podacima	N	NOUN	_	_	podatak	1[809]	pristup podacima[809]	NID[809]	http://example.org/lexicon/seLLM0204[3502]	
153-7	239-240	,	PUNCT	PUNCT	_	_	,	_	_	_	_	
153-8	241-245	može	V	VERB	_	_	moći	_	_	_	http://example.org/lexicon/seNEW_SENSE	
153-9	246-248	se	PAR	PART	_	_	se	_	_	_	_	
153-10	249-259	poboljšati	V	VERB	_	_	poboljšati	_	_	_	http://example.org/lexicon/seENG3000205885v	
153-11	260-267	njihova	PRO	DET	_	_	njihov	_	_	_	_	
153-12	268-278	inovativna	A	ADJ	_	_	inovativan	_	_	_	http://example.org/lexicon/seENG3001687586a	
153-13	279-287	upotreba	N	NOUN	_	_	upotreba	_	_	_	http://example.org/lexicon/seENG3000947128n	
153-14	288-289	i	CONJ	CCONJ	_	_	i	_	_	_	_	
153-15	290-299	ekonomski	A	ADJ	_	_	ekonomski	_	_	_	http://example.org/lexicon/seENG3002716739a	
153-16	300-310	potencijal	N	NOUN	_	_	potencijal	_	_	_	http://example.org/lexicon/seENG3014482620n	
153-17	310-311	.	SENT	PUNCT	_	_	.	_	_	_	_	

#Text=Članovi Evropskog odbora regija (CoR) sastaju se na plenarnoj sednici u Briselu šest puta godišnje kako bi vodili raspravu i usvajali stavove, izveštaje i rezolucije.
154-1	311-318	Članovi	N	NOUN	*	ROLE	član	_	_	_	http://example.org/lexicon/seENG3010307234n	
154-2	319-328	Evropskog	A	ADJ	http://www.wikidata.org/entity/Q205203[75]	ORG[75]	evropski	_	_	_	_	
154-3	329-335	odbora	N	NOUN	http://www.wikidata.org/entity/Q205203[75]	ORG[75]	odbor	_	_	_	_	
154-4	336-342	regija	N	NOUN	http://www.wikidata.org/entity/Q205203[75]	ORG[75]	regija	_	_	_	_	
154-5	343-344	(	PUNCT	PUNCT	_	_	(	_	_	_	_	
154-6	344-347	CoR	ABB	X	http://www.wikidata.org/entity/Q205203	ORG	CoR	_	_	_	_	
154-7	347-348	)	PUNCT	PUNCT	_	_	)	_	_	_	_	
154-8	349-356	sastaju	V	VERB	_	_	sastajati	1	sastajati se	IRV	http://example.org/lexicon/seCVMWE0393[3503]	
154-9	357-359	se	PAR	PART	_	_	se	1	*	IRV	http://example.org/lexicon/seCVMWE0393[3503]	
154-10	360-362	na	PREP	ADP	_	_	na	_	_	_	_	
154-11	363-372	plenarnoj	A	ADJ	_	_	plenaran	3[810]	plenarna sednica[810]	NID[810]	http://example.org/lexicon/seCVMWE0290[3504]	
154-12	373-380	sednici	N	NOUN	_	_	sednica	3[810]	plenarna sednica[810]	NID[810]	http://example.org/lexicon/seCVMWE0290[3504]	
154-13	381-382	u	PREP	ADP	_	_	u	_	_	_	_	
154-14	383-390	Briselu	N	PROPN	http://www.wikidata.org/entity/Q239	LOC	Brisel	_	_	_	_	
154-15	391-395	šest	NUM	NUM	_	_	šest	_	_	_	_	
154-16	396-400	puta	PAR	PART	_	_	puta	_	_	_	_	
154-17	401-409	godišnje	ADV	ADV	_	_	godišnje	_	_	_	http://example.org/lexicon/seENG3000081737b	
154-18	410-414	kako	CONJ	SCONJ	_	_	kako	_	_	_	_	
154-19	415-417	bi	V	AUX	_	_	biti	_	_	_	_	
154-20	418-424	vodili	V	VERB	_	_	voditi	2	voditi raspravu	LVC.full	http://example.org/lexicon/seCVMWE0493[3505]	
154-21	425-433	raspravu	N	NOUN	_	_	rasprava	2	*	LVC.full	http://example.org/lexicon/seCVMWE0493[3505]	
154-22	434-435	i	CONJ	CCONJ	_	_	i	_	_	_	_	
154-23	436-444	usvajali	V	VERB	_	_	usvajati	_	_	_	http://example.org/lexicon/seENG3000602112v	
154-24	445-452	stavove	N	NOUN	_	_	stav	_	_	_	http://example.org/lexicon/seENG3006782019n	
154-25	452-453	,	PUNCT	PUNCT	_	_	,	_	_	_	_	
154-26	454-463	izveštaje	N	NOUN	_	_	izveštaj	_	_	_	http://example.org/lexicon/seENG3007218470n	
154-27	464-465	i	CONJ	CCONJ	_	_	i	_	_	_	_	
154-28	466-476	rezolucije	N	NOUN	_	_	rezolucija	_	_	_	http://example.org/lexicon/seENG3006511874n	
154-29	476-477	.	SENT	PUNCT	_	_	.	_	_	_	_	

#Text=Narukvica ima dve niti, plavu i zelenu, i može je nositi svako ko se poistovećuje sa vrednostima ovog programa.
155-1	477-486	Narukvica	N	NOUN	_	_	narukvica	_	_	_	http://example.org/lexicon/seENG3002887970n	
155-2	487-490	ima	V	VERB	_	_	imati	_	_	_	http://example.org/lexicon/seENG3002629535v	
155-3	491-494	dve	NUM	NUM	_	_	dva	_	_	_	_	
155-4	495-499	niti	N	NOUN	_	_	nit	_	_	_	http://example.org/lexicon/seENG3014867858n	
155-5	499-500	,	PUNCT	PUNCT	_	_	,	_	_	_	_	
155-6	501-506	plavu	A	ADJ	_	_	plav	_	_	_	http://example.org/lexicon/seENG3000370869a	
155-7	507-508	i	CONJ	CCONJ	_	_	i	_	_	_	_	
155-8	509-515	zelenu	A	ADJ	_	_	zelen	_	_	_	http://example.org/lexicon/seENG3000375969a	
155-9	515-516	,	PUNCT	PUNCT	_	_	,	_	_	_	_	
155-10	517-518	i	CONJ	CCONJ	_	_	i	_	_	_	_	
155-11	519-523	može	V	VERB	_	_	moći	_	_	_	http://example.org/lexicon/seNEW_SENSE	
155-12	524-526	je	V	AUX	_	_	jesam	_	_	_	_	
155-13	527-533	nositi	V	VERB	_	_	nositi	_	_	_	http://example.org/lexicon/seENG3002717102v	
155-14	534-539	svako	PRO	PRON	_	_	svako	_	_	_	_	
155-15	540-542	ko	PRO	PRON	_	_	ko	_	_	_	_	
155-16	543-545	se	PRO	PRON	_	_	sebe	1	*	IRV	http://example.org/lexicon/seCVMWE0297[3506]	
155-17	546-558	poistovećuje	V	VERB	_	_	poistovećivati	1	poistovećivati se	IRV	http://example.org/lexicon/seCVMWE0297[3506]	
155-18	559-561	sa	PREP	ADP	_	_	sa	_	_	_	_	
155-19	562-573	vrednostima	N	NOUN	_	_	vrednost	_	_	_	http://example.org/lexicon/seENG3005138208n	
155-20	574-578	ovog	PRO	DET	_	_	ovaj	_	_	_	_	
155-21	579-587	programa	N	NOUN	_	_	program	_	_	_	http://example.org/lexicon/seENG3006676416n	
155-22	587-588	.	SENT	PUNCT	_	_	.	_	_	_	_	

#Text=Rezolucije omogućavaju Odboru da iznese svoj stav o važnim i aktuelnim pitanjima.
156-1	588-598	Rezolucije	N	NOUN	_	_	rezolucija	_	_	_	http://example.org/lexicon/seENG3006511874n	
156-2	599-610	omogućavaju	V	VERB	_	_	omogućavati	_	_	_	http://example.org/lexicon/seDRJ0209302\_0	
156-3	611-617	Odboru	N	NOUN	_	_	odbor	_	_	_	http://example.org/lexicon/seENG3008322981n	
156-4	618-620	da	CONJ	SCONJ	_	_	da	_	_	_	_	
156-5	621-627	iznese	V	VERB	_	_	izneti	1	izneti stav	LVC.full	http://example.org/lexicon/seCVMWE0154[3507]	
156-6	628-632	svoj	PRO	DET	_	_	svoj	_	_	_	_	
156-7	633-637	stav	N	NOUN	_	_	stav	1	*	LVC.full	http://example.org/lexicon/seCVMWE0154[3507]	
156-8	638-639	o	PREP	ADP	_	_	o	_	_	_	_	
156-9	640-646	važnim	A	ADJ	_	_	važan	_	_	_	http://example.org/lexicon/seENG3001275562a	
156-10	647-648	i	CONJ	CCONJ	_	_	i	_	_	_	_	
156-11	649-658	aktuelnim	A	ADJ	_	_	aktuelan	_	_	_	http://example.org/lexicon/seNEW_SENSE	
156-12	659-668	pitanjima	N	NOUN	_	_	pitanje	_	_	_	http://example.org/lexicon/seENG3006783768n	
156-13	668-669	.	SENT	PUNCT	_	_	.	_	_	_	_	

#Text=Ceremoniju je snimio holandski javni radiodifuzni kanal NOS / NTR i emitovao je putem NED3.
157-1	669-679	Ceremoniju	N	NOUN	_	_	ceremonija	_	_	_	http://example.org/lexicon/seENG3007450842n	
157-2	680-682	je	V	AUX	_	_	jesam	_	_	_	_	
157-3	683-689	snimio	V	VERB	_	_	snimiti	_	_	_	http://example.org/lexicon/seENG3000998399v	
157-4	690-699	holandski	A	ADJ	*	DEMO	holandski	_	_	_	http://example.org/lexicon/seENG3002960686a	
157-5	700-705	javni	A	ADJ	_	_	javan	_	_	_	http://example.org/lexicon/seENG3000493297a	
157-6	706-718	radiodifuzni	A	ADJ	_	_	radiodifuzni	1[811]	radiodifuzni kanal[811]	NID[811]	http://example.org/lexicon/seLLM0221[3508]	
157-7	719-724	kanal	N	NOUN	_	_	kanal	1[811]	radiodifuzni kanal[811]	NID[811]	http://example.org/lexicon/seLLM0221[3508]	
157-8	725-728	NOS	ABB	X	*[76]	ORG[76]	NOS	_	_	_	_	
157-9	729-730	/	PUNCT	PUNCT	*[76]	ORG[76]	/	_	_	_	_	
157-10	731-734	NTR	ABB	X	*[76]	ORG[76]	NTR	_	_	_	_	
157-11	735-736	i	CONJ	CCONJ	_	_	i	_	_	_	_	
157-12	737-745	emitovao	V	VERB	_	_	emitovati	_	_	_	http://example.org/lexicon/seENG3000973056v	
157-13	746-748	je	V	AUX	_	_	jesam	_	_	_	_	
157-14	749-754	putem	PREP	ADP	_	_	putem	_	_	_	_	
157-15	755-759	NED3	ABB	X	_	_	NED3	_	_	_	_	
157-16	759-760	.	PUNCT	PUNCT	_	_	.	_	_	_	_	

#Text=Veliki broj zvezda je starosti između milijardu i 10 milijardi godina.
158-1	760-766	Veliki	A	ADJ	_	_	velik	_	_	_	http://example.org/lexicon/seENG3001375909a	
158-2	767-771	broj	N	NOUN	_	_	broj	_	_	_	http://example.org/lexicon/seENG3005121418n	
158-3	772-778	zvezda	N	NOUN	_	_	zvezda	_	_	_	http://example.org/lexicon/seENG3009444100n	
158-4	779-781	je	V	AUX	_	_	jesam	_	_	_	_	
158-5	782-790	starosti	N	NOUN	_	_	starost	_	_	_	http://example.org/lexicon/seENG3004924103n	
158-6	791-797	između	PREP	ADP	_	_	između	_	_	_	_	
158-7	798-807	milijardu	N	NOUN	_	_	milijarda	_	_	_	http://example.org/lexicon/seENG3013751829n	
158-8	808-809	i	CONJ	CCONJ	_	_	i	_	_	_	_	
158-9	810-812	10	NUM	NUM	_	_	10	_	_	_	_	
158-10	813-822	milijardi	N	NOUN	_	_	milijarda	_	_	_	http://example.org/lexicon/seENG3013751829n	
158-11	823-829	godina	N	NOUN	_	_	godina	_	_	_	http://example.org/lexicon/seENG3015203791n	
158-12	829-830	.	SENT	PUNCT	_	_	.	_	_	_	_	

#Text=Priče o uspehu Evropskog socijalnog fonda (ESF): preko 70 priča o uspehu koje pokazuju kako su projekti ESF pomogli da se poboljša radni život ljudi širom Evrope.
159-1	830-835	Priče	N	NOUN	_	_	priča	_	_	_	http://example.org/lexicon/seENG3007221094n	
159-2	836-837	o	PREP	ADP	_	_	o	_	_	_	_	
159-3	838-844	uspehu	N	NOUN	_	_	uspeh	_	_	_	http://example.org/lexicon/seENG3000063652n	
159-4	845-854	Evropskog	A	ADJ	http://www.wikidata.org/entity/Q846996[77]	ORG[77]	evropski	_	_	_	_	
159-5	855-865	socijalnog	A	ADJ	http://www.wikidata.org/entity/Q846996[77]	ORG[77]	socijalan	_	_	_	_	
159-6	866-871	fonda	N	NOUN	http://www.wikidata.org/entity/Q846996[77]	ORG[77]	fond	_	_	_	_	
159-7	872-873	(	PUNCT	PUNCT	_	_	(	_	_	_	_	
159-8	873-876	ESF	ABB	X	http://www.wikidata.org/entity/Q846996	ORG	ESF	_	_	_	_	
159-9	876-877	)	PUNCT	PUNCT	_	_	)	_	_	_	_	
159-10	877-878	:	PUNCT	PUNCT	_	_	:	_	_	_	_	
159-11	879-884	preko	PREP	ADP	_	_	preko	_	_	_	_	
159-12	885-887	70	NUM	NUM	_	_	70	_	_	_	_	
159-13	888-893	priča	N	NOUN	_	_	priča	_	_	_	http://example.org/lexicon/seENG3007221094n	
159-14	894-895	o	PREP	ADP	_	_	o	_	_	_	_	
159-15	896-902	uspehu	N	NOUN	_	_	uspeh	_	_	_	http://example.org/lexicon/seENG3000063652n	
159-16	903-907	koje	PRO	DET	_	_	koji	_	_	_	_	
159-17	908-916	pokazuju	V	VERB	_	_	pokazivati	_	_	_	http://example.org/lexicon/seENG3000772640v	
159-18	917-921	kako	ADV	ADV	_	_	kako	_	_	_	http://example.org/lexicon/seENG3000111712b	
159-19	922-924	su	V	AUX	_	_	jesam	_	_	_	_	
159-20	925-933	projekti	N	NOUN	_	_	projekt	_	_	_	http://example.org/lexicon/seDRJ0218747\_1	
159-21	934-937	ESF	ABB	X	http://www.wikidata.org/entity/Q846996	ORG	ESF	_	_	_	_	
159-22	938-945	pomogli	V	VERB	_	_	pomoći	_	_	_	http://example.org/lexicon/seENG3002735897v	
159-23	946-948	da	CONJ	SCONJ	_	_	da	_	_	_	_	
159-24	949-951	se	PAR	PART	_	_	se	_	_	_	_	
159-25	952-960	poboljša	V	VERB	_	_	poboljšati	_	_	_	http://example.org/lexicon/seENG3000205885v	
159-26	961-966	radni	A	ADJ	_	_	radni	_	_	_	http://example.org/lexicon/seENG3000833334a	
159-27	967-972	život	N	NOUN	_	_	život	_	_	_	http://example.org/lexicon/seENG3005810561n	
159-28	973-978	ljudi	N	NOUN	_	_	ljudi	_	_	_	http://example.org/lexicon/seENG3007942152n	
159-29	979-984	širom	PREP	ADP	_	_	širom	_	_	_	_	
159-30	985-991	Evrope	N	PROPN	http://www.wikidata.org/entity/Q46	LOC	Evropa	_	_	_	_	
159-31	991-992	.	SENT	PUNCT	_	_	.	_	_	_	_	

#Text=Tako je projekat ujedinio mlade igrače četiri kontinenta — Afrike, Evroazije, Severne Amerike i Južne Amerike.
160-1	992-996	Tako	ADV	ADV	_	_	tako	_	_	_	http://example.org/lexicon/seENG3000121002b	
160-2	997-999	je	V	AUX	_	_	jesam	_	_	_	_	
160-3	1000-1008	projekat	N	NOUN	_	_	projekt	_	_	_	http://example.org/lexicon/seDRJ0218747\_1	
160-4	1009-1017	ujedinio	V	VERB	_	_	ujediniti	_	_	_	http://example.org/lexicon/seENG3000243124v	
160-5	1018-1023	mlade	A	ADJ	_	_	mlad	_	_	_	http://example.org/lexicon/seENG3001674464a	
160-6	1024-1030	igrače	N	NOUN	*	ROLE	igrač	_	_	_	http://example.org/lexicon/seENG3010439851n	
160-7	1031-1037	četiri	NUM	NUM	_	_	četiri	_	_	_	_	
160-8	1038-1048	kontinenta	N	NOUN	_	_	kontinent	_	_	_	http://example.org/lexicon/seENG3009254614n	
160-9	1049-1050	—	PUNCT	PUNCT	_	_	—	_	_	_	_	
160-10	1051-1057	Afrike	N	PROPN	http://www.wikidata.org/entity/Q15	LOC	Afrika	_	_	_	_	
160-11	1057-1058	,	PUNCT	PUNCT	_	_	,	_	_	_	_	
160-12	1059-1068	Evroazije	N	PROPN	http://www.wikidata.org/entity/Q5401	LOC	Evroazija	_	_	_	_	
160-13	1068-1069	,	PUNCT	PUNCT	_	_	,	_	_	_	_	
160-14	1070-1077	Severne	A	ADJ	http://www.wikidata.org/entity/Q49[78]	LOC[78]	severni	_	_	_	_	
160-15	1078-1085	Amerike	N	PROPN	http://www.wikidata.org/entity/Q49[78]	LOC[78]	Amerika	_	_	_	_	
160-16	1086-1087	i	CONJ	CCONJ	_	_	i	_	_	_	_	
160-17	1088-1093	Južne	A	ADJ	http://www.wikidata.org/entity/Q18[79]	LOC[79]	južni	_	_	_	_	
160-18	1094-1101	Amerike	N	PROPN	http://www.wikidata.org/entity/Q18[79]	LOC[79]	Amerika	_	_	_	_	
160-19	1101-1102	.	PUNCT	PUNCT	_	_	.	_	_	_	_	

#Text=Dok se definisanje strategije vrši na nivou EU, implementacija finansiranja Evropskog socijalnog fonda (ESF) je odgovornost država članica EU i regiona.
161-1	1102-1105	Dok	CONJ	SCONJ	_	_	Dok	_	_	_	_	
161-2	1106-1108	se	PAR	PART	_	_	se	_	_	_	_	
161-3	1109-1120	definisanje	N	NOUN	_	_	definisanje	_	_	_	http://example.org/lexicon/seENG3013555446n	
161-4	1121-1131	strategije	N	NOUN	_	_	strategija	_	_	_	http://example.org/lexicon/seENG3005905348n	
161-5	1132-1136	vrši	V	VERB	_	_	vršiti	_	_	_	http://example.org/lexicon/seENG3002374764v	
161-6	1137-1139	na	PREP	ADP	_	_	na	1[812]	na nivou[812]	AdpID[812]	http://example.org/lexicon/seLLM0132[3509]	
161-7	1140-1145	nivou	N	NOUN	_	_	nivo	1[812]	na nivou[812]	AdpID[812]	http://example.org/lexicon/seLLM0132[3509]	
161-8	1146-1148	EU	ABB	X	http://www.wikidata.org/entity/Q458	ORG	EU	_	_	_	_	
161-9	1148-1149	,	PUNCT	PUNCT	_	_	,	_	_	_	_	
161-10	1150-1164	implementacija	N	NOUN	_	_	implementacija	_	_	_	http://example.org/lexicon/seENG3001127379n	
161-11	1165-1177	finansiranja	N	NOUN	_	_	finansiranje	_	_	_	http://example.org/lexicon/seENG3013365698n	
161-12	1178-1187	Evropskog	A	ADJ	http://www.wikidata.org/entity/Q846996[80]	ORG[80]	evropski	_	_	_	_	
161-13	1188-1198	socijalnog	A	ADJ	http://www.wikidata.org/entity/Q846996[80]	ORG[80]	socijalan	_	_	_	_	
161-14	1199-1204	fonda	N	NOUN	http://www.wikidata.org/entity/Q846996[80]	ORG[80]	fond	_	_	_	_	
161-15	1205-1206	(	PUNCT	PUNCT	_	_	(	_	_	_	_	
161-16	1206-1209	ESF	ABB	X	http://www.wikidata.org/entity/Q846996	ORG	ESF	_	_	_	_	
161-17	1209-1210	)	PUNCT	PUNCT	_	_	)	_	_	_	_	
161-18	1211-1213	je	V	AUX	_	_	jesam	_	_	_	_	
161-19	1214-1225	odgovornost	N	NOUN	_	_	odgovornost	_	_	_	http://example.org/lexicon/seENG3001124246n	
161-20	1226-1232	država	N	NOUN	_	_	država	2[813]	država članica[813]	NID[813]	http://example.org/lexicon/seLLM0040[3510]	
161-21	1233-1240	članica	N	NOUN	_	_	članica	2[813]	država članica[813]	NID[813]	http://example.org/lexicon/seLLM0040[3510]	
161-22	1241-1243	EU	ABB	X	http://www.wikidata.org/entity/Q458	ORG	EU	_	_	_	_	
161-23	1244-1245	i	CONJ	CCONJ	_	_	i	_	_	_	_	
161-24	1246-1253	regiona	N	NOUN	_	_	region	_	_	_	http://example.org/lexicon/seRSSJ45108\_0	
161-25	1253-1254	.	SENT	PUNCT	_	_	.	_	_	_	_	

#Text=Češka Republika je 12. marta 1999. postala članica NATO, zajedno s Poljskom i Mađarskom.
162-1	1254-1259	Češka	A	ADJ	http://www.wikidata.org/entity/Q213[81]	LOC[81]	češki	_	_	_	_	
162-2	1260-1269	Republika	N	NOUN	http://www.wikidata.org/entity/Q213[81]	LOC[81]	republika	_	_	_	_	
162-3	1270-1272	je	V	AUX	_	_	jesam	_	_	_	_	
162-4	1273-1276	12.	A	ADJ	_	_	12.	_	_	_	http://example.org/lexicon/seNEW_SENSE	
162-5	1277-1282	marta	N	NOUN	_	_	mart	_	_	_	http://example.org/lexicon/seENG3015210870n	
162-6	1283-1288	1999.	A	ADJ	_	_	1999.	_	_	_	http://example.org/lexicon/seNEW_SENSE	
162-7	1289-1296	postala	V	VERB	_	_	postati	_	_	_	http://example.org/lexicon/seENG3000149583v	
162-8	1297-1304	članica	N	NOUN	_	_	članica	_	_	_	http://example.org/lexicon/seDRJ0190732\_0б	
162-9	1305-1309	NATO	ABB	X	http://www.wikidata.org/entity/Q7184	ORG	NATO	_	_	_	_	
162-10	1309-1310	,	PUNCT	PUNCT	_	_	,	_	_	_	_	
162-11	1311-1318	zajedno	ADV	ADV	_	_	zajedno	_	_	_	http://example.org/lexicon/seENG3000117082b	
162-12	1319-1320	s	PREP	ADP	_	_	s	_	_	_	_	
162-13	1321-1329	Poljskom	N	PROPN	http://www.wikidata.org/entity/Q36	LOC	Poljska	_	_	_	_	
162-14	1330-1331	i	CONJ	CCONJ	_	_	i	_	_	_	_	
162-15	1332-1341	Mađarskom	N	PROPN	http://www.wikidata.org/entity/Q28	LOC	Mađarska	_	_	_	_	
162-16	1341-1342	.	SENT	PUNCT	_	_	.	_	_	_	_	

#Text=Neki zakoni zahtevaju i komunikaciju između država članica i Evropske komisije (na primer, za obaveštavanje o nacionalnim merama za implementaciju prava Evropske unije).
163-1	1342-1346	Neki	PRO	DET	_	_	neki	_	_	_	_	
163-2	1347-1353	zakoni	N	NOUN	_	_	zakon	_	_	_	http://example.org/lexicon/seENG3006564387n	
163-3	1354-1363	zahtevaju	V	VERB	_	_	zahtevati	_	_	_	http://example.org/lexicon/seENG3002627934v	
163-4	1364-1365	i	CONJ	CCONJ	_	_	i	_	_	_	_	
163-5	1366-1378	komunikaciju	N	NOUN	_	_	komunikacija	_	_	_	http://example.org/lexicon/seENG3007279285n	
163-6	1379-1385	između	PREP	ADP	_	_	između	_	_	_	_	
163-7	1386-1392	država	N	NOUN	_	_	država	1[814]	država članica[814]	NID[814]	http://example.org/lexicon/seLLM0040[3511]	
163-8	1393-1400	članica	N	NOUN	_	_	članica	1[814]	država članica[814]	NID[814]	http://example.org/lexicon/seLLM0040[3511]	
163-9	1401-1402	i	CONJ	CCONJ	_	_	i	_	_	_	_	
163-10	1403-1411	Evropske	A	ADJ	http://www.wikidata.org/entity/Q8880[82]	ORG[82]	evropski	_	_	_	_	
163-11	1412-1420	komisije	N	NOUN	http://www.wikidata.org/entity/Q8880[82]	ORG[82]	komisija	_	_	_	_	
163-12	1421-1422	(	PUNCT	PUNCT	_	_	(	_	_	_	_	
163-13	1422-1424	na	PREP	ADP	_	_	na	3[815]	na primer[815]	PartID[815]	http://example.org/lexicon/seLLM0135[3512]	
163-14	1425-1431	primer	N	NOUN	_	_	primer	3[815]	na primer[815]	PartID[815]	http://example.org/lexicon/seLLM0135[3512]	
163-15	1431-1432	,	PUNCT	PUNCT	_	_	,	_	_	_	_	
163-16	1433-1435	za	PREP	ADP	_	_	za	_	_	_	_	
163-17	1436-1449	obaveštavanje	N	NOUN	_	_	obaveštavanje	_	_	_	http://example.org/lexicon/seCVDf222\_0	
163-18	1450-1451	o	PREP	ADP	_	_	o	_	_	_	_	
163-19	1452-1463	nacionalnim	A	ADJ	_	_	nacionalan	_	_	_	http://example.org/lexicon/seENG3001105840a	
163-20	1464-1470	merama	N	NOUN	_	_	mera	_	_	_	http://example.org/lexicon/seENG3000174412n	
163-21	1471-1473	za	PREP	ADP	_	_	za	_	_	_	_	
163-22	1474-1488	implementaciju	N	NOUN	_	_	implementacija	_	_	_	http://example.org/lexicon/seENG3001127379n	
163-23	1489-1494	prava	N	NOUN	_	_	pravo	_	_	_	http://example.org/lexicon/seENG3008441203n	
