#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Tehnološki faktori podrazumevaju tehnološke aspekte, kao što su aktivnosti istraživanja i razvoja, automatizacija, tehnološki podsticaji i stopa tehnoloških promena.
3-15	310-316	vojnoj	A	ADJ	_	_	vojni	_	_	_	ENG30-02764251-a	2	ENG30-01545149-a;ENG30-02764251-a	*	simple_wsd - ENG30-02764251-a:0.4045::odnosi se na proučavanje principa ratovanja - ENG30-01545149-a:0.3315::karakterističan za vojnike ili vojsku	
3-16	317-323	službi	N	NOUN	_	_	služba	_	_	_	ENG30-01033458-n	6	ENG30-00584891-n;ENG30-00586262-n;ENG30-01032040-n;ENG30-01033458-n;ENG30-01206986-n;ENG30-01209576-n	*	simple_wsd - ENG30-01033458-n:0.7572::Religiozni obred ili služba koju propisuje crkvena vlast - ENG30-00584891-n:0.6949::zapošljavanje ili rad za drugoga - ENG30-01032040-n:0.6579::Čin javnog veroispovedanja.	
3-17	324-331	zamenio	V	VERB	_	_	zameniti	_	_	_	ENG30-00162688-v	4	ENG30-00162688-v;ENG30-02257767-v;ENG30-02394662-v;ENG30-02405390-v	*	simple_wsd - ENG30-00162688-v:0.8704::zameniti osobu ili stvar koja više ne vrši svoju funkciju drugom - ENG30-02405390-v:0.6583::čije mesto zauzeti ili se na čiju poziciju pomeriti - ENG30-02257767-v:0.6244::Staviti na mesto drugog, razmeniti prividno jednake entitete.	
3-18	332-337	AH-64	ABB	X	http://www.wikidata.org/entity/Q171468[1]	PRODUCT[1]	AH-64	_	_	_	_	_	_	_	_	
3-19	338-342	Apač	N	PROPN	http://www.wikidata.org/entity/Q171468[1]	PRODUCT[1]	Apač	_	_	_	_	_	_	_	_	
3-20	342-343	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=U požaru je došlo do urušavanja krova, a bomba je uništila deo severne strane.
4-1	343-344	U	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
4-2	345-351	požaru	N	NOUN	_	_	požar	_	_	_	ENG30-07302836-n	1	ENG30-07302836-n	*	simple_wsd - ENG30-07302836-n:0.9662::Događaj gorenja (često destruktivnog).	
4-3	352-354	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
4-4	355-360	došlo	V	VERB	_	_	doći	_	_	_	ENG30-02108791-v	12	ENG30-00341917-v;ENG30-00342443-v;ENG30-00344886-v;ENG30-00425071-v;ENG30-02005948-v;ENG30-02006573-v;ENG30-02006709-v;ENG30-02020590-v;ENG30-02108791-v;ENG30-02624263-v;ENG30-02737187-v;ENG30-02743214-v	*	simple_wsd - ENG30-02108791-v:0.8914::uzrokovati da se nešto iznenada iskusi - ENG30-00344886-v:0.7785::desiti se kao rezultat - ENG30-02737187-v:0.5809::Biti povezan krvnim srodstvom.	
4-5	361-363	do	PREP	ADP	_	_	do	_	_	_	_	_	_	_	_	
4-6	364-374	urušavanja	N	NOUN	_	_	urušavanje	_	_	_	RSSJ-55799/0	1	RSSJ-55799/0	*	simple_wsd - RSSJ-55799/0:0.9580::postepeno propadanje, gubljenje stabilnosti i raspadanje nečega.	
4-7	375-380	krova	N	NOUN	_	_	krov	_	_	_	ENG30-04105068-n	1	ENG30-04105068-n	*	simple_wsd - ENG30-04105068-n:0.1829::Struktura koja prekriva ili čini vrh građevine	
4-8	380-381	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
4-9	382-383	a	CONJ	CCONJ	_	_	a	_	_	_	_	_	_	_	_	
4-10	384-389	bomba	N	NOUN	_	_	bomba	_	_	_	ENG30-02866578-n	1	ENG30-02866578-n	*	simple_wsd - ENG30-02866578-n:-0.0696::Eksplozivno sredstvo sa osiguračem koje opaljuje pod posebnim uslovima.	
4-11	390-392	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
4-12	393-401	uništila	V	VERB	_	_	uništiti	_	_	_	ENG30-01564144-v	4	ENG30-00470701-v;ENG30-00471711-v;ENG30-01564144-v;ENG30-01619929-v	*	simple_wsd - ENG30-01564144-v:0.9561::potpuno uništiti; nepovratno oštetiti - ENG30-00470701-v:0.9422::Usmrtiti u velikom broju. - ENG30-00471711-v:0.8191::prekinuti ili izbaciti	
4-13	402-405	deo	N	NOUN	_	_	deo	_	_	_	ENG30-03892891-n	8	ENG30-01085098-n;ENG30-03892891-n;ENG30-05867413-n;ENG30-05868954-n;ENG30-08548733-n;ENG30-09385911-n;ENG30-13289159-n;ENG30-13809207-n	*	simple_wsd - ENG30-03892891-n:0.8140::Nešto što je manje od celine ljudske tvorevine. - ENG30-08548733-n:0.5292::teritorijalna i administrativna podela nekih zemalja (kao što je Francuska) - ENG30-13289159-n:0.2320::udeo u profitu	
4-14	406-413	severne	A	ADJ	_	_	severni	_	_	_	ENG30-01601297-a	1	ENG30-01601297-a	*	simple_wsd - ENG30-01601297-a:0.1156::smešten ili orijentisan ka severu	
4-15	414-420	strane	N	NOUN	_	_	strana	_	_	_	ENG30-05852973-n	12	ENG30-02464223-n;ENG30-04213626-n;ENG30-05551318-n;ENG30-05850624-n;ENG30-05852553-n;ENG30-05852973-n;ENG30-06256229-n;ENG30-06783265-n;ENG30-08408709-n;ENG30-08510666-n;ENG30-08649345-n;ENG30-10402824-n	*	simple_wsd - ENG30-05852973-n:0.7735::jedna od dve strane problema - ENG30-02464223-n:0.7037::bočni deo između rebara i kuka. - ENG30-06783265-n:0.6491::mišljenje koje se drži u suprotnosti sa drugim u argumentu ili sporu	
4-16	420-421	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Čovek se može slobodno kretati u prostoru, ali ne i u vremenu.
5-1	421-426	Čovek	N	NOUN	_	_	čovek	_	_	_	ENG30-10288763-n	6	ENG30-02472293-n;ENG30-10287213-n;ENG30-10288516-n;ENG30-10288763-n;ENG30-10289039-n;ENG30-10289176-n	*	simple_wsd - ENG30-10288763-n:0.9414::odrasla muška osoba koja ima muževan karakter (muževit i hrabar kompetentan) - ENG30-10288516-n:0.8580::Muška osoba koja igra značajnu ulogu (muž, ljubavnik ili momak) u životu određene žene. - ENG30-10287213-n:0.5062::Odrasla muška osoba (nasuprot ženi).	
5-2	427-429	se	PAR	PART	_	_	se	1	*	IRV	ENG30-00124442-v[2003]	5[2003]	CVMWE-0183;CVMWE-0184;ENG30-00014549-v;ENG30-00124442-v;ENG30-01835496-v[2003]	*[17]	simple_wsd - ENG30-00124442-v:0.9409::napredovati od jedne tačke do druge - CVMWE-0183:0.8788::ići, hodati, biti u pokretu uopšte - CVMWE-0184:0.8723::biti, odvijati se, vršiti se u okviru nečega[2003]	
5-3	430-434	može	V	VERB	_	_	moći	_	_	_	CV0071	6	CV0044;CV0071;CV0124;CV0171;DRJ0-203294/2b.;ENG30-02523221-v	*[17]|*[18]	simple_wsd - CV0071:0.7979::biti u mogućnosti, imati prilike za nešto, biti u okolnostima za ostvarivanje nečega - CV0044:0.7962::biti u stanju, biti kadar, sposoban učiniti, uraditi nešto - CV0124:0.7736::biti upotrebljiv, prihvatljiv, odgovarati nekoj nameni ili potrebi.	
5-4	435-443	slobodno	ADV	ADV	_	_	slobodno	_	_	_	ENG30-00210651-b	1	ENG30-00210651-b	*[17]|*[19]	simple_wsd - ENG30-00210651-b:0.7550::na slobodan način	
5-5	444-451	kretati	V	VERB	_	_	kretati	1	kretati se	IRV	ENG30-00124442-v[2003]	5[2003]	CVMWE-0183;CVMWE-0184;ENG30-00014549-v;ENG30-00124442-v;ENG30-01835496-v[2003]	*[17]	simple_wsd - ENG30-00124442-v:0.9409::napredovati od jedne tačke do druge - CVMWE-0183:0.8788::ići, hodati, biti u pokretu uopšte - CVMWE-0184:0.8723::biti, odvijati se, vršiti se u okviru nečega[2003]	
5-6	452-453	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
5-7	454-462	prostoru	N	NOUN	_	_	prostor	_	_	_	ENG30-09277538-n	7	ENG30-00028651-n;ENG30-02884607-n;ENG30-06389553-n;ENG30-08001685-n;ENG30-08630039-n;ENG30-08652970-n;ENG30-09277538-n	*	simple_wsd - ENG30-09277538-n:0.8875::Širok i otvoren prostor, kao što su površine, zemlja ili more. - ENG30-02884607-n:0.8152::bilo koja od nekoliko označenih zona na terenu gde su smešteni udarač ili hvatač ili treneri - ENG30-08001685-n:0.7917::Bilo koji skup tačaka koje zadovoljavaju niz postulata neke vrste.	
5-8	462-463	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
5-9	464-467	ali	CONJ	CCONJ	_	_	ali	_	_	_	_	_	_	_	_	
5-10	468-470	ne	PAR	PART	_	_	ne	_	_	_	_	_	_	_	_	
5-11	471-472	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
5-12	473-474	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
5-13	475-482	vremenu	N	NOUN	_	_	vreme	_	_	_	ENG30-15228910-n	12	ENG30-00028270-n;ENG30-00807078-n;ENG30-06329506-n;ENG30-11524662-n;ENG30-15122231-n;ENG30-15129927-n;ENG30-15135822-n;ENG30-15228378-n;ENG30-15228910-n;ENG30-15244650-n;ENG30-15249236-n;ENG30-15270431-n	*	simple_wsd - ENG30-15228910-n:0.9470::poseban i pamćenja dostojan period - ENG30-15244650-n:0.8265::Određena tačka u vremenu. - ENG30-15122231-n:0.8009::Nedefinisani period, obično obeležen specifičnim atributima i aktivnostima.	
5-14	482-483	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=To je možda bio pokušaj da se objasni teorija tadašnjih grčkih astronoma, među njima i Eratostena–da je Zemlja okrugla.
6-1	483-485	To	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
6-2	486-488	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
6-3	489-494	možda	PAR	PART	_	_	možda	_	_	_	_	_	_	_	_	
6-4	495-498	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
6-5	499-506	pokušaj	N	NOUN	_	_	pokušaj	_	_	_	ENG30-00786195-n	2	ENG30-00786195-n;ENG30-00787061-n	*	simple_wsd - ENG30-00786195-n:0.6093::Ozbiljna i svesna aktivnost s ciljem da se nešto postigne. - ENG30-00787061-n:0.4698::obično kratak pokušaj	
6-6	507-509	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
6-7	510-512	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
6-8	513-520	objasni	V	VERB	_	_	objasniti	_	_	_	ENG30-01033189-v	8	ENG30-00867644-v;ENG30-00893435-v;ENG30-00896141-v;ENG30-00938247-v;ENG30-00939277-v;ENG30-00957378-v;ENG30-01033189-v;ENG30-02607432-v	*	simple_wsd - ENG30-01033189-v:0.7166::šta objasniti ili tumačiti - ENG30-00957378-v:0.6962::proizvesti definiciju za značenje koje reči - ENG30-00938247-v:0.5214::ponuditi tumačenje ili objašnjenje čega	
6-9	521-528	teorija	N	NOUN	_	_	teorija	_	_	_	ENG30-05888929-n	2	ENG30-05888929-n;ENG30-05989479-n	*	simple_wsd - ENG30-05888929-n:0.9195::Moguća teorija, koncept koji još nije dokazan, ali koji bi, ako bi se pokazao tačnim objasnio određene činjenice ili fe… - ENG30-05989479-n:0.3106::Dobroutemeljeno objašnjenje nekog aspekta pirodnog sveta; organizovani sistem priznatog znanja koji se može primeniti u…	
6-10	529-538	tadašnjih	A	ADJ	_	_	tadašnji	_	_	_	DRJ0-179686/0	1	DRJ0-179686/0	*	simple_wsd - DRJ0-179686/0:0.5794::koji je bio tad(a), u to vreme (o kome se govori):	
6-11	539-545	grčkih	A	ADJ	*	DEMO	grčki	_	_	_	ENG30-03016202-a	1	ENG30-03016202-a	*	simple_wsd - ENG30-03016202-a:0.6255::koji se tiče ili je karakteristično za Grčku	
6-12	546-555	astronoma	N	NOUN	_	_	astronom	_	_	_	ENG30-09818343-n	1	ENG30-09818343-n	*	simple_wsd - ENG30-09818343-n:0.5370::Fizičar koji izučava astronomij.	
6-13	555-556	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
6-14	557-561	među	PREP	ADP	_	_	među	_	_	_	_	_	_	_	_	
6-15	562-567	njima	PRO	PRON	_	_	oni	_	_	_	_	_	_	_	_	
6-16	568-569	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
6-17	570-580	Eratostena	N	PROPN	http://www.wikidata.org/entity/Q43182	PERS	Eratosten	_	_	_	_	_	_	_	_	
6-18	580-581	–	PUNCT	PUNCT	_	_	–	_	_	_	_	_	_	_	_	
6-19	581-583	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
6-20	584-586	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
6-21	587-593	Zemlja	N	PROPN	http://www.wikidata.org/entity/Q2	LOC	Zemlja	_	_	_	_	_	_	_	_	
6-22	594-601	okrugla	A	ADJ	_	_	okrugao	_	_	_	DRJ0-209128/1a.	4	DRJ0-209128/1a.;DRJ0-209128/1b.;DRJ0-209128/2;DRJ0-209128/3	*	simple_wsd - DRJ0-209128/1a.:0.7509::koji ima oblik kruga, odn. lopte ili valjka, koji je tim oblicima sličan, loptast; - DRJ0-209128/2:0.7145::koji nije oštrih, zaobljenih linija, obao: - DRJ0-209128/3:0.5052::zaokrugljen, zaokružen na desetice, stotine ili celu vrednost (o broju, brojkama, svoti, sumi).; konferencijski sto okr…	
6-23	601-602	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Različite strane planine u velikoj meri se razlikuju jedna od druge.
7-1	602-611	Različite	A	ADJ	_	_	različit	_	_	_	ENG30-02507772-a	8	CV0106;ENG30-00494409-a;ENG30-02064745-a;ENG30-02065665-a;ENG30-02067719-a;ENG30-02070342-a;ENG30-02110778-a;ENG30-02507772-a	*	simple_wsd - ENG30-02507772-a:0.9112::imati veliku raznovrsnost ili raznolikost - ENG30-02110778-a:0.8360::predstavlja posebnu celinu ili deo - ENG30-02065665-a:0.7538::mnogo različitih vrsta namenski raspoređenih, ali bez ikakve uniformnosti	
