#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Ainotes


#Text=Nekoliko godina kasnije (1906) objavio je svoj Słownik chemiczny, prvi poljski hemijski rečnik.
52-1	95-103	Uglavnom	ADV	ADV	_	_	uglavnom	_	_	_	ENG30-00073897-b	4	ENG30-00006105-b;ENG30-00041954-b;ENG30-00073897-b;ENG30-00155621-b	Značenje 'najvećim delom' najbolje odgovara kontekstu rečenice, jer se predlog odnosi na prekid proizvodnje i uklanjanje zaliha u najvećoj meri.	
52-2	104-114	predlažemo	V	VERB	_	_	predlagati	_	_	_	ENG30-00879356-v	1	ENG30-00879356-v	U kontekstu rečenice, 'predlagati' se koristi u smislu formalnog predlaganja prekida proizvodnje i uklanjanja zaliha, što odgovara značenju 'formalno predložiti'.	
52-3	115-121	prekid	N	NOUN	_	_	prekid	_	_	_	ENG30-00383952-n	6	ENG30-00383952-n;ENG30-00553173-n;ENG30-07367812-n;ENG30-08566554-n;ENG30-14417551-n;ENG30-15271008-n	U kontekstu rečenice, 'prekid' se odnosi na čin zaustavljanja ili raskidanja kontinuiteta proizvodnje, što se poklapa sa značenjem 'čin raskidanja nekog kontinuiteta'.	
52-4	122-129	njihove	PRO	DET	_	_	njihov	_	_	_	_	_	_	_	
52-5	130-135	dalje	A	ADJ	_	_	dalji	_	_	_	ENG30-00443988-a	1	ENG30-00443988-a	U datom kontekstu, 'dalje' se odnosi na nastavak proizvodnje, što implicira udaljenost od trenutnog stanja u smislu napredovanja ili nastavka aktivnosti.	
52-6	136-147	proizvodnje	N	NOUN	_	_	proizvodnja	_	_	_	ENG30-00912960-n	4	ENG30-00912001-n;ENG30-00912960-n;ENG30-00913705-n;ENG30-13758745-n	Značenje 'čin ili proces proizvodnje nečega' najbolje odgovara kontekstu rečenice, jer se odnosi na prekid procesa stvaranja ili pravljenja nečega.	
52-7	148-149	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
52-8	150-157	početak	N	NOUN	_	_	početak	_	_	_	ENG30-00235435-n	7	ENG30-00235435-n;ENG30-05868051-n;ENG30-07325190-n;ENG30-07325990-n;ENG30-08507558-n;ENG30-15168790-n;ENG30-15265518-n	U kontekstu rečenice, 'početak' se odnosi na čin započinjanja procesa uklanjanja zaliha, što odgovara značenju 'čin počinjanja nečega'.	
52-9	158-168	uklanjanja	N	NOUN	_	_	uklanjanje	_	_	_	ENG30-00391599-n	2	ENG30-00209446-n;ENG30-00391599-n	U kontekstu rečenice, 'uklanjanje' se odnosi na čin uklanjanja zaliha, što odgovara značenju 'čin uklanjanja nečega'.	
52-10	169-173	svih	PRO	DET	_	_	sav	_	_	_	_	_	_	_	
52-11	174-180	zaliha	N	NOUN	_	_	zaliha	_	_	_	ENG30-13777344-n	4	ENG30-13367070-n;ENG30-13367448-n;ENG30-13368052-n;ENG30-13777344-n	U kontekstu rečenice, 'zalihe' se odnose na količinu nečega (proizvoda) koja je dostupna za uklanjanje, što odgovara značenju 'Količina nečega dostupnog za upotrebu'.	
52-12	181-183	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	
52-13	184-190	Zemlji	N	PROPN	http://www.wikidata.org/entity/Q2	LOC	Zemlja	_	_	_	_	_	_	_	
52-14	190-191	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Sovjetski narod dobro zna koliko je rat užasan.
53-1	191-200	Sovjetski	A	ADJ	_	_	sovjetski	_	_	_	ENG30-02959406-a	1	ENG30-02959406-a	Rečenica govori o narodu koji je živeo u Sovjetskom Savezu, stoga se značenje koje se odnosi na bivši Sovjetski Savez i njegove ljude savršeno uklapa.	
53-2	201-206	narod	N	NOUN	_	_	narod	_	_	_	ENG30-08166552-n	4	ENG30-07947255-n;ENG30-08160276-n;ENG30-08166552-n;ENG30-08168117-n	U kontekstu rečenice, 'narod' se odnosi na ljude koji žive u Sovjetskom Savezu, što odgovara značenju 'Ljudi koji žive u jednoj zemlji'.	
53-3	207-212	dobro	ADV	ADV	_	_	dobro	_	_	_	ENG30-00015007-b	4	ENG30-00013092-b;ENG30-00014285-b;ENG30-00014616-b;ENG30-00015007-b	U datom kontekstu, 'dobro zna' znači da sovjetski narod ima veliko i temeljno znanje o tome koliko je rat užasan. Značenje se odnosi na posedovanje znanja, a ne na povoljnost, stepen, ili veštinu.	
53-4	213-216	zna	V	VERB	_	_	znati	_	_	_	ENG30-00594621-v	9	ENG30-00592883-v;ENG30-00594337-v;ENG30-00594621-v;ENG30-00595630-v;ENG30-00595935-v;ENG30-00596644-v;ENG30-00608372-v;ENG30-00608502-v;ENG30-00608670-v	U ovom kontekstu, 'znati' znači biti svestan činjenice da je rat užasan, što odgovara značenju 'Biti svestan neke činjenice ili određene informacije; imati znanje ili informaciju o nečemu.'	
53-5	217-223	koliko	ADV	ADV	_	_	koliko	_	_	_	ENG30-00111546-b	1	ENG30-00111546-b	U datoj rečenici, 'koliko' se koristi da izrazi u kojoj meri ili stepenu je rat užasan, što odgovara definiciji značenja.	
53-6	224-226	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
53-7	227-230	rat	N	NOUN	_	_	rat	_	_	_	ENG30-00973077-n	3	ENG30-00973077-n;ENG30-01236296-n;ENG30-13981403-n	U kontekstu rečenice, 'rat' se odnosi na oružani sukob koji je užasan, što odgovara definiciji oružanog sukoba protiv neprijatelja.	
53-8	231-237	užasan	A	ADJ	_	_	užasan	_	_	_	ENG30-01513050-a	3	ENG30-00193799-a;ENG30-01513050-a;ENG30-01575299-a	U kontekstu rečenice, 'užasan' se koristi da opiše rat kao nešto izuzetno loše i neprijatno, što odgovara značenju 'intenzivno ili preterano loš ili neprijatan po kvalitetu ili stepenu'.	
53-9	237-238	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Poljoprivreda je prilično ograničena, budući da je samo 2 % zemljišta obradivo i hrana se većinom uvozi.
54-1	238-251	Poljoprivreda	N	NOUN	_	_	poljoprivreda	_	_	_	ENG30-00916464-n	3	ENG30-00916464-n;ENG30-01104406-n;ENG30-08075287-n	U datom kontekstu, 'poljoprivreda' se odnosi na praksu obrade zemlje i gajenja stoke, što je u skladu sa značenjem 'ENG30-00916464-n'. Rečenica govori o ograničenosti te prakse zbog male količine obradivog zemljišta.	
54-2	252-254	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
54-3	255-263	prilično	ADV	ADV	_	_	prilično	_	_	_	ENG30-00018781-b	4	ENG30-00006610-b;ENG30-00018289-b;ENG30-00018781-b;ENG30-00176518-b	U datom kontekstu, 'prilično' se koristi da označi da je poljoprivreda ograničena do određene mere, što odgovara značenju 'do određene mere'.	
54-4	264-274	ograničena	A	ADJ	_	_	ograničen	_	_	_	ENG30-01007258-a	11	ENG30-00440579-a;ENG30-00529191-a;ENG30-00637267-a;ENG30-01007258-a;ENG30-01103844-a;ENG30-01415021-a;ENG30-01540871-a;ENG30-01913642-a;ENG30-01986349-a;ENG30-02002227-a;ENG30-02002470-a	U kontekstu rečenice, 'ograničena' se odnosi na poljoprivredu koja nije neograničena, odnosno ima određena ograničenja zbog male količine obradivog zemljišta.	
54-5	274-275	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
54-6	276-282	budući	V	VERB	_	_	biti	1[759]	budući da[759]	ConjID[759]	LLM-0023[2500]	1[2500]	LLM-0023[2500]	U datoj rečenici, 'budući da' uvodi objašnjenje ili razlog zašto je poljoprivreda ograničena, što odgovara značenju 's obzirom na to da'.[2500]	
54-7	283-285	da	CONJ	SCONJ	_	_	da	1[759]	budući da[759]	ConjID[759]	LLM-0023[2500]	1[2500]	LLM-0023[2500]	U datoj rečenici, 'budući da' uvodi objašnjenje ili razlog zašto je poljoprivreda ograničena, što odgovara značenju 's obzirom na to da'.[2500]	
54-8	286-288	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
54-9	289-293	samo	ADV	ADV	_	_	samo	_	_	_	ENG30-00004722-b	6	ENG30-00004722-b;ENG30-00008600-b;ENG30-00011011-b;ENG30-00028797-b;ENG30-00158309-b;ENG30-00505114-b	U datom kontekstu, 'samo' znači 'i ništa više', odnosno, isključivo 2% zemljišta je obradivo, a ne više od toga.	
54-10	294-295	2	NUM	NUM	_	_	2	_	_	_	_	_	_	_	
54-11	296-297	%	PUNCT	SYM	_	_	%	_	_	_	_	_	_	_	
54-12	298-307	zemljišta	N	NOUN	_	_	zemljište	_	_	_	ENG30-13250048-n	2	ENG30-08493064-n;ENG30-13250048-n	U kontekstu rečenice, 'zemljište' se odnosi na zemlju koja se može obrađivati, što je u skladu sa značenjem 'Zemlja na kojoj se nalazi nekretnina'.	
54-13	308-316	obradivo	A	ADJ	_	_	obradiv	_	_	_	ENG30-01865807-a	1	ENG30-01865807-a	Značenje 'sposobno za produktivno obrađivanje' se direktno odnosi na poljoprivredno zemljište, što je u skladu s kontekstom rečenice koja govori o ograničenoj poljoprivredi zbog malog procenta obradivog zemljišta.	
54-14	317-318	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
54-15	319-324	hrana	N	NOUN	_	_	hrana	_	_	_	ENG30-07570720-n	1	ENG30-07570720-n	U navedenom kontekstu, 'hrana' se odnosi na supstance koje se konzumiraju radi ishrane, što odgovara definiciji 'izvor supstanci koje hrane telo'.	
54-16	325-327	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	
54-17	328-335	većinom	ADV	ADV	_	_	većinom	_	_	_	ENG30-00073897-b	3	ENG30-00006105-b;ENG30-00041954-b;ENG30-00073897-b	Značenje 'najvećim delom' se najbolje uklapa u kontekst rečenice, jer se odnosi na to da se najveći deo hrane uvozi.	
54-18	336-341	uvozi	V	VERB	_	_	uvoziti	_	_	_	ENG30-02232722-v	1	ENG30-02232722-v	U kontekstu rečenice, 'uvozi' znači da se hrana dobavlja iz inostranstva, što se poklapa sa značenjem 'dovesti iz inostranstva'.	
54-19	341-342	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Prvi drveni slavoluk podignut je u žurbi, nakon sticanja nezavisnosti Rumunije (1878), kako bi pobedničke trupe mogle da prođu ispod njega.
55-1	342-346	Prvi	A	ADJ	_	_	prvi	_	_	_	ENG30-01012855-a	6	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a	U kontekstu rečenice, 'prvi' se odnosi na slavoluk koji je prethodio svim ostalima u vremenu, odnosno bio je prvi podignut.	
55-2	347-353	drveni	A	ADJ	_	_	drven	_	_	_	ENG30-02576489-a	1	ENG30-02576489-a	Slavoluk je napravljen od drveta, što odgovara definiciji 'napravljen od drveta'.	
55-3	354-362	slavoluk	N	NOUN	_	_	slavoluk	_	_	_	ENG30-04486054-n	1	ENG30-04486054-n	Definicija 'monumentalni luk; obično se gradi u znak sećanja na neku značajnu pobedu' se savršeno uklapa u kontekst rečenice, gde se pominje slavoluk podignut nakon sticanja nezavisnosti Rumunije kako bi trupe prošle ispod njega.	
55-4	363-371	podignut	V	VERB	_	_	podignuti	_	_	_	ENG30-01546768-v	7	ENG30-00022686-v;ENG30-00497061-v;ENG30-00641929-v;ENG30-01455184-v;ENG30-01546768-v;ENG30-01974062-v;ENG30-02311387-v	U kontekstu rečenice, 'podignut' se odnosi na postavljanje slavoluka u uspravan položaj, odnosno konstrukciju ili izgradnju slavoluka.	
55-5	372-374	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
55-6	375-376	u	PREP	ADP	_	_	u	1[760]	u žurbi[760]	AdvID[760]	CVMWE-0466[2501]	1[2501]	CVMWE-0466[2501]	Izraz 'u žurbi' u datom kontekstu znači da je slavoluk podignut 'na brzinu', odnosno brzo i bez mnogo pripreme, što odgovara ponuđenom značenju.[2501]	
55-7	377-382	žurbi	N	NOUN	_	_	žurba	1[760]	u žurbi[760]	AdvID[760]	CVMWE-0466[2501]	1[2501]	CVMWE-0466[2501]	Izraz 'u žurbi' u datom kontekstu znači da je slavoluk podignut 'na brzinu', odnosno brzo i bez mnogo pripreme, što odgovara ponuđenom značenju.[2501]	
55-8	382-383	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
55-9	384-389	nakon	PREP	ADP	_	_	nakon	_	_	_	_	_	_	_	
55-10	390-398	sticanja	N	NOUN	_	_	sticanje	_	_	_	ENG30-00077419-n	1	ENG30-00077419-n	U kontekstu rečenice, "sticanje nezavisnosti" se odnosi na čin dobijanja ili postajanja vlasnikom nezavisnosti, što se uklapa u definiciju sticanja kao čina sticanja svojine ili nečeg drugog.	
55-11	399-411	nezavisnosti	N	NOUN	_	_	nezavisnost	_	_	_	ENG30-14001213-n	3	ENG30-13994148-n;ENG30-14001031-n;ENG30-14001213-n	U kontekstu rečenice, 'nezavisnost' se odnosi na političku nezavisnost Rumunije, odnosno na sticanje slobode od kontrole ili uticaja drugih država.	
55-12	412-420	Rumunije	N	PROPN	http://www.wikidata.org/entity/Q218	LOC	Rumunija	_	_	_	_	_	_	_	
55-13	421-422	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	_	
55-14	422-426	1878	A	ADJ	_	_	1878	_	_	_	NEW_SENSE	0	_	_	
55-15	426-427	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	
55-16	427-428	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
55-17	429-433	kako	CONJ	SCONJ	_	_	kako	_	_	_	_	_	_	_	
55-18	434-436	bi	V	AUX	_	_	biti	_	_	_	_	_	_	_	
55-19	437-447	pobedničke	A	ADJ	_	_	pobednički	_	_	_	ENG30-02337480-a	2	ENG30-00228025-a;ENG30-02337480-a	U kontekstu rečenice, 'pobedničke trupe' se odnosi na trupe koje su pobedile u ratu i sada se vraćaju, što odgovara značenju 'pobediti'.	
55-20	448-453	trupe	N	NOUN	_	_	trupa	_	_	_	NEW_SENSE	1	ENG30-08187033-n	Ponuđeno značenje se odnosi na organizaciju izvođača, dok se u datom kontekstu reč 'trupe' odnosi na vojne jedinice ili vojnike.	
55-21	454-459	mogle	V	VERB	_	_	moći	_	_	_	NEW_SENSE	1	ENG30-02523221-v	Ponuđeno značenje ne odgovara kontekstu. U rečenici, 'mogle' se koristi u smislu 'imati mogućnost' ili 'biti u stanju da'.	
55-22	460-462	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	
55-23	463-468	prođu	V	VERB	_	_	proći	_	_	_	ENG30-01227675-v	8	ENG30-00341560-v;ENG30-00421691-v;ENG30-01227675-v;ENG30-01870043-v;ENG30-01915365-v;ENG30-02051694-v;ENG30-02524171-v;ENG30-02658283-v	U ovom kontekstu, 'proći' znači ući kroz slavoluk, što odgovara značenju 'ući u nešto ili kroz nešto'.	
55-24	469-474	ispod	PREP	ADP	_	_	ispod	_	_	_	_	_	_	_	
55-25	475-480	njega	PRO	PRON	_	_	on	_	_	_	_	_	_	_	
55-26	480-481	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Detalji ovog procesa zavise od količine i vrste materije u univerzumu.
56-1	481-488	Detalji	N	NOUN	_	_	detalj	_	_	_	ENG30-06751142-n	4	ENG30-05817845-n;ENG30-06606808-n;ENG30-06751142-n;ENG30-13794885-n	U kontekstu rečenice, 'detalji' se odnose na specifične, manje delove procesa koji se mogu razmatrati odvojeno od celine procesa. Značenje 3 (mali deo koji može da se posmatra odvojeno od celine) najbolje odgovara ovom opisu.	
56-2	489-493	ovog	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	
56-3	494-501	procesa	N	NOUN	_	_	proces	_	_	_	ENG30-00029677-n	4	ENG30-00029677-n;ENG30-01023820-n;ENG30-01182654-n;ENG30-01195867-n	U datom kontekstu, 'proces' se odnosi na fenomen koji se odvija postepeno i menja se u zavisnosti od količine i vrste materije u univerzumu, što odgovara definiciji postepenih promena kroz niz stanja.	
56-4	502-508	zavise	V	VERB	_	_	zavisiti	_	_	_	ENG30-02663848-v	3	ENG30-00712708-v;ENG30-02663848-v;ENG30-02664234-v	U datoj rečenici, 'zavise' znači da su detalji procesa uslovljeni količinom i vrstom materije u univerzumu, što odgovara značenju 'Biti uslovljen nečim'.	
56-5	509-511	od	PREP	ADP	_	_	od	_	_	_	_	_	_	_	
56-6	512-520	količine	N	NOUN	_	_	količina	_	_	_	ENG30-05107765-n	3	ENG30-05099389-n;ENG30-05107765-n;ENG30-13779244-n	U kontekstu rečenice, 'količina' se odnosi na to koliko materije ima u univerzumu, što odgovara značenju 'koliko je nečega na raspolaganju'.	
56-7	521-522	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
56-8	523-528	vrste	N	NOUN	_	_	vrsta	_	_	_	ENG30-05839024-n	3	ENG30-05839024-n;ENG30-07997703-n;ENG30-08110373-n	U datom kontekstu, 'vrsta' se odnosi na kategoriju materije u univerzumu, koja se izdvaja po nekim zajedničkim karakteristikama ili kvalitetima (npr. tamna materija, obična materija, itd.).	
56-9	529-537	materije	N	NOUN	_	_	materija	_	_	_	ENG30-00019613-n	3	ENG30-00019613-n;ENG30-00020827-n;ENG30-14580897-n	Značenje 'ono što ima masu i zauzima prostor' najpreciznije opisuje upotrebu reči 'materija' u kontekstu rečenice, jer se odnosi na osnovnu supstancu univerzuma.	
56-10	538-539	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	
56-11	540-550	univerzumu	N	NOUN	_	_	univerzum	_	_	_	DRJ0-184679/0	1	DRJ0-184679/0	U navedenom kontekstu, 'univerzum' se odnosi na celokupni prostor, materiju i energiju, što odgovara definiciji 'sveta, vasione, svemira'.	
56-12	550-551	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Odgovoriću vam ozbiljno i iskreno.
57-1	551-561	Odgovoriću	V	VERB	_	_	odgovoriti	_	_	_	ENG30-00815686-v	3	ENG30-00635523-v;ENG30-00717358-v;ENG30-00815686-v	U datom kontekstu, 'odgovoriti' znači dati odgovor, što se poklapa sa značenjem 'Dati odgovor'.	
57-2	562-565	vam	PRO	PRON	_	_	vi	_	_	_	_	_	_	_	
57-3	566-574	ozbiljno	ADV	ADV	_	_	ozbiljno	_	_	_	ENG30-00015953-b	1	ENG30-00015953-b	U ovom kontekstu, 'ozbiljno' znači 'u velikoj meri' ili 'veoma', što se odnosi na način na koji će govornik odgovoriti.	
57-4	575-576	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
57-5	577-584	iskreno	ADV	ADV	_	_	iskreno	_	_	_	ENG30-00314384-b	1	ENG30-00314384-b	U datom kontekstu, 'iskreno' se koristi da opiše način na koji će govornik odgovoriti, što odgovara značenju 'na iskren način'.	
57-6	584-585	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Ova knjiga je u našoj zemlji dobro poznata i omiljena je svim dečacima i devojčicama.
58-1	585-588	Ova	PRO	DET	_	_	ovaj	_	_	_	_	_	_	_	
58-2	589-595	knjiga	N	NOUN	_	_	knjiga	_	_	_	ENG30-06410904-n	4	ENG30-02870092-n;ENG30-06394865-n;ENG30-06410904-n;ENG30-06413579-n	U datom kontekstu, 'knjiga' se odnosi na primerak pisanog dela koji je objavljen i dostupan čitaocima, što odgovara značenju 'Primerak pisanog dela ili kompozicije koje izdato (štampano na povezanim listovima)'.	
58-3	596-598	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
58-4	599-600	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	
58-5	601-606	našoj	PRO	DET	_	_	naš	_	_	_	_	_	_	_	
58-6	607-613	zemlji	N	NOUN	_	_	zemlja	_	_	_	ENG30-08493064-n	9	ENG30-08493064-n;ENG30-08544813-n;ENG30-09334396-n;ENG30-09335240-n;ENG30-09451517-n;ENG30-13250048-n;ENG30-14842992-n;ENG30-14844414-n;ENG30-14844693-n	U datom kontekstu, 'zemlja' se odnosi na geografsko područje pod jurisdikcijom suverene države, jer se govori o knjizi koja je poznata i omiljena u određenoj državi.	
58-7	614-619	dobro	ADV	ADV	_	_	dobro	_	_	_	ENG30-00014285-b	4	ENG30-00013092-b;ENG30-00014285-b;ENG30-00014616-b;ENG30-00015007-b	U ovom kontekstu, 'dobro' znači 'u velikoj meri' ili 'veoma'. Knjiga je veoma poznata.	
58-8	620-627	poznata	A	ADJ	_	_	poznat	_	_	_	ENG30-01375831-a	3	ENG30-00970249-a;ENG30-01375174-a;ENG30-01375831-a	U datom kontekstu, 'poznata' se odnosi na to da je knjiga opšte prihvaćena i uvažena u zemlji, što odgovara značenju 'opšte prihvaćen i uvažen'.	
58-9	628-629	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
58-10	630-638	omiljena	A	ADJ	_	_	omiljen	_	_	_	ENG30-01462882-a	1	ENG30-01462882-a	U datom kontekstu, 'omiljena' znači da je knjiga favorizovana i da je deca vole više od drugih, što odgovara značenju 'favorizovan iznad svih ostalih i tretiran s pristrasnošću'.	
58-11	639-641	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
58-12	642-646	svim	PRO	DET	_	_	sav	_	_	_	_	_	_	_	
58-13	647-655	dečacima	N	NOUN	_	_	dečak	_	_	_	ENG30-10285313-n	1	ENG30-10285313-n	Reč 'dečak' u datoj rečenici se odnosi na mladu mušku osobu, što je u skladu sa definicijom značenja ENG30-10285313-n.	
58-14	656-657	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
58-15	658-669	devojčicama	N	NOUN	_	_	devojčica	_	_	_	ENG30-10084295-n	1	ENG30-10084295-n	Reč 'devojčica' u datoj rečenici se koristi da označi mladu žensku osobu, što se direktno poklapa sa ponuđenim značenjem.	
58-16	669-670	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Ako niste, molim vas recite mi kako ćete pomoći da ne dođe do rata.
59-1	670-673	Ako	CONJ	SCONJ	_	_	ako	_	_	_	_	_	_	_	
59-2	674-679	niste	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
59-3	679-680	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
59-4	681-686	molim	V	VERB	_	_	moliti	_	_	_	ENG30-00755447-v	4	ENG30-00755447-v;ENG30-00784727-v;ENG30-00902932-v;ENG30-01068565-v	U datom kontekstu, 'molim' se koristi kao učtiva molba da se kaže kako će se pomoći da ne dođe do rata, što odgovara značenju traženja nečega od nekoga u vidu učtive molbe.	
59-5	687-690	vas	PRO	PRON	_	_	vi	_	_	_	_	_	_	_	
59-6	691-697	recite	V	VERB	_	_	reći	_	_	_	ENG30-01009240-v	3	ENG30-01009240-v;ENG30-01009821-v;ENG30-01016002-v	U datom kontekstu, 'reći' znači izraziti rečima kako će neko pomoći da se spreči rat, što se direktno poklapa sa značenjem 'izraziti rečima'.	
59-7	698-700	mi	PRO	PRON	_	_	ja	_	_	_	_	_	_	_	
59-8	701-705	kako	CONJ	SCONJ	_	_	kako	_	_	_	_	_	_	_	
59-9	706-710	ćete	V	AUX	_	_	hteti	_	_	_	_	_	_	_	
