#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Bol može biti jači tokom noći i može se pojačati tokom vremena dok ne postane nepodnošljiv i neprekidan.
7-2	116-124	hemijska	A	ADJ	http://www.wikidata.org/entity/Q861060[189]	EVENT[189]	hemijski	_	_	_	U ovom kontekstu, 'hemijska' se odnosi na olimpijadu koja je vezana za nauku hemiju, a ne na materijale ili supstance, pa je najpreciznije značenje ono koje se odnosi na hemiju kao naučnu disciplinu.	http://llod.jerteh.rs/WSD/seENG3002692624a	2	ChatGPT	ENG30-02692624-a;ENG30-02692966-a	
7-3	125-135	olimpijada	N	NOUN	http://www.wikidata.org/entity/Q861060[189]	EVENT[189]	olimpijada	_	_	_	U ovom kontekstu, 'olimpijada' se odnosi na međunarodno akademsko takmičenje iz hemije, a ne na sportske igre iz antičke Grčke ili njihove moderne verzije, pa ponuđeno značenje nije primenjivo.	http://llod.jerteh.rs/WSD/seENG3007457126n	1	FIRST	ENG30-07457126-n	
7-4	136-137	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	_	_	
7-5	137-141	IChO	ABB	X	http://www.wikidata.org/entity/Q861060	EVENT	IChO	_	_	_	_	_	_	_	_	
7-6	141-142	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	_	
7-7	143-145	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
7-8	146-154	godišnje	A	ADJ	_	_	godišnji	_	_	_	U ovom kontekstu, 'godišnje' znači da se olimpijada održava svake godine, što odgovara značenju 'koji se dešava svake godine'.	http://llod.jerteh.rs/WSD/seENG3001969150a	2	ChatGPT	ENG30-00678024-a;ENG30-01969150-a	
7-9	155-164	akademsko	A	ADJ	_	_	akademski	_	_	_	U ovom kontekstu, 'akademsko' se odnosi na takmičenje povezano sa obrazovanjem i školama, odnosno akademskim institucijama.	http://llod.jerteh.rs/WSD/seENG3002599939a	3	ChatGPT	ENG30-02083615-a;ENG30-02083908-a;ENG30-02599939-a	
7-10	165-175	takmičenje	N	NOUN	_	_	takmičenje	_	_	_	U kontekstu rečenice, 'takmičenje' se odnosi na događaj gde se učenici nadmeću i bira se pobednik, što precizno odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seENG3007456188n	1	ChatGPT	ENG30-07456188-n	
7-11	176-183	učenika	N	NOUN	http://www.wikidata.org/entity/Q48282	ROLE	učenik	_	_	_	U kontekstu se jasno navodi da su u pitanju srednjoškolci, odnosno deca koja pohađaju školu, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3010559288n	3	ChatGPT	ENG30-10251779-n;ENG30-10559288-n;ENG30-10665698-n	
7-12	184-192	srednjih	A	ADJ	_	_	srednji	1[995]	srednja škola[995]	NID[995]	U kontekstu se govori o tipu škole koju pohađaju učenici pre fakulteta, bez naglaska na to da li je škola javna ili privatna, što najpreciznije odgovara značenju ENG30-08284481-n.[2004]	http://llod.jerteh.rs/WSD/seENG3008284481n[2004]	2[2004]	ChatGPT	ENG30-08284481-n;ENG30-08409617-n[2004]	
7-13	193-198	škola	N	NOUN	_	_	škola	1[995]	srednja škola[995]	NID[995]	U kontekstu se govori o tipu škole koju pohađaju učenici pre fakulteta, bez naglaska na to da li je škola javna ili privatna, što najpreciznije odgovara značenju ENG30-08284481-n.[2004]	http://llod.jerteh.rs/WSD/seENG3008284481n[2004]	2[2004]	ChatGPT	ENG30-08284481-n;ENG30-08409617-n[2004]	
7-14	198-199	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Njegov uticaj na strategiju Konfederacije bio je smanjen zbog loših profesionalnih odnosa sa predsednikom Džefersonom Dejvisom i drugim visokim generalima i zvaničnicima.
9-1	199-205	Njegov	PRO	DET	_	_	njegov	_	_	_	_	_	_	_	_	
9-2	206-212	uticaj	N	NOUN	_	_	uticaj	_	_	_	U ovom kontekstu, 'uticaj' se odnosi na učinak koji je ta osoba imala na strategiju Konfederacije, što najpreciznije odgovara značenju 'Učinak jedne stvari (ili osobe) na drugu.'	http://llod.jerteh.rs/WSD/seENG3011414608n	7	ChatGPT	ENG30-00157081-n;ENG30-00157957-n;ENG30-05194151-n;ENG30-05692910-n;ENG30-07338552-n;ENG30-11414411-n;ENG30-11414608-n	
9-3	213-215	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
9-4	216-226	strategiju	N	NOUN	_	_	strategija	_	_	_	U ovom kontekstu, 'strategija' se odnosi na vođenje i planiranje rata na visokom nivou, što je u skladu sa značenjem grane ratne veštine koja se bavi pripremom i vođenjem rata u celini.	http://llod.jerteh.rs/WSD/seENG3006249177n	2	ChatGPT	ENG30-05905348-n;ENG30-06249177-n	
9-5	227-240	Konfederacije	N	NOUN	http://www.wikidata.org/entity/Q81931	LOC	konfederacija	_	_	_	U ovom kontekstu, 'Konfederacija' se odnosi na udruženje država (Južna Konfederacija tokom Američkog građanskog rata), što odgovara značenju udruženja država za zajedničko djelovanje.	http://llod.jerteh.rs/WSD/seENG3008305114n	2	ChatGPT	ENG30-08303275-n;ENG30-08305114-n	
9-6	241-244	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
9-7	245-247	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
9-8	248-255	smanjen	V	VERB	_	_	smanjiti	_	_	_	U ovom kontekstu, 'smanjen' znači da je uticaj postao manji nego što je bio, što najpreciznije odgovara značenju 'načiniti da nešto postane manje'.	http://llod.jerteh.rs/WSD/seENG3000429060v	4	ChatGPT	ENG30-00233203-v;ENG30-00429060-v;ENG30-00441445-v;ENG30-02452614-v	
9-9	256-260	zbog	PREP	ADP	_	_	zbog	_	_	_	_	_	_	_	_	
9-10	261-266	loših	A	ADJ	_	_	loš	_	_	_	U ovom kontekstu, 'loših' odnosi se na profesionalne odnose koji imaju negativne ili neželjene kvalitete, što je uticalo na strategiju Konfederacije.	http://llod.jerteh.rs/WSD/seENG3001125429a	4	ChatGPT	ENG30-01125429-a;ENG30-01131043-a;ENG30-01587787-a;ENG30-02345713-a	
9-11	267-281	profesionalnih	A	ADJ	_	_	profesionalan	_	_	_	U ovom kontekstu, 'profesionalni odnosi' se odnosi na odnose koji su karakteristični za ljude koji obavljaju određenu profesiju, tj. odnose među kolegama na poslu, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seENG3001870100a	1	ChatGPT	ENG30-01870100-a	
9-12	282-288	odnosa	N	NOUN	_	_	odnos	_	_	_	U ovom kontekstu, 'odnosi' se odnosi na međuljudske veze i interakcije između osobe i drugih visokih zvaničnika, što je najpreciznije opisano ovim značenjem.	http://llod.jerteh.rs/WSD/seENG3000040962n	4	ChatGPT	ENG30-00031921-n;ENG30-00040962-n;ENG30-13815449-n;ENG30-13928668-n	
9-13	289-291	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	_	_	
9-14	292-304	predsednikom	N	NOUN	http://www.wikidata.org/entity/Q30461	ROLE	predsednik	_	_	_	U ovom kontekstu, 'predsednik' se odnosi na glavnog šefa republike, jer je Džeferson Dejvis bio predsednik Konfederativnih Država Amerike, što je odgovarajuće ovom značenju.	http://llod.jerteh.rs/WSD/seENG3010467179n	6	ChatGPT	ENG30-00597265-n;ENG30-10467179-n;ENG30-10467395-n;ENG30-10468559-n;ENG30-10468962-n;ENG30-10631309-n	
9-15	305-316	Džefersonom	N	PROPN	http://www.wikidata.org/entity/Q162269[191]	PERS[191]	Džeferson	_	_	_	_	_	_	_	_	
9-16	317-325	Dejvisom	N	PROPN	http://www.wikidata.org/entity/Q162269[191]	PERS[191]	Dejvis	_	_	_	_	_	_	_	_	
9-17	326-327	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
9-18	328-334	drugim	A	ADJ	_	_	drugi	_	_	_	U ovom kontekstu, 'drugim' označava dodatne generale i zvaničnike, pored već pomenutog predsednika, što odgovara značenju 'dalje ili dodato'.	http://llod.jerteh.rs/WSD/seENG3000048858a	4	ChatGPT	ENG30-00048858-a;ENG30-02070030-a;ENG30-02070188-a;ENG30-02202146-a	
9-19	335-342	visokim	A	ADJ	_	_	visok	_	_	_	U ovom kontekstu, 'visoki' se odnosi na generale i zvaničnike koji imaju visok položaj ili rang u hijerarhiji, a ne na njihovu fizičku visinu.	http://llod.jerteh.rs/WSD/seENG3002339120a	6	ChatGPT	ENG30-01204557-a;ENG30-01210854-a;ENG30-01213197-a;ENG30-01375909-a;ENG30-02339120-a;ENG30-02385726-a	
9-20	343-353	generalima	N	NOUN	http://www.wikidata.org/entity/Q83460	ROLE	general	_	_	_	U ovom kontekstu, 'generali' se odnosi na visoke oficire u vojsci Konfederacije, što odgovara značenju oficira sa činom iznad pukovničkog.	http://llod.jerteh.rs/WSD/seENG3010125786n	1	ChatGPT	ENG30-10125786-n	
9-21	354-355	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
9-22	356-368	zvaničnicima	N	NOUN	http://www.wikidata.org/entity/Q599151	ROLE	zvaničnik	_	_	_	U ovom kontekstu, 'zvaničnici' se odnosi na osobe koje imaju službenu funkciju u vladi ili vojsci, a ne na nekoga ko upravlja pravilima igre ili sporta, pa nijedno ponuđeno značenje nije odgovarajuće.	http://llod.jerteh.rs/WSD/seENG3010372076n	1	FIRST	ENG30-10372076-n	
9-23	368-369	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Iste te 1972. Sjedinjene Države su pokrenule program Landsat, najveći program za dobijanje slika Zemlje iz svemira.
20-1	369-373	Iste	A	ADJ	_	_	isti	_	_	_	U ovom kontekstu, 'iste' se odnosi na istu godinu (1972), dakle na identitet, a ne na sličnost ili količinu.	http://llod.jerteh.rs/WSD/seENG3002068476a	4	ChatGPT	ENG30-01410606-a;ENG30-01411065-a;ENG30-02062670-a;ENG30-02068476-a	
20-2	374-376	te	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
20-3	377-382	1972.	A	ADJ	_	_	1972.	_	_	_	_	_	_	_	_	
20-4	383-393	Sjedinjene	A	ADJ	http://www.wikidata.org/entity/Q30[198]	LOC[198]	sjedinjen	_	_	_	U ovom kontekstu, 'Sjedinjene' u 'Sjedinjene Države' označava državu koja je nastala zajedničkom aktivnošću više država, što odgovara značenju 'koji uključuje zajedničku aktivnost dvoje ili više njih'.	http://llod.jerteh.rs/WSD/seENG3002112108a	1	ChatGPT	ENG30-02112108-a	
20-5	394-400	Države	N	NOUN	http://www.wikidata.org/entity/Q30[198]	LOC[198]	država	_	_	_	U ovom kontekstu, 'Države' se odnosi na Sjedinjene Američke Države kao političku organizaciju ljudi pod jednom vladom, što najpreciznije odgovara značenju pod ID-jem ENG30-08168978-n.	http://llod.jerteh.rs/WSD/seENG3008168978n	3	ChatGPT	ENG30-08168978-n;ENG30-08178547-n;ENG30-08544813-n	
20-6	401-403	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
20-7	404-413	pokrenule	V	VERB	_	_	pokrenuti	_	_	_	U ovom kontekstu, 'pokrenule' znači da su Sjedinjene Države inicirale početak programa Landsat, što najpreciznije odgovara značenju 'Pustiti u pokret; inicirati početak.'	http://llod.jerteh.rs/WSD/seENG3000348746v	19	ChatGPT	ENG30-00022686-v;ENG30-00347918-v;ENG30-00348746-v;ENG30-00794079-v;ENG30-01510173-v;ENG30-01511706-v;ENG30-01514655-v;ENG30-01515196-v;ENG30-01628449-v;ENG30-01641914-v;ENG30-01759326-v;ENG30-01857717-v;ENG30-02092309-v;ENG30-02116118-v;ENG30-02379528-v;ENG30-02426171-v;ENG30-02427103-v;ENG30-02600948-v;ENG30-02679227-v	
20-8	414-421	program	N	NOUN	_	_	program	_	_	_	Nijedno od ponuđenih značenja ne odgovara jer se ovde 'program' odnosi na organizovani projekat ili inicijativu (Landsat), a ne na računarstvo, medije ili akademske studije.	http://llod.jerteh.rs/WSD/seENG3003962685n	4	FIRST	ENG30-03962685-n;ENG30-06568978-n;ENG30-06619428-n;ENG30-06676416-n	
20-9	422-429	Landsat	N	PROPN	http://www.wikidata.org/entity/Q849791	WORK	Landsat	_	_	_	_	_	_	_	_	
20-10	429-430	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
20-11	431-438	najveći	A	ADJ	_	_	velik	_	_	_	U ovom kontekstu, 'najveći' se odnosi na program koji je iznad proseka po veličini, broju ili obimu, što najpreciznije odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3001375909a	8	ChatGPT	ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01375909-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	
20-12	439-446	program	N	NOUN	_	_	program	_	_	_	Nijedno od ponuđenih značenja ne odgovara jer se ovde 'program' odnosi na organizovani skup aktivnosti ili projekat (npr. naučni ili istraživački program), a ne na računarstvo, medije ili akademske studije.	http://llod.jerteh.rs/WSD/seENG3003962685n	4	FIRST	ENG30-03962685-n;ENG30-06568978-n;ENG30-06619428-n;ENG30-06676416-n	
20-13	447-449	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	
20-14	450-459	dobijanje	N	NOUN	_	_	dobijanje	_	_	_	U ovom kontekstu, 'dobijanje' se odnosi na čin pribavljanja slika Zemlje iz svemira, što odgovara značenju 'čin pribavljanja nečega'.	http://llod.jerteh.rs/WSD/seENG3000041899n	2	ChatGPT	ENG30-00041899-n;ENG30-00497536-n	
20-15	460-465	slika	N	NOUN	_	_	slika	_	_	_	U kontekstu programa Landsat, 'slike' se odnose na fotografske ili grafičke prikaze Zemlje dobijene iz svemira, što odgovara značenju grafičke ili fotografske reprezentacije vizuelne percepcije.	http://llod.jerteh.rs/WSD/seENG3004144782n	9	ChatGPT	ENG30-03314028-n;ENG30-03876519-n;ENG30-03931044-n;ENG30-04144782-n;ENG30-05928118-n;ENG30-06277803-n;ENG30-07201804-n;ENG30-13937075-n;ENG30-14513489-n	
20-16	466-472	Zemlje	N	PROPN	http://www.wikidata.org/entity/Q2	LOC	Zemlja	_	_	_	_	_	_	_	_	
20-17	473-475	iz	PREP	ADP	_	_	iz	_	_	_	_	_	_	_	_	
20-18	476-483	svemira	N	NOUN	_	_	svemir	_	_	_	U ovom kontekstu, 'svemir' se odnosi na vasionu ili kosmos, odnosno prostor izvan Zemljine atmosfere odakle se dobijaju slike Zemlje, što je u skladu sa ponuđenim značenjem.	http://llod.jerteh.rs/WSD/seDRJ0174676\_0	1	ChatGPT	DRJ0-174676/0	
20-19	483-484	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Kritična masa je najmanja količina fisionog materijala potrebna za održavanje nuklearne lančane reakcije.
22-1	484-492	Kritična	A	ADJ	_	_	kritičan	3[1002]	kritična masa[1002]	NID[1002]	U ovom kontekstu, 'kritična masa' se odnosi upravo na najmanju količinu fisionog materijala potrebnu za održavanje nuklearne lančane reakcije, što je definisano značenjem pod ID-jem CVMWE-0185.[2011]	http://llod.jerteh.rs/WSD/seCVMWE0185[2011]	1[2011]	ChatGPT	CVMWE-0185[2011]	
22-2	493-497	masa	N	NOUN	_	_	masa	3[1002]	kritična masa[1002]	NID[1002]	U ovom kontekstu, 'kritična masa' se odnosi upravo na najmanju količinu fisionog materijala potrebnu za održavanje nuklearne lančane reakcije, što je definisano značenjem pod ID-jem CVMWE-0185.[2011]	http://llod.jerteh.rs/WSD/seCVMWE0185[2011]	1[2011]	ChatGPT	CVMWE-0185[2011]	
22-3	498-500	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
22-4	501-509	najmanja	A	ADJ	_	_	mali	_	_	_	U ovom kontekstu, 'najmanja' se odnosi na minimalnu količinu materijala potrebnu za održavanje reakcije, što najpreciznije odgovara značenju 'koji je minimalne veličine'.	http://llod.jerteh.rs/WSD/seENG3001445493a	5	ChatGPT	ENG30-01345600-a;ENG30-01391351-a;ENG30-01415219-a;ENG30-01445493-a;ENG30-01649031-a	
22-5	510-518	količina	N	NOUN	_	_	količina	_	_	_	U ovom kontekstu, 'količina' označava koliko fisionog materijala je potrebno, odnosno iznos materijala koji je na raspolaganju za održavanje reakcije.	http://llod.jerteh.rs/WSD/seENG3005107765n	3	ChatGPT	ENG30-05099389-n;ENG30-05107765-n;ENG30-13779244-n	
22-6	519-527	fisionog	A	ADJ	_	_	fisioni	2[1003]	fisioni materijal[1003]	NID[1003]	U kontekstu se govori o materijalu koji može održavati nuklearnu lančanu reakciju, što precizno odgovara definiciji materijala u kome se sporim neutronima može izazvati nuklearna fisija.[2012]	http://llod.jerteh.rs/WSD/seCVMWE0093[2012]	1[2012]	ChatGPT	CVMWE-0093[2012]	
22-7	528-538	materijala	N	NOUN	_	_	materijal	2[1003]	fisioni materijal[1003]	NID[1003]	U kontekstu se govori o materijalu koji može održavati nuklearnu lančanu reakciju, što precizno odgovara definiciji materijala u kome se sporim neutronima može izazvati nuklearna fisija.[2012]	http://llod.jerteh.rs/WSD/seCVMWE0093[2012]	1[2012]	ChatGPT	CVMWE-0093[2012]	
22-8	539-547	potrebna	A	ADJ	_	_	potreban	_	_	_	U ovom kontekstu, 'potrebna' označava nešto što je neophodno ili što se zahteva za ostvarenje određene funkcije, što odgovara značenju 'koji se želi, traži'.	http://llod.jerteh.rs/WSD/seENG3002526925a	2	ChatGPT	ENG30-01462625-a;ENG30-02526925-a	
22-9	548-550	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	_	
22-10	551-561	održavanje	N	NOUN	_	_	održavanje	_	_	_	U ovom kontekstu, 'održavanje' se odnosi na aktivnost ili uslov koji omogućava da nuklearna lančana reakcija ostane u radnom stanju, što odgovara prvom značenju.	http://llod.jerteh.rs/WSD/seENG3000267522n	3	ChatGPT	ENG30-00267522-n;ENG30-00819024-n;ENG30-00853649-n	
22-11	562-571	nuklearne	A	ADJ	_	_	nuklearni	_	_	_	Ponuđeno značenje se odnosi na nešto što je kao 'nucleus' (jezgro), dok se u ovom kontekstu 'nuklearni' odnosi na procese ili materijale povezane sa nuklearnom fizikom, odnosno sa atomskim jezgrima i njihovim reakcijama.	http://llod.jerteh.rs/WSD/seENG3000331259a	1	FIRST	ENG30-00331259-a	
22-12	572-579	lančane	A	ADJ	_	_	lančan	1[1004]	lančana reakcija[1004]	NID[1004]	U ovom kontekstu, 'lančana reakcija' označava proces u kojem svaki fisioni događaj izaziva sledeći, što odgovara definiciji niza događaja gde svaki prethodni pokreće sledeći.[2013]	http://llod.jerteh.rs/WSD/seLLM0104[2013]	1[2013]	ChatGPT	LLM-0104[2013]	
22-13	580-588	reakcije	N	NOUN	_	_	reakcija	1[1004]	lančana reakcija[1004]	NID[1004]	U ovom kontekstu, 'lančana reakcija' označava proces u kojem svaki fisioni događaj izaziva sledeći, što odgovara definiciji niza događaja gde svaki prethodni pokreće sledeći.[2013]	http://llod.jerteh.rs/WSD/seLLM0104[2013]	1[2013]	ChatGPT	LLM-0104[2013]	
22-14	588-589	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Najrasprostranjeniji čadski jezik je hausa, zajednički jezik većeg dela unutrašnjosti na istoku Zapadne Afrike.
27-1	589-609	Najrasprostranjeniji	A	ADJ	_	_	rasprostranjen	_	_	_	U ovom kontekstu, 'najrasprostranjeniji' označava jezik koji je najšire raširen ili najviše korišćen na određenom području, što odgovara ponuđenom značenju.	http://llod.jerteh.rs/WSD/seENG3001102876a	1	ChatGPT	ENG30-01102876-a	
27-2	610-616	čadski	A	ADJ	*	DEMO	čadski	_	_	_	U ovom kontekstu, 'čadski' se odnosi na jezičku porodicu (čadski jezici), a ne na nešto što se tiče države Čad, njenih ljudi ili kulture. Nijedno ponuđeno značenje ne pokriva lingvistički smisao termina.	http://llod.jerteh.rs/WSD/seENG3003054743a	1	FIRST	ENG30-03054743-a	
27-3	617-622	jezik	N	NOUN	_	_	jezik	_	_	_	U ovom kontekstu, 'jezik' se odnosi na sistematsko sredstvo komunikacije (npr. hausa) koji koriste ljudi u određenom regionu, što precizno odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3006282651n	5	ChatGPT	ENG30-04378123-n;ENG30-05301072-n;ENG30-06282651-n;ENG30-06304059-n;ENG30-07652995-n	
27-4	623-625	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
27-5	626-631	hausa	N	PROPN	_	_	hausa	_	_	_	_	_	_	_	_	
27-6	631-632	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
27-7	633-643	zajednički	A	ADJ	_	_	zajednički	_	_	_	U ovom kontekstu, 'zajednički jezik' označava jezik koji koristi grupa ljudi, a ne pojedinci, što odgovara značenju 'za grupu, a ne za pojedince'.	http://llod.jerteh.rs/WSD/seENG3000493012a	4	ChatGPT	ENG30-00492677-a;ENG30-00493012-a;ENG30-02152216-a;ENG30-02635499-a	
27-8	644-649	jezik	N	NOUN	_	_	jezik	_	_	_	U ovom kontekstu, 'jezik' se odnosi na sistematsko sredstvo komunikacije (npr. hausa) koji koriste ljudi u određenom regionu, što odgovara ovom značenju.	http://llod.jerteh.rs/WSD/seENG3006282651n	5	ChatGPT	ENG30-04378123-n;ENG30-05301072-n;ENG30-06282651-n;ENG30-06304059-n;ENG30-07652995-n	
