#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Ainotes


#Text=Taj bod podelili su na jednake delove vozači koji su imali isti najbrži krug.
2-11	53-58	imali	V	VERB	_	_	imati	_	_	_	http://llod.jerteh.rs/WSD/seENG3002203362v	10	ENG30-00065370-v;ENG30-00121046-v;ENG30-01426397-v;ENG30-02047097-v;ENG30-02203362-v;ENG30-02204692-v;ENG30-02205098-v;ENG30-02629535-v;ENG30-02704349-v;ENG30-02740745-v	U ovom kontekstu, 'imati' znači da su vozači posedovali ili ostvarili isti najbrži krug, što odgovara značenju 'imati ili posedovati, u direktnom ili apstraktnom značenju'.	
2-12	59-63	isti	A	ADJ	_	_	isti	_	_	_	http://llod.jerteh.rs/WSD/seENG3002068476a	4	ENG30-01410606-a;ENG30-01411065-a;ENG30-02062670-a;ENG30-02068476-a	U ovom kontekstu, 'isti' označava da su vozači imali potpuno identičan najbrži krug, dakle radi se o identitetu vremena, a ne samo o sličnosti ili jednakosti po vrednosti.	
2-13	64-71	najbrži	A	ADJ	_	_	brz	_	_	_	http://llod.jerteh.rs/WSD/seENG3000979862a	8	ENG30-00032733-a;ENG30-00323873-a;ENG30-00977699-a;ENG30-00978754-a;ENG30-00979697-a;ENG30-00979862-a;ENG30-01562992-a;ENG30-01931676-a	U ovom kontekstu, 'najbrži krug' označava krug koji je ostvaren najvećom brzinom, odnosno karakteriše ga brzina, što najpreciznije odgovara ovom značenju.	
2-14	72-76	krug	N	NOUN	_	_	krug	_	_	_	http://llod.jerteh.rs/WSD/seENG3000295172n	5	ENG30-00295172-n;ENG30-00310666-n;ENG30-03032811-n;ENG30-05999134-n;ENG30-08240169-n	U kontekstu auto-moto trka, 'krug' se odnosi na jedno kretanje oko staze, što je najbrži pređeni krug tokom trke.	
2-15	76-77	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Govoreći o naslovu i konceptu albuma, Gaga je objasnila: „Slava govori o tome kako se svako može osećati slavnim.“
4-1	77-85	Govoreći	V	VERB	_	_	govoriti	_	_	_	http://llod.jerteh.rs/WSD/seENG3000941990v	6	ENG30-00593852-v;ENG30-00921300-v;ENG30-00941990-v;ENG30-00962447-v;ENG30-00963570-v;ENG30-00989201-v	U ovom kontekstu, 'govoreći' znači 'izraziti govorom', odnosno Gaga je govorila o naslovu i konceptu albuma, iznoseći svoje misli rečima.	
4-2	86-87	o	PREP	ADP	_	_	o	_	_	_	_	_	_	_	
4-3	88-95	naslovu	N	NOUN	_	_	naslov	_	_	_	http://llod.jerteh.rs/WSD/seENG3006343520n	7	ENG30-04073208-n;ENG30-06343520-n;ENG30-06343971-n;ENG30-06344461-n;ENG30-06346461-n;ENG30-06405699-n;ENG30-06783768-n	U ovom kontekstu, 'naslov' se odnosi na ime umetničkog dela, odnosno ime albuma o kojem Gaga govori.	
4-4	96-97	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
4-5	98-106	konceptu	N	NOUN	_	_	koncept	_	_	_	http://llod.jerteh.rs/WSD/seENG3005835747n	3	ENG30-03179318-n;ENG30-05835747-n;ENG30-06390962-n	U ovom kontekstu, 'koncept' se odnosi na apstraktnu ili opštu ideju koja stoji iza albuma, a ne na skicu, plan ili preliminarnu verziju pisanog dela.	
4-6	107-113	albuma	N	NOUN	_	_	album	_	_	_	http://llod.jerteh.rs/WSD/seENG3006591815n	2	ENG30-02695079-n;ENG30-06591815-n	U ovom kontekstu, 'album' se odnosi na muzičko izdanje, odnosno zbirku pesama koje je Gaga izdala, što odgovara drugom ponuđenom značenju.	
4-7	113-114	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
4-8	115-119	Gaga	N	PROPN	http://www.wikidata.org/entity/Q19848	PERS	Gaga	_	_	_	_	_	_	_	
4-9	120-122	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
4-10	123-132	objasnila	V	VERB	_	_	objasniti	_	_	_	http://llod.jerteh.rs/WSD/seENG3000938247v	8	ENG30-00867644-v;ENG30-00893435-v;ENG30-00896141-v;ENG30-00938247-v;ENG30-00939277-v;ENG30-00957378-v;ENG30-01033189-v;ENG30-02607432-v	U ovom kontekstu, 'objasnila' znači da je Gaga ponudila tumačenje ili objašnjenje koncepta albuma, što se najpreciznije poklapa sa ovim značenjem.	
4-11	132-133	:	PUNCT	PUNCT	_	_	:	_	_	_	_	_	_	_	
4-12	134-135	„	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	_	
4-13	135-140	Slava	N	NOUN	_	_	slava	_	_	_	http://llod.jerteh.rs/WSD/seENG3014438898n	4	BILI-00001022;ENG30-14437134-n;ENG30-14437386-n;ENG30-14438898-n	U ovom kontekstu, 'slava' se odnosi na povoljnu javnu reputaciju, odnosno na to da neko postane poznat i priznat u društvu, što je tema albuma o kojoj Gaga govori.	
4-14	141-147	govori	V	VERB	_	_	govoriti	_	_	_	http://llod.jerteh.rs/WSD/seENG3000921300v	6	ENG30-00593852-v;ENG30-00921300-v;ENG30-00941990-v;ENG30-00962447-v;ENG30-00963570-v;ENG30-00989201-v	U ovom kontekstu, 'Slava govori o tome...' znači da naslov i koncept albuma simbolički ukazuju ili signaliziraju određenu temu, što odgovara značenju 'biti signal za nešto ili simptom nečega'.	
4-15	148-149	o	PREP	ADP	_	_	o	_	_	_	_	_	_	_	
4-16	150-154	tome	PRO	DET	_	_	taj	_	_	_	_	_	_	_	
4-17	155-159	kako	CONJ	SCONJ	_	_	kako	_	_	_	_	_	_	_	
4-18	160-162	se	PAR	PART	_	_	se	1	*	IRV	http://llod.jerteh.rs/WSD/seCVMWE0269[2001]	2[2001]	CVMWE-0269;ENG30-01826184-v[2001]	U ovom kontekstu, 'osećati se' znači biti prožet osećanjem nečega, konkretno osećanjem slave, što odgovara prvom ponuđenom značenju.[2001]	
4-19	163-168	svako	PRO	PRON	_	_	svako	_	_	_	_	_	_	_	
4-20	169-173	može	V	VERB	_	_	moći	_	_	_	http://llod.jerteh.rs/WSD/seENG3002523221v	1	ENG30-02523221-v	U ovom kontekstu, 'može' označava sposobnost ili mogućnost da neko nešto uradi, a ne istrajavanje ili uspevanje. Ponuđeno značenje ne odgovara upotrebi u rečenici.	
4-21	174-181	osećati	V	VERB	_	_	osećati	1	osećati se	IRV	http://llod.jerteh.rs/WSD/seCVMWE0269[2001]	2[2001]	CVMWE-0269;ENG30-01826184-v[2001]	U ovom kontekstu, 'osećati se' znači biti prožet osećanjem nečega, konkretno osećanjem slave, što odgovara prvom ponuđenom značenju.[2001]	
4-22	182-189	slavnim	A	ADJ	_	_	slavan	_	_	_	http://llod.jerteh.rs/WSD/seENG3001375831a	2	ENG30-01121402-a;ENG30-01375831-a	U ovom kontekstu, 'slavan' se odnosi na osećaj opšte prihvaćenosti i uvaženosti, odnosno na to da se svako može osećati poznatim i priznatim, što odgovara drugom značenju.	
4-23	189-190	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	
4-24	190-191	“	SENT	PUNCT	_	_	"	_	_	_	_	_	_	_	

#Text=Car nije bio voljan da to razmotri.
6-1	191-194	Car	N	NOUN	http://www.wikidata.org/entity/Q187587	ROLE	car	_	_	_	http://llod.jerteh.rs/WSD/seENG3002278839n	2	ENG30-02278839-n;ENG30-02301935-n	Nijedno od ponuđenih značenja ne odgovara jer se u ovom kontekstu 'car' odnosi na vladara ili monarha, a ne na leptira ili moljca.	
6-2	195-199	nije	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
6-3	200-203	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	
6-4	204-210	voljan	A	ADJ	_	_	voljan	_	_	_	http://llod.jerteh.rs/WSD/seENG3002564986a	1	ENG30-02564986-a	U ovom kontekstu, 'voljan' znači da car nije bio nastrojen ili spreman da nešto razmotri, što odgovara ponuđenom značenju.	
6-5	211-213	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	
6-6	214-216	to	PRO	DET	_	_	taj	_	_	_	_	_	_	_	
6-7	217-225	razmotri	V	VERB	_	_	razmotriti	_	_	_	http://llod.jerteh.rs/WSD/seENG3000813044v	3	ENG30-00734054-v;ENG30-00813044-v;ENG30-02166460-v	U ovom kontekstu, 'razmotriti' znači pažljivo razmisliti ili vagati neku mogućnost, što odgovara značenju pod ovim ID-jem.	
6-8	225-226	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Snabdevanje lako dostupnom nekontaminiranom vodom i dobra sanitarna praksa važni su za smanjenje stope infekcije i klinički značajnog gastroenteritisa.
8-1	226-237	Snabdevanje	N	NOUN	_	_	snabdevanje	_	_	_	http://llod.jerteh.rs/WSD/seENG3001057200n	1	ENG30-01057200-n	U ovom kontekstu, 'snabdevanje' se odnosi na aktivnost obezbeđivanja ili dotura nekontaminirane vode, što je u skladu sa ponuđenim značenjem.	
8-2	238-242	lako	ADV	ADV	_	_	lako	1[1237]	lako dostupan[1237]	AdjID[1237]	http://llod.jerteh.rs/WSD/seLLM0103[2008]	1[2008]	LLM-0103[2008]	U ovom kontekstu, 'lako dostupan' znači da se voda može dobiti ili pronaći bez poteškoća, što je ključno za prevenciju infekcija i gastroenteritisa.[2008]	
8-3	243-252	dostupnom	A	ADJ	_	_	dostupan	1[1237]	lako dostupan[1237]	AdjID[1237]	http://llod.jerteh.rs/WSD/seLLM0103[2008]	1[2008]	LLM-0103[2008]	U ovom kontekstu, 'lako dostupan' znači da se voda može dobiti ili pronaći bez poteškoća, što je ključno za prevenciju infekcija i gastroenteritisa.[2008]	
8-4	253-269	nekontaminiranom	A	ADJ	_	_	nekontaminiran	_	_	_	http://llod.jerteh.rs/WSD/seENG3001907711a	1	ENG30-01907711-a	U ovom kontekstu, 'nekontaminiran' opisuje vodu koja je čista i bez štetnih primesa, što je ključno za sprečavanje infekcija i bolesti.	
8-5	270-275	vodom	N	NOUN	_	_	voda	_	_	_	http://llod.jerteh.rs/WSD/seENG3007935504n	6	ENG30-04562658-n;ENG30-05405139-n;ENG30-06838005-n;ENG30-07935504-n;ENG30-14845743-n;ENG30-14847357-n	U ovom kontekstu, 'voda' se odnosi na tečnost koja je neophodna za život i čija čistoća utiče na zdravlje ljudi, što najpreciznije odgovara ovom značenju.	
8-6	276-277	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
8-7	278-283	dobra	A	ADJ	_	_	dobar	_	_	_	http://llod.jerteh.rs/WSD/seENG3001123148a	7	ENG30-00106020-a;ENG30-00775611-a;ENG30-01123148-a;ENG30-01129977-a;ENG30-01983162-a;ENG30-02036934-a;ENG30-02226162-a	U ovom kontekstu, 'dobra sanitarna praksa' znači praksa koja ima poželjne ili pozitivne kvalitete, posebno one koji su pogodni za smanjenje infekcija, što odgovara ovom značenju.	
8-8	284-293	sanitarna	A	ADJ	_	_	sanitarni	_	_	_	http://llod.jerteh.rs/WSD/seENG3002112976a	1	ENG30-02112976-a	U ovom kontekstu, 'sanitarna praksa' se odnosi na postupke koji obezbeđuju čistoću i sprečavaju prisustvo prljavštine i patogena, što je u skladu sa datim značenjem.	
8-9	294-300	praksa	N	NOUN	_	_	praksa	_	_	_	http://llod.jerteh.rs/WSD/seENG3000410247n	4	ENG30-00410247-n;ENG30-00631378-n;ENG30-00894552-n;ENG30-05667196-n	U ovom kontekstu, 'dobra sanitarna praksa' odnosi se na uobičajeni način sprovođenja sanitarnih mera, što je najbliže značenju 'uobičajeni način kako nešto funkcioniše ili se ponaša'.	
8-10	301-306	važni	A	ADJ	_	_	važan	_	_	_	http://llod.jerteh.rs/WSD/seENG3001275562a	4	ENG30-00655779-a;ENG30-01275562-a;ENG30-01467919-a;ENG30-01830403-a	U ovom kontekstu, 'važni' opisuje snabdevanje vodom i sanitarnu praksu kao nešto od velikog značaja za smanjenje infekcija, što odgovara ovom značenju.	
8-11	307-309	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
8-12	310-312	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	
8-13	313-322	smanjenje	N	NOUN	_	_	smanjenje	_	_	_	http://llod.jerteh.rs/WSD/seENG3007313004n	4	ENG30-07313004-n;ENG30-07355887-n;ENG30-13457378-n;ENG30-13547677-n	U ovom kontekstu, 'smanjenje' se odnosi na proces ili rezultat umanjenja stope infekcije i gastroenteritisa, što najpreciznije odgovara ovom značenju.	
8-14	323-328	stope	N	NOUN	_	_	stopa	_	_	_	http://llod.jerteh.rs/WSD/seENG3013816649n	4	ENG30-06645039-n;ENG30-13325010-n;ENG30-13650045-n;ENG30-13816649-n	U ovom kontekstu, 'stopa' se odnosi na učestalost ili broj slučajeva infekcije u određenom vremenskom periodu, što odgovara značenju veličine ili frekvencije u odnosu na jedinicu vremena.	
8-15	329-338	infekcije	N	NOUN	_	_	infekcija	_	_	_	http://llod.jerteh.rs/WSD/seENG3013498404n	2	ENG30-07360647-n;ENG30-13498404-n	U ovom kontekstu, 'infekcija' se odnosi na medicinsko stanje izazvano patogenim mikroorganizmima, što je u skladu sa značenjem invazije tela i mogućeg razvoja bolesti.	
8-16	339-340	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
8-17	341-349	klinički	A	ADJ	_	_	klinički	_	_	_	http://llod.jerteh.rs/WSD/seENG3001615460a	1	ENG30-01615460-a	U ovom kontekstu, 'klinički' se odnosi na medicinski relevantan ili značajan za medicinsku praksu, a ne na značenje 'naučno odvojen; bez emocija'.	
8-18	350-359	značajnog	A	ADJ	_	_	značajan	_	_	_	http://llod.jerteh.rs/WSD/seENG3002161432a	4	ENG30-00624416-a;ENG30-01375831-a;ENG30-02161432-a;ENG30-02163307-a	U ovom kontekstu, 'klinički značajan' gastroenteritis označava oblik bolesti koji je važan po svom značenju ili suštini, odnosno ima kliničku važnost, što odgovara ovom značenju.	
8-19	360-376	gastroenteritisa	N	NOUN	_	_	gastroenteritis	_	_	_	http://llod.jerteh.rs/WSD/seENG3014172005n	1	ENG30-14172005-n	U kontekstu se govori o infekcijama povezanim sa vodom i sanitarnom praksom, što odgovara medicinskom značenju upale želuca i creva, tj. gastroenteritisa.	
8-20	376-377	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Religija je, zapravo, samosvest i samopouzdanje čoveka koji se još uvek nije pronašao ili se ponovo izgubio.
13-1	377-385	Religija	N	NOUN	_	_	religija	_	_	_	http://llod.jerteh.rs/WSD/seDRJ0222875\_0	1	DRJ0-222875/0	U ovom kontekstu, 'religija' se odnosi na sistem verovanja i vera u natprirodne sile ili Boga, što je u skladu sa ponuđenim značenjem.	
13-2	386-388	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
13-3	388-389	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
13-4	390-397	zapravo	ADV	ADV	_	_	zapravo	_	_	_	http://llod.jerteh.rs/WSD/seENG3000037641b	2	ENG30-00017639-b;ENG30-00037641-b	U ovom kontekstu, 'zapravo' se koristi da naglasi istinitost ili stvarnu prirodu tvrdnje koja sledi, što odgovara značenju 'u istinu'.	
13-5	397-398	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
13-6	399-408	samosvest	N	NOUN	_	_	samosvest	_	_	_	http://llod.jerteh.rs/WSD/seENG3005676605n	2	ENG30-05676605-n;ENG30-05676911-n	U ovom kontekstu, 'samosvest' se odnosi na svesnost sopstvene individualnosti i identiteta, što je u skladu sa prvim značenjem.	
13-7	409-410	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
13-8	411-424	samopouzdanje	N	NOUN	_	_	samopouzdanje	_	_	_	http://llod.jerteh.rs/WSD/seENG3005697363n	3	ENG30-04886881-n;ENG30-05697363-n;ENG30-07508705-n	U ovom kontekstu, 'samopouzdanje' se odnosi na veru u sebe i svoje sposobnosti, što je suprotstavljeno stanju čoveka koji se još nije pronašao ili se ponovo izgubio.	
13-9	425-431	čoveka	N	NOUN	_	_	čovek	_	_	_	http://llod.jerteh.rs/WSD/seENG3010289039n	6	ENG30-02472293-n;ENG30-10287213-n;ENG30-10288516-n;ENG30-10288763-n;ENG30-10289039-n;ENG30-10289176-n	U ovom kontekstu, 'čovek' se koristi u generičkom smislu da označi bilo koje ljudsko biće, bez obzira na pol, što odgovara ovom značenju.	
13-10	432-436	koji	PRO	DET	_	_	koji	_	_	_	_	_	_	_	
13-11	437-439	se	PAR	PART	_	_	se	2	*	IRV	http://llod.jerteh.rs/WSD/seCVMWE0358[2013]	1[2013]	CVMWE-0358[2013]	U ovom kontekstu, 'pronaći se' znači otkriti svoju pravu vokaciju ili put u životu, što se uklapa u filozofsku raspravu o samosvesti i samopouzdanju čoveka.[2013]	
13-12	440-443	još	ADV	ADV	_	_	još	3[1242]	još uvek[1242]	AdvID[1242]	http://llod.jerteh.rs/WSD/seLLM0086[2014]	1[2014]	LLM-0086[2014]	U ovom kontekstu, 'još uvek' znači da čovek i dalje nije pronašao sebe, isto kao i ranije, što odgovara značenju 'i dalje; u ovom trenutku kao i pre'.[2014]	
13-13	444-448	uvek	ADV	ADV	_	_	uvek	3[1242]	još uvek[1242]	AdvID[1242]	http://llod.jerteh.rs/WSD/seLLM0086[2014]	1[2014]	LLM-0086[2014]	U ovom kontekstu, 'još uvek' znači da čovek i dalje nije pronašao sebe, isto kao i ranije, što odgovara značenju 'i dalje; u ovom trenutku kao i pre'.[2014]	
13-14	449-453	nije	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
13-15	454-462	pronašao	V	VERB	_	_	pronaći	2	pronaći se	IRV	http://llod.jerteh.rs/WSD/seCVMWE0358[2013]	1[2013]	CVMWE-0358[2013]	U ovom kontekstu, 'pronaći se' znači otkriti svoju pravu vokaciju ili put u životu, što se uklapa u filozofsku raspravu o samosvesti i samopouzdanju čoveka.[2013]	
13-16	463-466	ili	CONJ	CCONJ	_	_	ili	_	_	_	_	_	_	_	
13-17	467-469	se	PAR	PART	_	_	se	1	*	IRV	http://llod.jerteh.rs/WSD/seCVMWE0152[2015]	1[2015]	CVMWE-0152[2015]	U ovom kontekstu, 'izgubiti se' znači izgubiti osećaj identiteta ili smisla, a ne ostati bez prisebnosti ili kontrole nad sobom, tako da ponuđeno značenje nije primenjivo.[2015]	
13-18	470-476	ponovo	ADV	ADV	_	_	ponovo	_	_	_	http://llod.jerteh.rs/WSD/seENG3000040365b	1	ENG30-00040365-b	U ovom kontekstu, 'ponovo' znači 'nanovo', odnosno da se čovek još jednom izgubio nakon što se možda prethodno pronašao, što odgovara ponuđenom značenju.	
13-19	477-484	izgubio	V	VERB	_	_	izgubiti	1	izgubiti se	IRV	http://llod.jerteh.rs/WSD/seCVMWE0152[2015]	1[2015]	CVMWE-0152[2015]	U ovom kontekstu, 'izgubiti se' znači izgubiti osećaj identiteta ili smisla, a ne ostati bez prisebnosti ili kontrole nad sobom, tako da ponuđeno značenje nije primenjivo.[2015]	
13-20	484-485	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Kup Italije (ital. Coppa Italia) jeste italijanski fudbalski godišnji kup.
14-1	485-488	Kup	N	NOUN	http://www.wikidata.org/entity/Q169918[394]	EVENT[394]	kup	_	_	_	http://llod.jerteh.rs/WSD/seENG3001859325n	1	ENG30-01859325-n	Nijedno ponuđeno značenje ne odgovara jer se u ovom kontekstu 'kup' odnosi na sportsko takmičenje, a ne na vrstu ptice.	
14-2	489-496	Italije	N	PROPN	http://www.wikidata.org/entity/Q169918[394]	EVENT[394]	Italija	_	_	_	_	_	_	_	
14-3	497-498	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	_	
14-4	498-503	ital.	ABB	X	_	_	ital.	_	_	_	_	_	_	_	
14-5	504-509	Coppa	F	X	http://www.wikidata.org/entity/Q169918[395]	EVENT[395]	Coppa	_	_	_	_	_	_	_	
14-6	510-516	Italia	F	X	http://www.wikidata.org/entity/Q169918[395]	EVENT[395]	Italia	_	_	_	_	_	_	_	
14-7	516-517	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	_	
14-8	518-523	jeste	V	VERB	_	_	jesam	_	_	_	http://llod.jerteh.rs/WSD/seDRJ0193392\_0	1	DRJ0-193392/0	U ovom kontekstu, 'jeste' je oblik prezenta glagola 'biti' i koristi se za izražavanje identiteta ili svojstva, što odgovara ponuđenom značenju.	
14-9	524-535	italijanski	A	ADJ	*	DEMO	italijanski	_	_	_	http://llod.jerteh.rs/WSD/seENG3002957066a	2	ENG30-02957066-a;ENG30-03075662-a	U ovom kontekstu, 'italijanski' opisuje kup koji je vezan za Italiju kao državu, odnosno njenu fudbalsku tradiciju, što odgovara značenju koje se odnosi na Italiju, njene ljude, kulturu i jezik.	
14-10	536-545	fudbalski	A	ADJ	_	_	fudbalski	_	_	_	http://llod.jerteh.rs/WSD/seDRJ0187395\_0	1	DRJ0-187395/0	U ovom kontekstu, 'fudbalski' opisuje kup koji je vezan za sport fudbal, što se potpuno poklapa sa značenjem 'koji se odnosi na fudbal, koji pripada fudbalu'.	
14-11	546-554	godišnji	A	ADJ	_	_	godišnji	_	_	_	http://llod.jerteh.rs/WSD/seENG3001969150a	2	ENG30-00678024-a;ENG30-01969150-a	U ovom kontekstu, 'godišnji' označava događaj koji se održava svake godine, što odgovara značenju da se nešto dešava svake godine.	
14-12	555-558	kup	N	NOUN	_	_	kup	_	_	_	http://llod.jerteh.rs/WSD/seENG3001859325n	1	ENG30-01859325-n	Nijedno ponuđeno značenje ne odgovara jer se u ovom kontekstu 'kup' odnosi na sportsko takmičenje, a ne na vrstu ptice.	
14-13	558-559	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Prvi sastanak novog parlamenta održan je 12. maja 1999. godine.
22-1	559-563	Prvi	A	ADJ	_	_	prvi	_	_	_	http://llod.jerteh.rs/WSD/seENG3001012855a	6	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a	U ovom kontekstu, 'prvi' označava sastanak koji se desio pre svih ostalih u vremenu, odnosno prvi po redosledu održavanja.	
22-2	564-572	sastanak	N	NOUN	_	_	sastanak	_	_	_	http://llod.jerteh.rs/WSD/seENG3008307589n	4	ENG30-01230965-n;ENG30-07414922-n;ENG30-08307589-n;ENG30-08310389-n	U ovom kontekstu, 'sastanak' se odnosi na formalno dogovoreno okupljanje članova parlamenta, što najpreciznije odgovara ovom značenju.	
22-3	573-578	novog	A	ADJ	_	_	nov	_	_	_	http://llod.jerteh.rs/WSD/seENG3001640850a	6	ENG30-00418198-a;ENG30-00820975-a;ENG30-00821208-a;ENG30-01640850-a;ENG30-01687167-a;ENG30-02070491-a	U ovom kontekstu, 'novi parlament' označava parlament koji je upravo formiran ili je nedavno počeo sa radom, što odgovara značenju 'nešto što je upravo postalo, nastalo, otkriveno ili prihvaćeno.'	
22-4	579-589	parlamenta	N	NOUN	_	_	parlament	_	_	_	http://llod.jerteh.rs/WSD/seENG3008319198n	1	ENG30-08319198-n	U ovom kontekstu, 'parlament' se odnosi na zakonodavno telo određene zemlje, što je u skladu sa ponuđenim značenjem.	
22-5	590-596	održan	V	VERB	_	_	održati	_	_	_	http://llod.jerteh.rs/WSD/seENG3000118523v	4	ENG30-00118523-v;ENG30-02202928-v;ENG30-02280132-v;ENG30-02679899-v	U ovom kontekstu, 'održan' znači da je sastanak bio organizovan ili sproveden, što nije pokriveno nijednim od ponuđenih značenja koja se odnose na čuvanje, produžavanje ili očuvanje, a ne na realizaciju događaja.	
22-6	597-599	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
22-7	600-603	12.	A	ADJ	_	_	12.	_	_	_	_	_	_	_	
22-8	604-608	maja	N	NOUN	_	_	maj	_	_	_	http://llod.jerteh.rs/WSD/seENG3015211484n	1	ENG30-15211484-n	U ovom kontekstu, 'maja' označava peti mesec u godini, što je u skladu sa ponuđenim značenjem.	
22-9	609-614	1999.	A	ADJ	_	_	1999.	_	_	_	_	_	_	_	
22-10	615-621	godine	N	NOUN	_	_	godina	_	_	_	http://llod.jerteh.rs/WSD/seENG3015202634n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	U ovom kontekstu, '1999. godine' označava kalendarsku godinu po Gregorijanskom kalendaru, što najpreciznije odgovara ovom značenju.	
22-11	621-622	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=U japanskoj invaziji na Kinu učestvovalo je oko 50.000 biciklističkih trupa.
27-1	622-623	U	PREP	ADP	_	_	u	_	_	_	_	_	_	_	
