#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Ainotes


#Text=Ojlerov identitet je dobio ime po švajcarskom matematičaru Leonardu Ojleru.
102-2	82-84	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
102-3	85-89	pala	V	VERB	_	_	pasti	_	_	_	ENG30-02385153-v	12	ENG30-00030647-v;ENG30-00342443-v;ENG30-00432839-v;ENG30-01542668-v;ENG30-01972298-v;ENG30-01976841-v;ENG30-01985923-v;ENG30-02304507-v;ENG30-02385153-v;ENG30-02434859-v;ENG30-02620213-v;ENG30-02756821-v	U kontekstu rečenice, 'pala' znači da je Pavija izgubila svoju poziciju i moć, odnosno da je bila osvojena nakon opsade.	
102-4	90-95	posle	PREP	ADP	_	_	posle	_	_	_	_	_	_	_	
102-5	96-107	trogodišnje	A	ADJ	_	_	trogodišnji	_	_	_	ENG30-01969606-a	1	ENG30-01969606-a	Reč 'trogodišnje' u rečenici opisuje opsadu koja je trajala tri godine, što se direktno poklapa sa definicijom značenja 'koji traje tri godine'.	
102-6	108-114	opsade	N	NOUN	_	_	opsada	_	_	_	ENG30-01075117-n	1	ENG30-01075117-n	Opsada u kontekstu rečenice se odnosi na vojnu akciju opkoljavanja Pavije tokom tri godine, što odgovara definiciji oružanih snaga koje opkoljavaju utvrđeno mesto.	
102-7	114-115	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
102-8	116-120	572.	A	ADJ	_	_	572.	_	_	_	NEW_SENSE	0	_	_	
102-9	121-127	godine	N	NOUN	_	_	godina	_	_	_	ENG30-15203791-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	U navedenom kontekstu, 'godina' se odnosi na vremenski period od 365 ili 366 dana, što odgovara značenju pod ID-jem ENG30-15203791-n.	
102-10	127-128	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
102-11	129-130	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
102-12	131-138	postala	V	VERB	_	_	postati	_	_	_	ENG30-00149583-v	5	ENG30-00094460-v;ENG30-00149583-v;ENG30-02381571-v;ENG30-02623529-v;ENG30-02626604-v	U ovom kontekstu, 'postati' znači ući u stanje prestonice, što se poklapa sa značenjem 'ući ili poprimiti određeno stanje'.	
102-13	139-143	prva	A	ADJ	_	_	prvi	_	_	_	ENG30-01010862-a	6	ENG30-00228294-a;ENG30-01009206-a;ENG30-01009343-a;ENG30-01010862-a;ENG30-01012855-a;ENG30-01467919-a	U kontekstu rečenice, 'prva' se odnosi na Paviju kao prestonica koja je bila ispred svih ostalih u vremenu, odnosno, bila je prestonica pre bilo koje druge.	
102-14	144-154	prestonica	N	NOUN	_	_	prestonica	_	_	_	ENG30-08518505-n	1	ENG30-08518505-n	U navedenom kontekstu, Pavija postaje glavni grad, odnosno sedište vlade i administracije lombardijske kraljevine Italije, što odgovara definiciji sedišta vlade.	
102-15	155-159	nove	A	ADJ	_	_	nov	_	_	_	ENG30-01640850-a	6	ENG30-00418198-a;ENG30-00820975-a;ENG30-00821208-a;ENG30-01640850-a;ENG30-01687167-a;ENG30-02070491-a	U kontekstu rečenice, 'nova' se odnosi na kraljevinu koja je tek nastala, što odgovara značenju 'nešto što ne traje dugo; nešto što je upravo postalo, nastalo, otkriveno ili prihvaćeno'.	
102-16	160-172	lombardijske	A	ADJ	*	DEMO	lombardijski	_	_	_	CVDf-133/0	1	CVDf-133/0	Reč 'lombardijski' u datom kontekstu se odnosi na kraljevinu Italije koja je povezana sa Lombardijom, što odgovara značenju 'koji se odnosi na Lombardiju'.	
102-17	173-183	kraljevine	N	NOUN	_	_	kraljevina	_	_	_	ENG30-08558155-n	3	ENG30-08405603-n;ENG30-08558155-n;ENG30-08591269-n	U datom kontekstu, reč 'kraljevina' se odnosi na zemlju kojom vlada kralj, što odgovara značenju 'Zemlja kojom vlada kralj ili kraljica'.	
102-18	184-191	Italije	N	PROPN	http://www.wikidata.org/entity/Q38	LOC	Italija	_	_	_	_	_	_	_	
102-19	191-192	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Misija Apolo 12 bila je šesta s ljudskom posadom u Apolo programu Sjedinjenih Država i druga koja je sletela na Mesec.
103-1	192-198	Misija	N	NOUN	_	_	misija	_	_	_	ENG30-00970645-n	3	ENG30-00970645-n;ENG30-08403082-n;ENG30-08409130-n	U kontekstu rečenice, 'misija' se odnosi na specifičnu operaciju ili zadatak u okviru Apolo programa, što odgovara značenju 'operacija koja je dodeljena od strane višeg komandnog mesta'.	
103-2	199-204	Apolo	N	PROPN	http://www.wikidata.org/entity/Q188433[54]	EVENT[54]	Apolo	_	_	_	_	_	_	_	
103-3	205-207	12	NUM	NUM	http://www.wikidata.org/entity/Q188433[54]	EVENT[54]	12	_	_	_	_	_	_	_	
103-4	208-212	bila	V	AUX	_	_	biti	_	_	_	_	_	_	_	
103-5	213-215	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
103-6	216-221	šesta	A	ADJ	_	_	šesti	_	_	_	ENG30-02202854-a	1	ENG30-02202854-a	U navedenom kontekstu, 'šesta' se koristi da označi poziciju misije Apolo 12 u nizu misija, što odgovara značenju 'dolazi odmah posle petog i neposredno pre sedmog mesta'.	
103-7	222-223	s	PREP	ADP	_	_	s	_	_	_	_	_	_	_	
103-8	224-232	ljudskom	A	ADJ	_	_	ljudski	_	_	_	ENG30-02743391-a	3	ENG30-01258617-a;ENG30-02743261-a;ENG30-02743391-a	U kontekstu misije Apolo 12, 'ljudskom' se odnosi na posadu koja se sastoji od ljudskih bića, što odgovara značenju 'koji se odnosi na ljudsko biće'.	
103-9	233-240	posadom	N	NOUN	_	_	posada	_	_	_	DRJ0-214423/0б	2	DRJ0-214423/0а.;DRJ0-214423/0б.	U kontekstu misije Apolo 12, 'posada' se odnosi na ljude koji upravljaju letelicom, što odgovara značenju 'ljudstvo broda, aviona ili tenka potrebno za upravljanje i sl.'	
103-10	241-242	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	
103-11	243-248	Apolo	N	PROPN	http://www.wikidata.org/entity/Q46611	WORK	Apolo	_	_	_	_	_	_	_	
103-12	249-257	programu	N	NOUN	_	_	program	_	_	_	ENG30-06676416-n	4	ENG30-03962685-n;ENG30-06568978-n;ENG30-06619428-n;ENG30-06676416-n	U kontekstu rečenice, 'program' se odnosi na integrisani plan ili projekat, u ovom slučaju, svemirski program Apolo, što odgovara značenju integrisanog programa akademskih studija, ali u širem smislu.	
103-13	258-269	Sjedinjenih	A	ADJ	http://www.wikidata.org/entity/Q30[55]	LOC[55]	sjedinjen	_	_	_	_	_	_	_	
103-14	270-276	Država	N	NOUN	http://www.wikidata.org/entity/Q30[55]	LOC[55]	država	_	_	_	_	_	_	_	
103-15	277-278	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
103-16	279-284	druga	A	ADJ	_	_	drugi	_	_	_	ENG30-02202146-a	4	ENG30-00048858-a;ENG30-02070030-a;ENG30-02070188-a;ENG30-02202146-a	U kontekstu misije Apolo 12, reč 'druga' se koristi da označi da je to misija koja dolazi odmah posle prve misije koja je sletela na Mesec, što odgovara značenju 'dolazi odmah posle prvog u prostoru ili vremenu'.	
103-17	285-289	koja	PRO	DET	_	_	koji	_	_	_	_	_	_	_	
103-18	290-292	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
103-19	293-300	sletela	V	VERB	_	_	sleteti	_	_	_	ENG30-01979901-v	2	ENG30-01979901-v;ENG30-01981036-v	Značenje 'Zaustaviti letenje spuštanjem' se savršeno uklapa u kontekst rečenice, jer opisuje čin spuštanja letelice na površinu Meseca.	
103-20	301-303	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	
103-21	304-309	Mesec	N	PROPN	http://www.wikidata.org/entity/Q405	LOC	Mesec	_	_	_	_	_	_	_	
103-22	309-310	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Orden Britanske imperije 4. juna 1917. ustanovio je britanski kralj Džordž V.
104-1	310-315	Orden	N	NOUN	_	_	orden	_	_	_	ENG30-06706676-n	1	ENG30-06706676-n	Orden je nagrada ili priznanje koje se dodeljuje za zasluge, što odgovara definiciji nagrade u znak sećanja na neki događaj ili za osvojeno takmičenje (u prenesenom smislu, za zasluge).	
104-2	316-325	Britanske	A	ADJ	http://www.wikidata.org/entity/Q8680[56]	LOC[56]	britanski	_	_	_	_	_	_	_	
104-3	326-334	imperije	N	NOUN	http://www.wikidata.org/entity/Q8680[56]	LOC[56]	imperija	_	_	_	_	_	_	_	
104-4	335-337	4.	A	ADJ	_	_	4.	_	_	_	NEW_SENSE	0	_	_	
104-5	338-342	juna	N	NOUN	_	_	jun	_	_	_	ENG30-15211806-n	1	ENG30-15211806-n	U navedenom kontekstu, 'jun' se odnosi na mesec između maja i jula, što odgovara definiciji značenja.	
104-6	343-348	1917.	A	ADJ	_	_	1917.	_	_	_	NEW_SENSE	0	_	_	
104-7	349-358	ustanovio	V	VERB	_	_	ustanoviti	_	_	_	ENG30-02396205-v	7	ENG30-00695226-v;ENG30-00699815-v;ENG30-00700708-v;ENG30-01012073-v;ENG30-01647229-v;ENG30-01647672-v;ENG30-02396205-v	U kontekstu rečenice, 'ustanoviti' znači stvoriti nešto novo i nameniti mu određenu svrhu ili funkciju, što se odnosi na osnivanje ordena od strane kralja Džordža V.	
104-8	359-361	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
104-9	362-371	britanski	A	ADJ	*	DEMO	britanski	_	_	_	ENG30-03022177-a	2	ENG30-02958017-a;ENG30-03022177-a	U ovom kontekstu, 'britanski' se odnosi na nešto što je povezano sa Velikom Britanijom, konkretno sa njenim kraljem. Značenje 'koji se tiče Velike Britanije, njenih ljudi i kulture' je najprikladnije.	
104-10	372-377	kralj	N	NOUN	http://www.wikidata.org/entity/Q12097	ROLE	kralj	_	_	_	ENG30-10231515-n	4	ENG30-03618101-n;ENG30-03618219-n;ENG30-09840217-n;ENG30-10231515-n	U kontekstu rečenice, reč 'kralj' se odnosi na muškog suverena, vladara kraljevstva, što je značenje koje nudi ID ENG30-10231515-n. Džordž V je bio vladar Britanske imperije.	
104-11	378-384	Džordž	N	PROPN	http://www.wikidata.org/entity/Q269412[57]	PERS[57]	Džordž	_	_	_	_	_	_	_	
104-12	385-386	V	RN	NUM	http://www.wikidata.org/entity/Q269412[57]	PERS[57]	V	_	_	_	_	_	_	_	
104-13	386-387	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Zbog toga je smatrao da je glavni zadatak vojskovođe opsežna priprema svih mogućih ishoda.
105-1	387-391	Zbog	PREP	ADP	_	_	zbog	1[787]	zbog toga[787]	AdvID[787]	LLM-0336[3002]	1[3002]	LLM-0336[3002]	U datoj rečenici, 'zbog toga' se koristi da uvede razlog ili posledicu prethodno navedene informacije, što odgovara značenju 'iz tog razloga; posledično'.[3002]	
105-2	392-396	toga	PRO	DET	_	_	taj	1[787]	zbog toga[787]	AdvID[787]	LLM-0336[3002]	1[3002]	LLM-0336[3002]	U datoj rečenici, 'zbog toga' se koristi da uvede razlog ili posledicu prethodno navedene informacije, što odgovara značenju 'iz tog razloga; posledično'.[3002]	
105-3	397-399	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
105-4	400-407	smatrao	V	VERB	_	_	smatrati	_	_	_	ENG30-00689950-v	4	ENG30-00683771-v;ENG30-00689950-v;ENG30-00693780-v;ENG30-00727901-v	U datom kontekstu, 'smatrao' znači da je imao određeno mišljenje ili uverenje o tome koji je glavni zadatak vojskovođe.	
105-5	408-410	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	
105-6	411-413	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
105-7	414-420	glavni	A	ADJ	_	_	glavni	_	_	_	ENG30-01277426-a	6	ENG30-00730215-a;ENG30-01012990-a;ENG30-01277426-a;ENG30-01472628-a;ENG30-01852174-a;ENG30-01852548-a	U datom kontekstu, 'glavni zadatak' se odnosi na najvažniji zadatak vojskovođe, što se poklapa sa značenjem 'koji je najvažniji'.	
105-8	421-428	zadatak	N	NOUN	_	_	zadatak	_	_	_	ENG30-00730247-n	3	ENG30-00719705-n;ENG30-00730247-n;ENG30-00796586-n	U kontekstu vojskovođe, 'zadatak' se odnosi na dužnost ili obavezu koju on mora ispuniti, što je najsličnije značenju pod ID-jem ENG30-00730247-n.	
105-9	429-439	vojskovođe	N	NOUN	http://www.wikidata.org/entity/Q1402561	ROLE	vojskovođa	_	_	_	ENG30-10316862-n	1	ENG30-10316862-n	Vojskovođa je osoba koja predvodi oružane snage, što se uklapa u kontekst rečenice koja govori o pripremi za različite ishode bitaka.	
105-10	440-447	opsežna	A	ADJ	_	_	opsežan	_	_	_	ENG30-00014858-a	2	ENG30-00014858-a;ENG30-01386234-a	U datom kontekstu, 'opsežna priprema' se odnosi na pripremu koja obuhvata veliki broj mogućih ishoda, što odgovara značenju 'obiman po broju ili količini'.	
105-11	448-456	priprema	N	NOUN	_	_	priprema	_	_	_	ENG30-00893955-n	2	ENG30-00729108-n;ENG30-00893955-n	U kontekstu rečenice, 'priprema' se odnosi na radnju usmerenu ka uvežbavanju i planiranju svih mogućih ishoda, što odgovara značenju 'radnja usmerena ka uvežbanom ponašanju'.	
105-12	457-461	svih	PRO	DET	_	_	sav	_	_	_	_	_	_	_	
105-13	462-469	mogućih	A	ADJ	_	_	moguć	_	_	_	ENG30-01821266-a	2	ENG30-00044353-a;ENG30-01821266-a	Značenje 'koji može da se desi ili da postoji' se savršeno uklapa u kontekst rečenice, jer se odnosi na ishode koji su potencijalno ostvarivi.	
105-14	470-476	ishoda	N	NOUN	_	_	ishod	_	_	_	ENG30-11410625-n	4	ENG30-00186634-n;ENG30-07293546-n;ENG30-11410625-n;ENG30-14311348-n	U kontekstu rečenice, 'ishod' se odnosi na mogući rezultat ili posledicu pripreme, što odgovara značenju fenomena koji sledi i koga je izazvao neki prethodni fenomen.	
105-15	476-477	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Palaco je sada najveći muzejski kompleks u Firenci.
106-1	477-483	Palaco	N	PROPN	_	_	Palaco	_	_	_	_	_	_	_	
106-2	484-486	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
106-3	487-491	sada	ADV	ADV	_	_	sada	_	_	_	ENG30-00048268-b	5	ENG30-00033922-b;ENG30-00048268-b;ENG30-00048475-b;ENG30-00048739-b;ENG30-00049433-b	Značenje 'u ovom trenutku ili periodu; sada' se najpreciznije uklapa u kontekst rečenice, jer se odnosi na trenutno stanje stvari, odnosno da je Palaco trenutno najveći muzejski kompleks u Firenci.	
106-4	492-499	najveći	A	ADJ	_	_	velik	_	_	_	ENG30-01375909-a	8	ENG30-00579622-a;ENG30-01114658-a;ENG30-01190683-a;ENG30-01278080-a;ENG30-01375909-a;ENG30-01467919-a;ENG30-01488616-a;ENG30-01510444-a	U kontekstu muzejskog kompleksa, "najveći" se odnosi na veličinu, odnosno na to da je iznad proseka po veličini.	
106-5	500-508	muzejski	A	ADJ	_	_	muzejski	_	_	_	DRJ0-203550/0а	2	DRJ0-203550/0а.;DRJ0-203550/0б.	U datom kontekstu, reč 'muzejski' se odnosi na kompleks koji je povezan sa muzejima, što odgovara značenju 'koji se odnosi na muzej, muzeje, koji pripada muzeju, muzejima'.	
106-6	509-517	kompleks	N	NOUN	_	_	kompleks	_	_	_	ENG30-05870365-n	2	ENG30-05870365-n;ENG30-07482521-n	U datom kontekstu, 'kompleks' se odnosi na grupu zgrada i prostora koji zajedno čine celinu muzeja, što odgovara značenju koncepcijske celine sačinjene od povezanih delova.	
106-7	518-519	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	
106-8	520-527	Firenci	N	PROPN	http://www.wikidata.org/entity/Q2044	LOC	Firenca	_	_	_	_	_	_	_	
106-9	527-528	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Foker je bio holandski proizvođač aviona, nazvan po svom osnivaču, Antoniju Fokeru.
107-1	528-533	Foker	N	PROPN	http://www.wikidata.org/entity/Q155896	ORG	Foker	_	_	_	_	_	_	_	
107-2	534-536	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
107-3	537-540	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	
107-4	541-550	holandski	A	ADJ	*	DEMO	holandski	_	_	_	ENG30-02960686-a	1	ENG30-02960686-a	U rečenici, 'holandski' se koristi da opiše poreklo proizvođača aviona, što se direktno odnosi na Holandiju.	
107-5	551-561	proizvođač	N	NOUN	_	_	proizvođač	_	_	_	ENG30-08060446-n	2	ENG30-08060446-n;ENG30-10292316-n	U kontekstu rečenice, "proizvođač" se odnosi na kompaniju ili preduzeće koje proizvodi avione, a ne na pojedinca koji proizvodi nešto.	
107-6	562-568	aviona	N	NOUN	_	_	avion	_	_	_	ENG30-02691156-n	3	ENG30-02690373-n;ENG30-02691156-n;ENG30-02692877-n	Značenje 'letelica koja ima čvrsta krila i pokreću je propeleri ili mlazni motori' najpreciznije opisuje avion u kontekstu rečenice, jer se radi o opisu tipa letelice koju je Foker proizvodio.	
107-7	568-569	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
107-8	570-576	nazvan	A	ADJ	_	_	nazvan	_	_	_	ENG30-02342121-a	2	ENG30-00127407-a;ENG30-02342121-a	U datom kontekstu, 'nazvan' znači da je proizvođač aviona dobio ime po svom osnivaču, Antoniju Fokeru, što odgovara značenju 'kome je dato ili ima određeno ime'.	
107-9	577-579	po	PREP	ADP	_	_	po	_	_	_	_	_	_	_	
107-10	580-584	svom	PRO	DET	_	_	svoj	_	_	_	_	_	_	_	
107-11	585-593	osnivaču	N	NOUN	_	_	osnivač	_	_	_	ENG30-10107303-n	1	ENG30-10107303-n	U navedenom kontekstu, reč 'osnivač' se odnosi na osobu koja je osnovala ili uspostavila preduzeće za proizvodnju aviona, što se direktno poklapa sa značenjem 'osoba koja osniva ili uspostavlja neku instituciju'.	
107-12	593-594	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	
107-13	595-603	Antoniju	N	PROPN	http://www.wikidata.org/entity/Q76703[58]	PERS[58]	Antonio	_	_	_	_	_	_	_	
107-14	604-610	Fokeru	N	PROPN	http://www.wikidata.org/entity/Q76703[58]	PERS[58]	Foker	_	_	_	_	_	_	_	
107-15	610-611	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Taj brak je predložen kao način za uspostavljanje prijateljstva između Danske i Švedske.
108-1	611-614	Taj	PRO	DET	_	_	taj	_	_	_	_	_	_	_	
108-2	615-619	brak	N	NOUN	_	_	brak	_	_	_	ENG30-13963970-n	1	ENG30-13963970-n	Rečenica govori o braku kao načinu uspostavljanja prijateljstva, što se odnosi na stanje zajednice između muža i žene.	
108-3	620-622	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
108-4	623-632	predložen	V	VERB	_	_	predložiti	_	_	_	ENG30-00875394-v	7	ENG30-00708980-v;ENG30-00875394-v;ENG30-00875806-v;ENG30-00878636-v;ENG30-00879356-v;ENG30-00930806-v;ENG30-02401523-v	U kontekstu rečenice, 'predložen' znači da je brak ponuđen ili objavljen kao plan za uspostavljanje prijateljstva, što odgovara značenju 'Učiniti predlog; objaviti plan za nešto'.	
108-5	633-636	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	_	_	_	
108-6	637-642	način	N	NOUN	_	_	način	_	_	_	ENG30-00172710-n	5	ENG30-00172710-n;ENG30-04910135-n;ENG30-04928903-n;ENG30-13801424-n;ENG30-13939604-n	U rečenici, 'način' se koristi da opiše kako se može postići cilj uspostavljanja prijateljstva između dve zemlje, što odgovara definiciji 'kako se dobija neki rezultat ili postiže neki cilj'.	
108-7	643-645	za	PREP	ADP	_	_	za	_	_	_	_	_	_	_	
108-8	646-660	uspostavljanje	N	NOUN	_	_	uspostavljanje	_	_	_	RSSJ-56063/0	1	RSSJ-56063/0	Uspostavljanje u kontekstu braka znači stvaranje ili zasnivanje prijateljskih odnosa između dve države, što se uklapa u definiciju 'činjenje da nešto bude uspostavljeno; stvaranje, zasnivanje'.	
108-9	661-674	prijateljstva	N	NOUN	_	_	prijateljstvo	_	_	_	ENG30-13931145-n	2	ENG30-04654998-n;ENG30-13931145-n	U kontekstu rečenice, 'prijateljstvo' se odnosi na stanje dobrih odnosa između dve države, što odgovara značenju 'stanje onih koji su prijatelji'.	
108-10	675-681	između	PREP	ADP	_	_	između	_	_	_	_	_	_	_	
108-11	682-688	Danske	N	PROPN	http://www.wikidata.org/entity/Q35	LOC	Danska	_	_	_	_	_	_	_	
108-12	689-690	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	
108-13	691-698	Švedske	N	PROPN	http://www.wikidata.org/entity/Q34	LOC	Švedska	_	_	_	_	_	_	_	
108-14	698-699	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Životni vek im je najmanje deset godina.
109-1	699-706	Životni	A	ADJ	_	_	životan	1[788]	životni vek[788]	NID[788]	ENG30-15140405-n[3003]	1[3003]	ENG30-15140405-n[3003]	Životni vek u datom kontekstu se odnosi na period funkcionalnosti ili postojanja nečega, što odgovara definiciji perioda između rođenja i smrti.[3003]	
109-2	707-710	vek	N	NOUN	_	_	vek	1[788]	životni vek[788]	NID[788]	ENG30-15140405-n[3003]	1[3003]	ENG30-15140405-n[3003]	Životni vek u datom kontekstu se odnosi na period funkcionalnosti ili postojanja nečega, što odgovara definiciji perioda između rođenja i smrti.[3003]	
109-3	711-713	im	PRO	PRON	_	_	oni	_	_	_	_	_	_	_	
109-4	714-716	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	
109-5	717-725	najmanje	ADV	ADV	_	_	najmanje	_	_	_	RSSJ-27958/0	1	RSSJ-27958/0	U datom kontekstu, 'najmanje' se koristi da označi donju granicu životnog veka, što odgovara značenju 'u najmanjoj meri' ili 'u najmanjem stepenu'.	
109-6	726-731	deset	NUM	NUM	_	_	deset	_	_	_	_	_	_	_	
109-7	732-738	godina	N	NOUN	_	_	godina	_	_	_	ENG30-15203791-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	U kontekstu rečenice, 'godina' se odnosi na vremenski period od 365 ili 366 dana, što odgovara značenju pod ID-jem ENG30-15203791-n.	
109-8	738-739	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	

#Text=Opštinska zastava Jerusalima se zasniva na zastavi Izraela.
110-1	739-748	Opštinska	A	ADJ	_	_	opštinski	_	_	_	ENG30-02697452-a	2	ENG30-01038580-a;ENG30-02697452-a	Značenje 'koji se odnosi ili pripada ili je karakterističan za opštinu' se savršeno uklapa u kontekst rečenice, jer se zastava odnosi na opštinu Jerusalim.	
110-2	749-756	zastava	N	NOUN	_	_	zastava	_	_	_	ENG30-03354903-n	2	ENG30-03354903-n;ENG30-04301140-n	Zastava u kontekstu rečenice se odnosi na amblem opštine Jerusalim, što odgovara definiciji amblema od materijala prepoznatljivog dizajna.	
110-3	757-767	Jerusalima	N	PROPN	http://www.wikidata.org/entity/Q1218	LOC	Jerusalim	_	_	_	_	_	_	_	
110-4	768-770	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0513[3004]	1[3004]	CVMWE-0513[3004]	U datom kontekstu, zastava Jerusalima 'počiva' ili 'temelji se' na zastavi Izraela, što znači da je njena osnova ili inspiracija preuzeta odatle. To je u skladu sa značenjem 'počivati na nečemu, temeljiti se'.[3004]	
110-5	771-778	zasniva	V	VERB	_	_	zasnivati	1	zasnivati se	IRV	CVMWE-0513[3004]	1[3004]	CVMWE-0513[3004]	U datom kontekstu, zastava Jerusalima 'počiva' ili 'temelji se' na zastavi Izraela, što znači da je njena osnova ili inspiracija preuzeta odatle. To je u skladu sa značenjem 'počivati na nečemu, temeljiti se'.[3004]	
110-6	779-781	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	
110-7	782-789	zastavi	N	NOUN	_	_	zastava	_	_	_	ENG30-03354903-n	2	ENG30-03354903-n;ENG30-04301140-n	U datom kontekstu, reč 'zastava' se odnosi na amblem koji se sastoji od pravougaonog parčeta materijala prepoznatljivog dizajna, što odgovara definiciji značenja 1.	
