#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=Tehnološki faktori podrazumevaju tehnološke aspekte, kao što su aktivnosti istraživanja i razvoja, automatizacija, tehnološki podsticaji i stopa tehnoloških promena.
1-11	75-87	istraživanja	N	NOUN	_	_	istraživanje	_	_	_	ENG30-00633864-n	7	ENG30-00310063-n;ENG30-00633864-n;ENG30-00636728-n;ENG30-00636921-n;ENG30-00644503-n;ENG30-00945777-n;ENG30-00947041-n	*	simple_wsd - ENG30-00633864-n:0.8806::Rad koji istražuje nešto sistematski i iscrpno. - ENG30-00636921-n:0.8244::Sistematsko ispitivanje da bi se utvrdile činjenice. - ENG30-00636728-n:0.8242::sistematsko istraživanje pitanja od javnog interesa	
1-12	88-89	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
1-13	90-97	razvoja	N	NOUN	_	_	razvoj	_	_	_	ENG30-00250259-n	4	ENG30-00250259-n;ENG30-07324917-n;ENG30-07423560-n;ENG30-13464820-n	*	simple_wsd - ENG30-00250259-n:0.9489::Čin poboljšavanje širenjem, povećavanjem ili profinjavanjem. - ENG30-07423560-n:0.8688::nedavni događaj koji ima neki značaj za sadašnju situaciju - ENG30-13464820-n:0.8264::Proces u kome nešto postepeno prelazi u drugo stanje, posebno u naprednije ili zrelije stanje.	
1-14	97-98	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
1-15	99-113	automatizacija	N	NOUN	_	_	automatizacija	_	_	_	ENG30-00102457-n	1	ENG30-00102457-n	*	simple_wsd - ENG30-00102457-n:0.8484::čin sprovođenja kontrole opreme sa naprednom tehnologijom; obično uključuje elektronski hardver	
1-16	113-114	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
1-17	115-125	tehnološki	A	ADJ	_	_	tehnološki	_	_	_	ENG30-02809692-a	2	ENG30-02084979-a;ENG30-02809692-a	*	simple_wsd - ENG30-02809692-a:0.9001::Koji se odnosi na praktičan predmet koji je organizovan po naučnim principima. - ENG30-02084979-a:0.7401::zasnovano na naučnom i industrijskom napretku	
1-18	126-136	podsticaji	N	NOUN	_	_	podsticaj	_	_	_	ENG30-05827684-n	3	ENG30-01214746-n;ENG30-05827684-n;ENG30-09179776-n	*	simple_wsd - ENG30-05827684-n:0.8021::bilo koji podsticajan podatak ili događaj; dela koja pobuđuju akciju - ENG30-01214746-n:0.6072::čin iskrene podrške ili podsticanja - ENG30-09179776-n:0.5621::pozitivan motivacioni uticaj	
1-19	137-138	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
1-20	139-144	stopa	N	NOUN	_	_	stopa	_	_	_	ENG30-13650045-n	4	ENG30-06645039-n;ENG30-13325010-n;ENG30-13650045-n;ENG30-13816649-n	*	simple_wsd - ENG30-13650045-n:0.6321::Dužinska jedinica koja iznosi 12 inča ili trećinu jarde. - ENG30-13816649-n:0.5614::Veličina ili frekvencija, relativno u odnosu na jedinicu vremena. - ENG30-13325010-n:0.5388::iznos naknade ili plaćanja u odnosu na neku osnovu	
1-21	145-156	tehnoloških	A	ADJ	_	_	tehnološki	_	_	_	ENG30-02809692-a	2	ENG30-02084979-a;ENG30-02809692-a	*	simple_wsd - ENG30-02809692-a:0.6307::Koji se odnosi na praktičan predmet koji je organizovan po naučnim principima. - ENG30-02084979-a:0.4608::zasnovano na naučnom i industrijskom napretku	
1-22	157-164	promena	N	NOUN	_	_	promena	_	_	_	ENG30-13859043-n	6	ENG30-00191142-n;ENG30-00331655-n;ENG30-07296428-n;ENG30-11412727-n;ENG30-13803782-n;ENG30-13859043-n	*	simple_wsd - ENG30-13859043-n:0.8388::relacione razlike između stanja; posebno između stanja pre i posle nekog događaja - ENG30-13803782-n:0.8185::promena forme reči (često putem dodavanja sufiksa) kojom se označava promena u njenoj gramatičkoj funkciji - ENG30-07296428-n:0.7765::Događaj koji se desi kada nešto pređe iz jednog stanja u drugo.	
1-23	164-165	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Austrijske pretenzije na te nemačke države su bez izuzetka odbačene.
2-1	165-175	Austrijske	A	ADJ	*	DEMO	austrijski	_	_	_	ENG30-02961099-a	1	ENG30-02961099-a	*	simple_wsd - ENG30-02961099-a:0.7403::Koji se tiče Austrije, njenih stanovnika i kulture	
2-2	176-186	pretenzije	N	NOUN	_	_	pretenzija	_	_	_	DRJ0-216951/0	1	DRJ0-216951/0	*	simple_wsd - DRJ0-216951/0:0.7083::težnja, ambicija, polaganje prava na nešto.	
2-3	187-189	na	PREP	ADP	_	_	na	_	_	_	_	_	_	_	_	
2-4	190-192	te	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
2-5	193-200	nemačke	A	ADJ	*	DEMO	nemački	_	_	_	ENG30-02957469-a	1	ENG30-02957469-a	*	simple_wsd - ENG30-02957469-a:0.7021::koji se tiče Nemačke, njenih ljudi ili kulture	
2-6	201-207	države	N	NOUN	_	_	država	_	_	_	ENG30-08168978-n	3	ENG30-08168978-n;ENG30-08178547-n;ENG30-08544813-n	*	simple_wsd - ENG30-08168978-n:0.5272::Politička organizacija tela ljudi koji su pod jednom vladom. - ENG30-08178547-n:0.5056::Grupa ljudi koji čine vlast suverene države. - ENG30-08544813-n:0.5054::Teritorija koju zauzima narod.	
2-7	208-210	su	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
2-8	211-214	bez	PREP	ADP	_	_	bez	1[7]	bez izuzetka[7]	AdvID[7]	LLM-0016[2001]	1[2001]	LLM-0016[2001]	*[15]	simple_wsd - LLM-0016:0.6794::Uvek, svaki put; bez odstupanja od pravila.[2001]	
2-9	215-223	izuzetka	N	NOUN	_	_	izuzetak	1[7]	bez izuzetka[7]	AdvID[7]	LLM-0016[2001]	1[2001]	LLM-0016[2001]	*[15]	simple_wsd - LLM-0016:0.6794::Uvek, svaki put; bez odstupanja od pravila.[2001]	
2-10	224-232	odbačene	V	VERB	_	_	odbaciti	_	_	_	ENG30-00555780-v	10	ENG30-00555780-v;ENG30-00614999-v;ENG30-00685683-v;ENG30-00687181-v;ENG30-00796976-v;ENG30-00800930-v;ENG30-00807178-v;ENG30-00814850-v;ENG30-02222318-v;ENG30-02502916-v	*	simple_wsd - ENG30-00555780-v:0.7595::Ukloniti četkom ili kao četkom. - ENG30-00814850-v:0.7553::Opovrgnuti argumentima, dokazom ili činjenicama. - ENG30-00685683-v:0.7531::Ne pristati na prihvatanje ili priznanje nečega.	
2-11	232-233	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=AH-1 je bio okosnica flote jurišnih helikoptera američke vojske, ali ga je u vojnoj službi zamenio AH-64 Apač.
3-1	233-237	AH-1	ABB	X	http://www.wikidata.org/entity/Q927610	PRODUCT	AH-1	_	_	_	_	_	_	_	_	
3-2	238-240	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
3-3	241-244	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
3-4	245-253	okosnica	N	NOUN	_	_	okosnica	_	_	_	ENG30-04226537-n	1	ENG30-04226537-n	*	simple_wsd - ENG30-04226537-n:0.7889::unutrašnja noseća struktura koja objektu daje oblik	
3-5	254-259	flote	N	NOUN	_	_	flota	_	_	_	ENG30-08293336-n	1	ENG30-08293336-n	*	simple_wsd - ENG30-08293336-n:0.8310::Grupa parnih brodova koji prevoze za istog vlasnika.	
3-6	260-268	jurišnih	A	ADJ	_	_	jurišni	1[8]	jurišni helikopter[8]	NID[8]	CVMWE-0168[2002]	1[2002]	CVMWE-0168[2002]	*[16]	simple_wsd - CVMWE-0168:0.8972::naoružani helikopter sa primarnom ulogom jurišne letelice, sa ofanzivnom sposobnošću da gađa kopnene ciljeve kao što s…[2002]	
3-7	269-280	helikoptera	N	NOUN	_	_	helikopter	1[8]	jurišni helikopter[8]	NID[8]	CVMWE-0168[2002]	1[2002]	CVMWE-0168[2002]	*[16]	simple_wsd - CVMWE-0168:0.8972::naoružani helikopter sa primarnom ulogom jurišne letelice, sa ofanzivnom sposobnošću da gađa kopnene ciljeve kao što s…[2002]	
3-8	281-289	američke	A	ADJ	*	DEMO	američki	_	_	_	ENG30-02927512-a	1	ENG30-02927512-a	*	simple_wsd - ENG30-02927512-a:0.8713::O Sjedinjenim Američkim Državama ili koji se odnosi na SAD	
3-9	290-296	vojske	N	NOUN	_	_	vojska	_	_	_	ENG30-08191230-n	3	ENG30-01206986-n;ENG30-08191230-n;ENG30-08199025-n	*	simple_wsd - ENG30-08191230-n:0.7976::Organizacija vojnih kopnenih snaga. - ENG30-01206986-n:0.7859::Vremenski period proveden u vojnoj službi. - ENG30-08199025-n:0.7092::Vojne snage jedne države.	
3-10	296-297	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
3-11	298-301	ali	CONJ	CCONJ	_	_	ali	_	_	_	_	_	_	_	_	
3-12	302-304	ga	PRO	PRON	_	_	on	_	_	_	_	_	_	_	_	
3-13	305-307	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
3-14	308-309	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
3-15	310-316	vojnoj	A	ADJ	_	_	vojni	_	_	_	ENG30-01545149-a	2	ENG30-01545149-a;ENG30-02764251-a	*	simple_wsd - ENG30-01545149-a:0.8996::karakterističan za vojnike ili vojsku - ENG30-02764251-a:0.8255::odnosi se na proučavanje principa ratovanja	
3-16	317-323	službi	N	NOUN	_	_	služba	_	_	_	ENG30-01032040-n	6	ENG30-00584891-n;ENG30-00586262-n;ENG30-01032040-n;ENG30-01033458-n;ENG30-01206986-n;ENG30-01209576-n	*	simple_wsd - ENG30-01032040-n:0.8629::Čin javnog veroispovedanja. - ENG30-01033458-n:0.8522::Religiozni obred ili služba koju propisuje crkvena vlast - ENG30-01206986-n:0.8417::Vremenski period proveden u vojnoj službi.	
3-17	324-331	zamenio	V	VERB	_	_	zameniti	_	_	_	ENG30-00162688-v	4	ENG30-00162688-v;ENG30-02257767-v;ENG30-02394662-v;ENG30-02405390-v	*	simple_wsd - ENG30-00162688-v:0.8315::zameniti osobu ili stvar koja više ne vrši svoju funkciju drugom - ENG30-02405390-v:0.8312::čije mesto zauzeti ili se na čiju poziciju pomeriti - ENG30-02257767-v:0.7851::Staviti na mesto drugog, razmeniti prividno jednake entitete.	
3-18	332-337	AH-64	ABB	X	http://www.wikidata.org/entity/Q171468[1]	PRODUCT[1]	AH-64	_	_	_	_	_	_	_	_	
3-19	338-342	Apač	N	PROPN	http://www.wikidata.org/entity/Q171468[1]	PRODUCT[1]	Apač	_	_	_	_	_	_	_	_	
3-20	342-343	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=U požaru je došlo do urušavanja krova, a bomba je uništila deo severne strane.
4-1	343-344	U	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
4-2	345-351	požaru	N	NOUN	_	_	požar	_	_	_	ENG30-07302836-n	1	ENG30-07302836-n	*	simple_wsd - ENG30-07302836-n:0.8053::Događaj gorenja (često destruktivnog).	
4-3	352-354	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
4-4	355-360	došlo	V	VERB	_	_	doći	_	_	_	ENG30-02005948-v	12	ENG30-00341917-v;ENG30-00342443-v;ENG30-00344886-v;ENG30-00425071-v;ENG30-02005948-v;ENG30-02006573-v;ENG30-02006709-v;ENG30-02020590-v;ENG30-02108791-v;ENG30-02624263-v;ENG30-02737187-v;ENG30-02743214-v	*	simple_wsd - ENG30-02005948-v:0.9218::Dostignuti destinaciju; doći kretanjem ili napredovanjem. - ENG30-02020590-v:0.7952::Doći na odredište ili određenu tačku ili nivo. - ENG30-00341917-v:0.7885::desiti se; stići, u odgovarajućem trenutku	
4-5	361-363	do	PREP	ADP	_	_	do	_	_	_	_	_	_	_	_	
4-6	364-374	urušavanja	N	NOUN	_	_	urušavanje	_	_	_	RSSJ-55799/0	1	RSSJ-55799/0	*	simple_wsd - RSSJ-55799/0:0.7933::postepeno propadanje, gubljenje stabilnosti i raspadanje nečega.	
4-7	375-380	krova	N	NOUN	_	_	krov	_	_	_	ENG30-04105068-n	1	ENG30-04105068-n	*	simple_wsd - ENG30-04105068-n:0.7737::Struktura koja prekriva ili čini vrh građevine	
4-8	380-381	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
4-9	382-383	a	CONJ	CCONJ	_	_	a	_	_	_	_	_	_	_	_	
4-10	384-389	bomba	N	NOUN	_	_	bomba	_	_	_	ENG30-02866578-n	1	ENG30-02866578-n	*	simple_wsd - ENG30-02866578-n:0.9542::Eksplozivno sredstvo sa osiguračem koje opaljuje pod posebnim uslovima.	
4-11	390-392	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
4-12	393-401	uništila	V	VERB	_	_	uništiti	_	_	_	ENG30-01564144-v	4	ENG30-00470701-v;ENG30-00471711-v;ENG30-01564144-v;ENG30-01619929-v	*	simple_wsd - ENG30-01564144-v:0.8426::potpuno uništiti; nepovratno oštetiti - ENG30-01619929-v:0.8238::ukinuti, čega uništenje ili opoziv uzrokovati - ENG30-00470701-v:0.7946::Usmrtiti u velikom broju.	
4-13	402-405	deo	N	NOUN	_	_	deo	_	_	_	ENG30-08548733-n	7	ENG30-01085098-n;ENG30-03892891-n;ENG30-05867413-n;ENG30-05868954-n;ENG30-08548733-n;ENG30-09385911-n;ENG30-13289159-n	*	simple_wsd - ENG30-08548733-n:0.7870::teritorijalna i administrativna podela nekih zemalja (kao što je Francuska) - ENG30-03892891-n:0.7781::Nešto što je manje od celine ljudske tvorevine. - ENG30-05867413-n:0.7612::Jedan od delova u koje je nešto podeljeno i koji zajedno čine celinu.	
4-14	406-413	severne	A	ADJ	_	_	severni	_	_	_	ENG30-01601297-a	1	ENG30-01601297-a	*	simple_wsd - ENG30-01601297-a:0.7405::smešten ili orijentisan ka severu	
4-15	414-420	strane	N	NOUN	_	_	strana	_	_	_	ENG30-05852553-n	12	ENG30-02464223-n;ENG30-04213626-n;ENG30-05551318-n;ENG30-05850624-n;ENG30-05852553-n;ENG30-05852973-n;ENG30-06256229-n;ENG30-06783265-n;ENG30-08408709-n;ENG30-08510666-n;ENG30-08649345-n;ENG30-10402824-n	*	simple_wsd - ENG30-05852553-n:0.9186::aspekt nečega (u suprotnosti sa nekim drugim podrazumevanim aspektom) - ENG30-08510666-n:0.7645::Površina koja predstavlja deo spoljašnjosti nekog objekta. - ENG30-05850624-n:0.7454::Određena karakteristika ili element u problemu.	
4-16	420-421	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Čovek se može slobodno kretati u prostoru, ali ne i u vremenu.
5-1	421-426	Čovek	N	NOUN	_	_	čovek	_	_	_	ENG30-10288763-n	6	ENG30-02472293-n;ENG30-10287213-n;ENG30-10288516-n;ENG30-10288763-n;ENG30-10289039-n;ENG30-10289176-n	*	simple_wsd - ENG30-10288763-n:0.8224::odrasla muška osoba koja ima muževan karakter (muževit i hrabar kompetentan) - ENG30-10289039-n:0.8208::Generičko korošćenje reči za referisanje bilo kog ljudskog bića. - ENG30-10288516-n:0.7836::Muška osoba koja igra značajnu ulogu (muž, ljubavnik ili momak) u životu određene žene.	
5-2	427-429	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0183[2003]	5[2003]	CVMWE-0183;CVMWE-0184;ENG30-00014549-v;ENG30-00124442-v;ENG30-01835496-v[2003]	*[17]	simple_wsd - CVMWE-0183:0.7153::ići, hodati, biti u pokretu uopšte - CVMWE-0184:0.7028::biti, odvijati se, vršiti se u okviru nečega - ENG30-00124442-v:0.6818::napredovati od jedne tačke do druge[2003]	
5-3	430-434	može	V	VERB	_	_	moći	_	_	_	ENG30-02523221-v	1	ENG30-02523221-v	*[17]|*[18]	simple_wsd - ENG30-02523221-v:0.7407::Istrajati ili uspevati.	
5-4	435-443	slobodno	ADV	ADV	_	_	slobodno	_	_	_	ENG30-00210651-b	1	ENG30-00210651-b	*[17]|*[19]	simple_wsd - ENG30-00210651-b:0.6364::na slobodan način	
5-5	444-451	kretati	V	VERB	_	_	kretati	1	kretati se	IRV	CVMWE-0183[2003]	5[2003]	CVMWE-0183;CVMWE-0184;ENG30-00014549-v;ENG30-00124442-v;ENG30-01835496-v[2003]	*[17]	simple_wsd - CVMWE-0183:0.7153::ići, hodati, biti u pokretu uopšte - CVMWE-0184:0.7028::biti, odvijati se, vršiti se u okviru nečega - ENG30-00124442-v:0.6818::napredovati od jedne tačke do druge[2003]	
5-6	452-453	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
5-7	454-462	prostoru	N	NOUN	_	_	prostor	_	_	_	ENG30-09277538-n	7	ENG30-00028651-n;ENG30-02884607-n;ENG30-06389553-n;ENG30-08001685-n;ENG30-08630039-n;ENG30-08652970-n;ENG30-09277538-n	*	simple_wsd - ENG30-09277538-n:0.9592::Širok i otvoren prostor, kao što su površine, zemlja ili more. - ENG30-00028651-n:0.8912::Neograničeno trodimenzionalno prostranstvo u kome je sve smešteno. - ENG30-08652970-n:0.8696::Zona rezervisana za neku posebnu namenu.	
5-8	462-463	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
5-9	464-467	ali	CONJ	CCONJ	_	_	ali	_	_	_	_	_	_	_	_	
5-10	468-470	ne	PAR	PART	_	_	ne	_	_	_	_	_	_	_	_	
5-11	471-472	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
5-12	473-474	u	PREP	ADP	_	_	u	_	_	_	_	_	_	_	_	
5-13	475-482	vremenu	N	NOUN	_	_	vreme	_	_	_	ENG30-06329506-n	12	ENG30-00028270-n;ENG30-00807078-n;ENG30-06329506-n;ENG30-11524662-n;ENG30-15122231-n;ENG30-15129927-n;ENG30-15135822-n;ENG30-15228378-n;ENG30-15228910-n;ENG30-15244650-n;ENG30-15249236-n;ENG30-15270431-n	*	simple_wsd - ENG30-06329506-n:0.8973::gramatička kategorija glagola kojom se izražavaju distinkcije u vremenu - ENG30-15270431-n:0.8793::Vremenski period koji je pod nečijom kontrolom i koji ga smatra dovoljnim za postizanje nečega. - ENG30-15122231-n:0.8369::Nedefinisani period, obično obeležen specifičnim atributima i aktivnostima.	
5-14	482-483	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=To je možda bio pokušaj da se objasni teorija tadašnjih grčkih astronoma, među njima i Eratostena–da je Zemlja okrugla.
6-1	483-485	To	PRO	DET	_	_	taj	_	_	_	_	_	_	_	_	
6-2	486-488	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
6-3	489-494	možda	PAR	PART	_	_	možda	_	_	_	_	_	_	_	_	
6-4	495-498	bio	V	AUX	_	_	biti	_	_	_	_	_	_	_	_	
6-5	499-506	pokušaj	N	NOUN	_	_	pokušaj	_	_	_	ENG30-00786195-n	2	ENG30-00786195-n;ENG30-00787061-n	*	simple_wsd - ENG30-00786195-n:0.9354::Ozbiljna i svesna aktivnost s ciljem da se nešto postigne. - ENG30-00787061-n:0.6844::obično kratak pokušaj	
6-6	507-509	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
6-7	510-512	se	PAR	PART	_	_	se	_	_	_	_	_	_	_	_	
6-8	513-520	objasni	V	VERB	_	_	objasniti	_	_	_	ENG30-02607432-v	8	ENG30-00867644-v;ENG30-00893435-v;ENG30-00896141-v;ENG30-00938247-v;ENG30-00939277-v;ENG30-00957378-v;ENG30-01033189-v;ENG30-02607432-v	*	simple_wsd - ENG30-02607432-v:0.8549::biti jedini ili glavni faktor u postojanju, sticanju, snabdevanju ili odlaganju nečega - ENG30-00957378-v:0.8242::proizvesti definiciju za značenje koje reči - ENG30-00893435-v:0.7784::služiti kao razlog ili uzrok ili opravdanje	
6-9	521-528	teorija	N	NOUN	_	_	teorija	_	_	_	ENG30-05989479-n	1	ENG30-05989479-n	*	simple_wsd - ENG30-05989479-n:0.8763::Dobroutemeljeno objašnjenje nekog aspekta pirodnog sveta; organizovani sistem priznatog znanja koji se može primeniti u…	
6-10	529-538	tadašnjih	A	ADJ	_	_	tadašnji	_	_	_	DRJ0-179686/0	1	DRJ0-179686/0	*	simple_wsd - DRJ0-179686/0:0.8052::koji je bio tad(a), u to vreme (o kome se govori):	
6-11	539-545	grčkih	A	ADJ	*	DEMO	grčki	_	_	_	ENG30-03016202-a	1	ENG30-03016202-a	*	simple_wsd - ENG30-03016202-a:0.7977::koji se tiče ili je karakteristično za Grčku	
6-12	546-555	astronoma	N	NOUN	_	_	astronom	_	_	_	ENG30-09818343-n	1	ENG30-09818343-n	*	simple_wsd - ENG30-09818343-n:0.6698::Fizičar koji izučava astronomij.	
6-13	555-556	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	_	_	
6-14	557-561	među	PREP	ADP	_	_	među	_	_	_	_	_	_	_	_	
6-15	562-567	njima	PRO	PRON	_	_	oni	_	_	_	_	_	_	_	_	
6-16	568-569	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	_	_	
6-17	570-580	Eratostena	N	PROPN	http://www.wikidata.org/entity/Q43182	PERS	Eratosten	_	_	_	_	_	_	_	_	
6-18	580-581	–	PUNCT	PUNCT	_	_	–	_	_	_	_	_	_	_	_	
6-19	581-583	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	_	_	
6-20	584-586	je	V	AUX	_	_	jesam	_	_	_	_	_	_	_	_	
6-21	587-593	Zemlja	N	PROPN	http://www.wikidata.org/entity/Q2	LOC	Zemlja	_	_	_	_	_	_	_	_	
6-22	594-601	okrugla	A	ADJ	_	_	okrugao	_	_	_	DRJ0-209128/2	4	DRJ0-209128/1а.;DRJ0-209128/1б.;DRJ0-209128/2;DRJ0-209128/3	*	simple_wsd - DRJ0-209128/2:0.9562::koji nije oštrih, zaobljenih linija, obao: - DRJ0-209128/3:0.8835::zaokrugljen, zaokružen na desetice, stotine ili celu vrednost (o broju, brojkama, svoti, sumi).; konferencijski sto okr… - DRJ0-209128/1а.:0.8536::koji ima oblik kruga, odn. lopte ili valjka, koji je tim oblicima sličan, loptast;	
6-23	601-602	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	_	_	

#Text=Različite strane planine u velikoj meri se razlikuju jedna od druge.
7-1	602-611	Različite	A	ADJ	_	_	različit	_	_	_	ENG30-02507772-a	7	ENG30-00494409-a;ENG30-02064745-a;ENG30-02065665-a;ENG30-02067719-a;ENG30-02070342-a;ENG30-02110778-a;ENG30-02507772-a	*	simple_wsd - ENG30-02507772-a:0.9130::imati veliku raznovrsnost ili raznolikost - ENG30-02065665-a:0.9015::mnogo različitih vrsta namenski raspoređenih, ali bez ikakve uniformnosti - ENG30-02064745-a:0.8147::Koji nije nalik po prirodi, kvalitetu, oblik ili stepenu.	
7-2	612-618	strane	N	NOUN	_	_	strana	_	_	_	ENG30-08649345-n	12	ENG30-02464223-n;ENG30-04213626-n;ENG30-05551318-n;ENG30-05850624-n;ENG30-05852553-n;ENG30-05852973-n;ENG30-06256229-n;ENG30-06783265-n;ENG30-08408709-n;ENG30-08510666-n;ENG30-08649345-n;ENG30-10402824-n	*	simple_wsd - ENG30-08649345-n:0.8000::mesto unutar zone koje se identifikuje kao relativno u odnosu na centar - ENG30-05852553-n:0.7544::aspekt nečega (u suprotnosti sa nekim drugim podrazumevanim aspektom) - ENG30-08510666-n:0.7266::Površina koja predstavlja deo spoljašnjosti nekog objekta.	
7-3	619-626	planine	N	NOUN	_	_	planina	_	_	_	ENG30-09359803-n	1	ENG30-09359803-n	*	simple_wsd - ENG30-09359803-n:0.8225::Masiv koji se uzdiže znatno iznad okoline; viši od brda.	
