#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.sense|SenseID|Number_of_candidate_senses|List_of_candidate_senses|Comment|Ainotes


#Text=U petoj sezoni program je održan u skladu sa novim konceptom: jedan mladi fudbaler iz svake zemlje izabran je kao njen predstavnik.
1-11	51-60	konceptom	N	NOUN	_	_	koncept	_	_	_	ENG30-05835747-n	3	ENG30-03179318-n;ENG30-05835747-n;ENG30-06390962-n	CV	Koncept u datom kontekstu odnosi se na opštu ideju ili plan koji se koristi kao osnova za organizaciju ili izvođenje nečega, u ovom slučaju, programa u petoj sezoni.	
1-12	60-61	:	PUNCT	PUNCT	_	_	:	_	_	_	_	0	_	_	_	
1-13	62-67	jedan	NUM	NUM	_	_	jedan	_	_	_	_	0	_	_	_	
1-14	68-73	mladi	A	ADJ	_	_	mlad	_	_	_	ENG30-01674464-a	2	ENG30-00818008-a;ENG30-01674464-a	*	Ovo značenje najbolje odgovara kontekstu rečenice jer se odnosi na osobu ili biće u ranom stadijumu života ili razvoja, što je slučaj i kod prideva 'mladi' koji se koristi za osobu koja nije još potpuno odrasla ili razvijena.	
1-15	74-82	fudbaler	N	NOUN	http://www.wikidata.org/entity/Q937857	ROLE	fudbaler	_	_	_	ENG30-10618342-n	2	ENG30-10101634-n;ENG30-10618342-n	*	Ovo značenje je najbliže kontekstu rečenice jer se odnosi na igrača fudbala, što je očevidno iz konteksta.	
1-16	83-85	iz	PREP	ADP	_	_	iz	_	_	_	_	0	_	_	_	
1-17	86-91	svake	PRO	DET	_	_	svaki	_	_	_	_	0	_	_	_	
1-18	92-98	zemlje	N	NOUN	_	_	zemlja	_	_	_	ENG30-08493064-n	10	ENG30-08493064-n;ENG30-08544813-n;ENG30-09270894-n;ENG30-09334396-n;ENG30-09335240-n;ENG30-09451517-n;ENG30-13250048-n;ENG30-14842992-n;ENG30-14844414-n;ENG30-14844693-n	*	Ovdje se 'zemlja' koristi kao država ili nacija, što odgovara značenju kao geografsko područje pod jurisdikcijom suverene države.	
1-19	99-106	izabran	V	VERB	_	_	izabrati	_	_	_	ENG30-00676450-v	5	ENG30-00676450-v;ENG30-00676864-v;ENG30-00679937-v;ENG30-00790308-v;ENG30-01078050-v	*	U kontekstu rečenice, 'izabrati' se odnosi na pažljiv izbor jednog mladog fudbalera iz svake zemlje kao predstavnika, što odgovara značenju 'odabrati pažljivo iz grupe'.	
1-20	107-109	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
1-21	110-113	kao	CONJ	CCONJ	_	_	kao	_	_	_	_	0	_	_	_	
1-22	114-118	njen	PRO	DET	_	_	njen	_	_	_	_	0	_	_	_	
1-23	119-130	predstavnik	N	NOUN	_	_	predstavnik	_	_	_	ENG30-10005721-n	3	ENG30-05820620-n;ENG30-10005721-n;ENG30-10522035-n	*	U kontekstu rečenice, 'predstavnik' se odnosi na lice koje je izabrano da zastupa ili deluje u ime druge osobe ili grupe, u ovom slučaju, kao zastupnik svoje zemlje.	
1-24	130-131	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Krup pogađa oko 15 % dece i obično se javlja između 6 meseci i 5–6 godina.
2-1	131-135	Krup	N	NOUN	_	_	krup	_	_	_	ENG30-14174011-n	2	ENG30-14174011-n;ENG30-14349311-n	*	Krup se odnosi na bolest koja pogađa decu, karakterisana jakim kašljem, promuklošću, groznicom i otežanim disanjem, što se poklapa sa opisom datom u kontekstu.	
2-2	136-142	pogađa	V	VERB	_	_	pogađati	_	_	_	DRJ0-212537/0	1	DRJ0-212537/0	CV	Ciljna reč 'pogađa' se koristi u kontekstu koji implicira slučajnost ili nenamerno dešavanje, što odgovara značenju 'pogađati' kao nesvršeni oblik glagola 'pogoditi'.	
2-3	143-146	oko	ADV	ADV	_	_	oko	_	_	_	ENG30-00007015-b	1	ENG30-00007015-b	*	Oko se koristi kao neprecizna količina, što se vidi iz konteksta gde se govori o procenatima koji se približno odnose na tu cifru.	
2-4	147-149	15	NUM	NUM	_	_	15	_	_	_	_	0	_	_	_	
2-5	150-151	%	PUNCT	SYM	_	_	%	_	_	_	_	0	_	_	_	
2-6	152-156	dece	N	NOUN	_	_	deca	_	_	_	DRS0-457358/0.0	2	DRS0-457358/0.0;DRS0-457359/0.0	CV	Ovim značenjem se označava skupina ljudi u ranom uzrastu života, što se slaže sa kontekstom koji govori o deci kao mladim ljudima koji još nisu odrasli.	
2-7	157-158	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
2-8	159-165	obično	ADV	ADV	_	_	obično	_	_	_	ENG30-00155621-b	3	ENG30-00041954-b;ENG30-00106921-b;ENG30-00155621-b	*	Ovdje se 'obično' koristi u značenju koje se odnosi na pravilo ili standard, naznačavajući kada se nešto obično dešava.	
2-9	166-168	se	PAR	PART	_	_	se	1	*	IRV	CVMWE-0161[2001]	1[2001]	CVMWE-0161[2001]	*[452]	U kontekstu rečenice, 'javljati se' se odnosi na pojavu ili nastanak neke pojave, u ovom slučaju krup, kod dece u određenom uzrastu.[2001]	
2-10	169-175	javlja	V	VERB	_	_	javljati	1	javljati se	IRV	CVMWE-0161[2001]	1[2001]	CVMWE-0161[2001]	*[452]	U kontekstu rečenice, 'javljati se' se odnosi na pojavu ili nastanak neke pojave, u ovom slučaju krup, kod dece u određenom uzrastu.[2001]	
2-11	176-182	između	PREP	ADP	_	_	između	_	_	_	_	0	_	_	_	
2-12	183-184	6	NUM	NUM	_	_	6	_	_	_	_	0	_	_	_	
2-13	185-191	meseci	N	NOUN	_	_	mesec	_	_	_	ENG30-15207872-n	6	ENG30-09358226-n;ENG30-09358550-n;ENG30-11484975-n;ENG30-15206296-n;ENG30-15207872-n;ENG30-15209413-n	*	U kontekstu rečenice, 'mesec' se odnosi na jedinicu vremena koja se koristi za merenje kratkih perioda, što se najbolje poklapa sa značenjem 'period između dva uzastopna mlada meseca, 29.531 dan'.	
2-14	192-193	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
2-15	194-195	5	NUM	NUM	_	_	5	_	_	_	_	0	_	_	_	
2-16	195-196	–	PUNCT	PUNCT	_	_	–	_	_	_	_	0	_	_	_	
2-17	196-197	6	NUM	NUM	_	_	6	_	_	_	_	0	_	_	_	
2-18	198-204	godina	N	NOUN	_	_	godina	_	_	_	ENG30-15203791-n	5	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	*	Ovdje se 'godina' koristi kao mjera vremena u kontekstu razvoja ili starosti djece, što se najbolje poklapa sa značenjem kao vremenski period od 365 (ili 366) dana.	
2-19	204-205	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Poznati fudbaleri, među kojima i srpski defanzivac Branislav Ivanović i holandski napadač Dirk Kojt, učestvovali su u raznim događajima širom sveta.
3-1	205-212	Poznati	A	ADJ	_	_	poznat	_	_	_	ENG30-01375831-a	3	ENG30-00970249-a;ENG30-01375174-a;ENG30-01375831-a	*	U kontekstu rečenice, 'poznati' fudbaleri se odnosi na slavne ili uvažene osobe u oblasti fudbala, što odgovara značenju opšte prihvaćen i uvažen.	
3-2	213-222	fudbaleri	N	NOUN	http://www.wikidata.org/entity/Q937857	ROLE	fudbaler	_	_	_	ENG30-10618342-n	2	ENG30-10101634-n;ENG30-10618342-n	*	Ovo značenje odgovara kontekstu rečenice jer se odnosi na igrača fudbala, što je jasno naznačeno u rečenici.	
3-3	222-223	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
3-4	224-228	među	PREP	ADP	_	_	među	_	_	_	_	0	_	_	_	
3-5	229-235	kojima	PRO	DET	_	_	koji	_	_	_	_	0	_	_	_	
3-6	236-237	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
3-7	238-244	srpski	A	ADJ	http://www.wikidata.org/entity/Q9299	DEMO	srpski	_	_	_	ENG30-02963942-a	1	ENG30-02963942-a	*	Ovo značenje najbolje odgovara kontekstu rečenice jer opisuje nacionalnost ili etničku pripadnost osobe, u ovom slučaju, defanzivca Branislava Ivanovića.	
3-8	245-255	defanzivac	N	NOUN	http://www.wikidata.org/entity/Q336286	ROLE	defanzivac	_	_	_	DRJ0-236221/0	1	DRJ0-236221/0	*	Ovo značenje se poklapa sa kontekstom rečenice jer se 'defanzivac' koristi kao naziv za igrača čija je uloga u timu odbrana.	
3-9	256-265	Branislav	N	PROPN	http://www.wikidata.org/entity/Q181921[1]	PERS[1]	Branislav	_	_	_	_	0	_	_	_	
3-10	266-274	Ivanović	N	PROPN	http://www.wikidata.org/entity/Q181921[1]	PERS[1]	Ivanović	_	_	_	_	0	_	_	_	
3-11	275-276	i	CONJ	CCONJ	_	_	i	_	_	_	_	0	_	_	_	
3-12	277-286	holandski	A	ADJ	*	DEMO	holandski	_	_	_	ENG30-02960686-a	1	ENG30-02960686-a	*	Ovo značenje najbolje odgovara kontekstu rečenice jer opisuje nacionalnost ili poreklo neke osobe ili stvari vezane za Holandiju.	
3-13	287-294	napadač	N	NOUN	http://www.wikidata.org/entity/Q280658	ROLE	napadač	_	_	_	ENG30-10663996-n	2	ENG30-00726567-n;ENG30-10663996-n	*	U kontekstu rečenice, 'napadač' se odnosi na igrača u fudbalskom timu koji je odgovoran za postizanje golova, što se poklapa sa značenjem ID-a ENG30-10663996-n.	
3-14	295-299	Dirk	N	PROPN	http://www.wikidata.org/entity/Q294214[2]	PERS[2]	Dirk	_	_	_	_	0	_	_	_	
3-15	300-304	Kojt	N	PROPN	http://www.wikidata.org/entity/Q294214[2]	PERS[2]	Kojt	_	_	_	_	0	_	_	_	
3-16	304-305	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
3-17	306-317	učestvovali	V	VERB	_	_	učestvovati	_	_	_	ENG30-01082606-v	3	ENG30-01082606-v;ENG30-02375131-v;ENG30-02450256-v	CV	Ovo značenje najbolje odgovara kontekstu rečenice jer se odnosi na učestvovanje u raznim događajima, što podrazumeva uključivanje ili participiranje u nekim aktivnostima.	
3-18	318-320	su	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
3-19	321-322	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
3-20	323-329	raznim	A	ADJ	_	_	razni	_	_	_	NEW_SENSE	3	DRJ0-221334/1а.;DRJ0-221334/1б.;DRJ0-221334/2	CV	U kontekstu rečenice, 'razni' se odnosi na više različitih događaja, što odgovara značenju neodređenog broja ili više neodređenih pojmova. | Failed due to hallucination after 3 attempts.	
3-21	330-340	događajima	N	NOUN	_	_	događaj	_	_	_	ENG30-00029378-n	5	ENG30-00029378-n;ENG30-07283608-n;ENG30-07307477-n;ENG30-07447261-n;ENG30-11453860-n	CV	Ovo značenje najbolje odgovara kontekstu rečenice jer se odnosi na događaje kao što su aktivnosti ili manifestacije koje se održavaju širom sveta.	
3-22	341-346	širom	PREP	ADP	_	_	širom	_	_	_	_	0	_	_	_	
3-23	347-352	sveta	N	NOUN	_	_	svet	_	_	_	ENG30-09480809-n	5	ENG30-05809878-n;ENG30-07947255-n;ENG30-07965937-n;ENG30-09466280-n;ENG30-09480809-n	CV	U kontekstu rečenice, 'svet' se odnosi na globalnu zajednicu ili celokupan prostor koji obuhvata različite zemlje i regione, što odgovara značenju 'svet' kao prostora koji se može posebno razmatrati.	
3-24	352-353	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Više od 7000 ljudi otišlo je na premijeru filma u Damasku.
4-1	353-357	Više	ADV	ADV	_	_	više	_	_	_	ENG30-00099712-b	1	ENG30-00099712-b	*	Ovdje se 'više' koristi kao komparativ od 'mnogo', što ukazuje na veću količinu ili broj, u ovom slučaju, više od 7000 ljudi.	
4-2	358-360	od	PREP	ADP	_	_	od	_	_	_	_	0	_	_	_	
4-3	361-365	7000	NUM	NUM	_	_	7000	_	_	_	_	0	_	_	_	
4-4	366-371	ljudi	N	NOUN	_	_	ljudi	_	_	_	ENG30-07942152-n	3	ENG30-07942152-n;ENG30-08208016-n;ENG30-10289176-n	*	Ovo značenje najbolje odgovara kontekstu rečenice jer se odnosi na grupu ljudi kao što su stanovnici, narod ili zajednica, što je slučaj i u datoj rečenici gdje se govori o velikom broju ljudi koji su otišli na premijeru filma.	
4-5	372-378	otišlo	V	VERB	_	_	otići	_	_	_	ENG30-02008396-v	6	ENG30-01848718-v;ENG30-02008396-v;ENG30-02009433-v;ENG30-02383440-v;ENG30-02653862-v;ENG30-02661252-v	CV	Otići znači kretati se od nekoga ili nečega u suprotnom smeru, što se može primijeniti na premijeru filma gdje ljudi odlaze da prisustvuju događaju.	
4-6	379-381	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
4-7	382-384	na	PREP	ADP	_	_	na	_	_	_	_	0	_	_	_	
4-8	385-394	premijeru	N	NOUN	_	_	premijera	_	_	_	ENG30-06893285-n	1	ENG30-06893285-n	*	Ovo značenje najviše odgovara kontekstu rečenice jer se odnosi na prvo javno izvođenje filma, što je slučaj i u datoj rečenici gdje se govori o premijeri filma u Damasku.	
4-9	395-400	filma	N	NOUN	_	_	film	_	_	_	ENG30-06262567-n	3	ENG30-03338821-n;ENG30-06262567-n;ENG30-06613686-n	*	U kontekstu rečenice, 'film' se odnosi na medijum koji širi pokretne slike, što se poklapa sa značenjem ID-a ENG30-06262567-n.	
4-10	401-402	u	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
4-11	403-410	Damasku	N	PROPN	http://www.wikidata.org/entity/Q3766	LOC	Damask	_	_	_	_	0	_	_	_	
4-12	410-411	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Kulminacija je bila ceremonija dodele Kupa devet vrednosti (Nine Values Cup), koji je osvojio fudbalski klub Barselona.
5-1	411-422	Kulminacija	N	NOUN	_	_	kulminacija	_	_	_	ENG30-15291199-n	3	ENG30-06373747-n;ENG30-13940456-n;ENG30-15291199-n	*	U kontekstu rečenice, 'kulminacija' se odnosi na vrhunac ili završnu fazu nekog procesa ili događaja, što se poklapa sa značenjem datog ID-a kao završne klimaktičke faze.	
5-2	423-425	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
5-3	426-430	bila	V	AUX	_	_	biti	_	_	_	_	0	_	_	_	
5-4	431-441	ceremonija	N	NOUN	_	_	ceremonija	_	_	_	ENG30-07450842-n	3	ENG30-01027379-n;ENG30-07450842-n;ENG30-07452251-n	*	U kontekstu rečenice, 'ceremonija' se odnosi na svečani događaj, što se poklapa sa značenjem formalnog događaja koji se odvija u posebnoj prilici.	
5-5	442-448	dodele	N	NOUN	_	_	dodela	_	_	_	NEW_SENSE	1	ENG30-00164579-n	*	Kontekst sugerira da se radi o ceremoniji uručivanja ili dodjeljivanja Kupa, što odgovara značenju dodele kao procesa uručivanja ili dodjeljivanja nečega (u ovom slučaju, Kupa). Ovo značenje nije direktno dostupno na listi, ali najbliže je ENG30-00218386-n kao ceremonija dodele nagrada. | Failed due to hallucination after 3 attempts.	
5-6	449-453	Kupa	N	NOUN	http://www.wikidata.org/entity/\*[3]	WORK[3]	kup	_	_	_	ENG30-01859325-n	1	ENG30-01859325-n	CV	Nisu dovoljno informacija da se odredi pravo značenje, ali prema kontekstu, ovo nije tačno značenje. Drugačije značenje: trofej, nagrada	
5-7	454-459	devet	NUM	NUM	http://www.wikidata.org/entity/\*[3]	WORK[3]	devet	_	_	_	_	0	_	_	_	
5-8	460-469	vrednosti	N	NOUN	http://www.wikidata.org/entity/\*[3]	WORK[3]	vrednost	_	_	_	ENG30-05138208-n	5	ENG30-05138208-n;ENG30-05138488-n;ENG30-05145118-n;ENG30-05856388-n;ENG30-13764342-n	*	Vrednost u ovom kontekstu se odnosi na kvalitet koji čini nešto poželjnim ili korisnim, što se potvrđuje time što je nagrađeno Kupom devet vrednosti.	
5-9	470-471	(	PUNCT	PUNCT	_	_	(	_	_	_	_	0	_	_	_	
5-10	471-475	Nine	F	X	http://www.wikidata.org/entity/\*[4]	WORK[4]	Nine	_	_	_	_	0	_	_	_	
5-11	476-482	Values	F	X	http://www.wikidata.org/entity/\*[4]	WORK[4]	Values	_	_	_	_	0	_	_	_	
5-12	483-486	Cup	F	X	http://www.wikidata.org/entity/\*[4]	WORK[4]	cup	_	_	_	_	0	_	_	_	
5-13	486-487	)	PUNCT	PUNCT	_	_	)	_	_	_	_	0	_	_	_	
5-14	487-488	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
5-15	489-493	koji	PRO	DET	_	_	koji	_	_	_	_	0	_	_	_	
5-16	494-496	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
5-17	497-504	osvojio	V	VERB	_	_	osvojiti	_	_	_	ENG30-01114303-v	2	ENG30-01114303-v;ENG30-02272549-v	*	U kontekstu rečenice, 'osvojio' se odnosi na postizanje ili dobijanje nečega, u ovom slučaju, Kupa devet vrednosti, što se najbolje poklapa sa značenjem savladati osvajanjem.	
5-18	505-514	fudbalski	A	ADJ	http://www.wikidata.org/entity/Q7156[5]	ORG[5]	fudbalski	_	_	_	_	0	_	*	_	
5-19	515-519	klub	N	NOUN	http://www.wikidata.org/entity/Q7156[5]	ORG[5]	klub	_	_	_	_	0	_	*	_	
5-20	520-529	Barselona	N	PROPN	http://www.wikidata.org/entity/Q7156[5]	ORG[5]	Barselona	_	_	_	_	0	_	_	_	
5-21	529-530	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=U junu 2014, kao vođa pokreta, posetio je deveti međunarodni omladinski fudbalski turnir organizovan u znak sećanja na Jurija Andrejeviča Morozova.
6-1	530-531	U	PREP	ADP	_	_	u	_	_	_	_	0	_	_	_	
6-2	532-536	junu	N	NOUN	_	_	jun	_	_	_	ENG30-15211806-n	1	ENG30-15211806-n	*	Ciljna reč 'jun' se koristi kao naziv mjeseca, što se poklapa sa značenjem datim u listi kao mesec koji je između maja i jula.	
6-3	537-541	2014	A	ADJ	_	_	2014	_	_	_	_	0	_	_	_	
6-4	541-542	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
6-5	543-546	kao	ADV	ADV	_	_	kao	_	_	_	NEW_SENSE	5	DRJ0-194033/1а.;DRJ0-194033/1б.;DRJ0-194033/2а.;DRJ0-194033/2б.;DRJ0-194033/2в.	*	Ovdje se 'kao' koristi za bliže određivanje uloge ili svojstva subjekta, u ovom slučaju, kao vođa pokreta. | Failed due to hallucination after 3 attempts.	
6-6	547-551	vođa	N	NOUN	_	_	vođa	_	_	_	ENG30-09623038-n	1	ENG30-09623038-n	*	U kontekstu rečenice, 'vođa' se odnosi na osobu koja predvodi ili vodi grupu ili pokret, što se poklapa sa datim značenjem.	
6-7	552-559	pokreta	N	NOUN	_	_	pokret	_	_	_	ENG30-08464601-n	6	ENG30-00334509-n;ENG30-00347652-n;ENG30-00349369-n;ENG30-00569898-n;ENG30-07309781-n;ENG30-08464601-n	*	U kontekstu rečenice, 'pokret' se odnosi na grupu ljudi sa zajedničkom ideologijom koji rade zajedno da postignu određene ciljeve, što se poklapa sa značenjem ID-a ENG30-08464601-n.	
6-8	559-560	,	PUNCT	PUNCT	_	_	,	_	_	_	_	0	_	_	_	
6-9	561-568	posetio	V	VERB	_	_	posetiti	_	_	_	ENG30-01843689-v	3	ENG30-01843689-v;ENG30-01844048-v;ENG30-02487573-v	*	U kontekstu rečenice, 'posetio' se odnosi na činjenicu da je kao vođa pokreta otišao na određeno mesto, u ovom slučaju na deveti međunarodni omladinski fudbalski turnir, što odgovara značenju 'ići na određena mesta radi razgledanja' ili obično 'posetiti' kao što je putovati u neko mesto.	
6-10	569-571	je	V	AUX	_	_	jesam	_	_	_	_	0	_	_	_	
6-11	572-578	deveti	A	ADJ	_	_	deveti	_	_	_	ENG30-02203249-a	1	ENG30-02203249-a	*	Ovdje se 'deveti' koristi kao pridjev koji označava redni broj, što se odnosi na poziciju ili mjesto u nizu, što se jasno vidi iz konteksta gdje se spominje kao broj u nizu.	
6-12	579-590	međunarodni	A	ADJ	_	_	međunarodan	_	_	_	ENG30-01568375-a	1	ENG30-01568375-a	*	Ovo značenje najbolje odgovara kontekstu rečenice jer se odnosi na turnir koji uključuje više nacija ili država.	
6-13	591-601	omladinski	A	ADJ	_	_	omladinski	_	_	_	BILI-00000996	1	BILI-00000996	*	Ovdje se 'omladinski' odnosi na turnir koji je namijenjen mladim igračima ili mladim ekipama, što se poklapa sa značenjem kao što se odnosi na omladince i omladinke.	
6-14	602-611	fudbalski	A	ADJ	_	_	fudbalski	_	_	_	DRJ0-187395/0	1	DRJ0-187395/0	*	Ovo značenje se odnosi na nešto što pripada ili se odnosi na fudbal, što je relevantno u kontekstu 'fudbalski turnir'.	
6-15	612-618	turnir	N	NOUN	_	_	turnir	_	_	_	ENG30-07464725-n	1	ENG30-07464725-n	*	Ovo značenje najviše odgovara kontekstu rečenice jer se odnosi na sportsko nadmetanje, što je slučaj i u datom primeru gde se pominje 'međunarodni omladinski fudbalski turnir'.	
6-16	619-630	organizovan	V	VERB	_	_	organizovati	_	_	_	ENG30-00710005-v	5	ENG30-00404642-v;ENG30-00710005-v;ENG30-01651444-v;ENG30-02432530-v;ENG30-02448185-v	*	Ovo značenje najbolje odgovara kontekstu rečenice jer se odnosi na planiranje i direktno izvršenje složenog poduhvata, kao što je organizovanje međunarodnog omladinskog fudbalskog turnira.	
6-17	631-632	u	PREP	ADP	_	_	u	1[188]	u znak[188]	AdpID[188]	LLM-0301[2002]	1[2002]	LLM-0301[2002]	*[453]	U ovom kontekstu, 'u znak' se koristi da označi svrhu ili cilj čega, što se poklapa sa značenjem kao simbol nečega ili u cilju pokazivanja.[2002]	
6-18	633-637	znak	N	NOUN	_	_	znak	1[188]	u znak[188]	AdpID[188]	LLM-0301[2002]	1[2002]	LLM-0301[2002]	*[453]	U ovom kontekstu, 'u znak' se koristi da označi svrhu ili cilj čega, što se poklapa sa značenjem kao simbol nečega ili u cilju pokazivanja.[2002]	
6-19	638-645	sećanja	N	NOUN	_	_	sećanje	_	_	_	ENG30-05935060-n	3	ENG30-05761559-n;ENG30-05935060-n;ENG30-05935292-n	*	U kontekstu rečenice, 'sećanje' se odnosi na komemoraciju ili spomen na nekoga, što se poklapa sa značenjem kao nešto što je zapamćeno.	
6-20	646-648	na	PREP	ADP	_	_	na	_	_	_	_	0	_	_	_	
6-21	649-655	Jurija	N	PROPN	http://www.wikidata.org/entity/Q323105[6]	PERS[6]	Jurij	_	_	_	_	0	_	_	_	
6-22	656-667	Andrejeviča	N	PROPN	http://www.wikidata.org/entity/Q323105[6]	PERS[6]	Andrejevič	_	_	_	_	0	_	_	_	
6-23	668-676	Morozova	N	PROPN	http://www.wikidata.org/entity/Q323105[6]	PERS[6]	Morozov	_	_	_	_	0	_	_	_	
6-24	676-677	.	SENT	PUNCT	_	_	.	_	_	_	_	0	_	_	_	

#Text=Dan fudbala i prijateljstva (Day of Football and Friendship) obeležen je u Nižnjem Novgorodu i Kazanju.
7-1	677-680	Dan	N	NOUN	http://www.wikidata.org/entity/\*[7]	EVENT[7]	dan	_	_	_	ENG30-15157225-n	8	ENG30-14484516-n;ENG30-15123115-n;ENG30-15136453-n;ENG30-15155220-n;ENG30-15157041-n;ENG30-15157225-n;ENG30-15164957-n;ENG30-15208540-n	*	U kontekstu rečenice, 'dan' se odnosi na dan posvećen nekoj posebnoj nameni, u ovom slučaju Dan fudbala i prijateljstva.	
7-2	681-688	fudbala	N	NOUN	http://www.wikidata.org/entity/\*[7]	EVENT[7]	fudbal	_	_	_	ENG30-00478262-n	2	ENG30-00468480-n;ENG30-00478262-n	*	Kontekst rečenice ukazuje na događaj ili aktivnost koja se odnosi na fudbal kao što je utakmica ili manifestacija, što se poklapa sa značenjem fudbalske utakmice.	
7-3	689-690	i	CONJ	CCONJ	http://www.wikidata.org/entity/\*[7]	EVENT[7]	i	_	_	_	_	0	_	_	_	
