#FORMAT=WebAnno TSV 3.3
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.lexmorph.type.pos.POS|PosValue|coarseValue
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.ner.type.NamedEntity|identifier|value
#T_SP=de.tudarmstadt.ukp.dkpro.core.api.segmentation.type.Lemma|value
#T_SP=webanno.custom.MWE|MWEid|MWElemma|MWEtype
#T_SP=webanno.custom.WSD|Comment|Explanation|KBid|NumberOfSenses|Origine|Possible


#Text=Ipak, nastavio je da radi na esperantu sve dok nije umro od srčanog udara 1921. godine.
3-6	167-171	noći	N	NOUN	_	_	noć	_	_	_	*	Bol može biti jači tokom noći, što ukazuje na period tamnog dela dnevnog ciklusa.	http://llod.jerteh.rs/WSD/seENG3015155747n	3	Llama4_simple	ENG30-15155747-n;ENG30-15167027-n;ENG30-15167474-n	
3-7	172-173	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	0	_	_	
3-8	174-178	može	V	VERB	_	_	moći	_	_	_	*	ne podudara se	http://llod.jerteh.rs/WSD/seENG3002523221v	1	Llama4_simple	ENG30-02523221-v	
3-9	179-181	se	PAR	PART	_	_	se	1	*	IRV	*[446]	Bol postaje jači[2002]	http://llod.jerteh.rs/WSD/seCVMWE0298[2002]	2[2002]	Llama4_simple	CVMWE-0298;ENG30-00226566-v[2002]	
3-10	182-190	pojačati	V	VERB	_	_	pojačati	1	pojačati se	IRV	*[446]	Bol postaje jači[2002]	http://llod.jerteh.rs/WSD/seCVMWE0298[2002]	2[2002]	Llama4_simple	CVMWE-0298;ENG30-00226566-v[2002]	
3-11	191-196	tokom	PREP	ADP	_	_	tokom	2[207]	tokom vremena[207]	AdvID[207]	*[447]	dešava se postepeno tokom dugog perioda[2003]	http://llod.jerteh.rs/WSD/seCVMWE0453[2003]	1[2003]	Llama4_simple	CVMWE-0453[2003]	
3-12	197-204	vremena	N	NOUN	_	_	vreme	2[207]	tokom vremena[207]	AdvID[207]	*[447]	dešava se postepeno tokom dugog perioda[2003]	http://llod.jerteh.rs/WSD/seCVMWE0453[2003]	1[2003]	Llama4_simple	CVMWE-0453[2003]	
3-13	205-208	dok	CONJ	SCONJ	_	_	dok	_	_	_	_	_	_	0	_	_	
3-14	209-211	ne	PAR	PART	_	_	ne	_	_	_	_	_	_	0	_	_	
3-15	212-219	postane	V	VERB	_	_	postati	_	_	_	*	Menjanje u stanje	http://llod.jerteh.rs/WSD/seENG3000149583v	5	Llama4_simple	ENG30-00094460-v;ENG30-00149583-v;ENG30-02381571-v;ENG30-02623529-v;ENG30-02626604-v	
3-16	220-232	nepodnošljiv	A	ADJ	_	_	nepodnošljiv	_	_	_	*	Bol koji nije moguće podneti	http://llod.jerteh.rs/WSD/seENG3002347979a	2	Llama4_simple	ENG30-02347979-a;ENG30-02436025-a	
3-17	233-234	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	0	_	_	
3-18	235-245	neprekidan	A	ADJ	_	_	neprekidan	_	_	_	*	neprekidno u vremenu	http://llod.jerteh.rs/WSD/seENG3000594413a	5	Llama4_simple	ENG30-00516360-a;ENG30-00594413-a;ENG30-00595299-a;ENG30-00597424-a;ENG30-01755024-a	
3-19	245-246	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Frederik IX je bio kralj Danske od 1947. do 1972. godine.
4-1	246-254	Frederik	N	PROPN	http://www.wikidata.org/entity/Q151312[2]	PERS[2]	Frederik	_	_	_	_	_	_	0	_	_	
4-2	255-257	IX	RN	NUM	http://www.wikidata.org/entity/Q151312[2]	PERS[2]	IX	_	_	_	_	_	_	0	_	_	
4-3	258-260	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
4-4	261-264	bio	V	AUX	_	_	biti	_	_	_	_	_	_	0	_	_	
4-5	265-270	kralj	N	NOUN	http://www.wikidata.org/entity/Q12097	ROLE	kralj	_	_	_	*	Nosilac najviše vlasti u kraljevstvu, u ovom slučaju vladar	http://llod.jerteh.rs/WSD/seENG3010231515n	4	Llama4_simple	ENG30-03618101-n;ENG30-03618219-n;ENG30-09840217-n;ENG30-10231515-n	
4-6	271-277	Danske	N	PROPN	http://www.wikidata.org/entity/Q35	LOC	Danska	_	_	_	_	_	_	0	_	_	
4-7	278-280	od	PREP	ADP	_	_	od	_	_	_	_	_	_	0	_	_	
4-8	281-286	1947.	A	ADJ	_	_	1947.	_	_	_	_	_	_	0	_	_	
4-9	287-289	do	PREP	ADP	_	_	do	_	_	_	_	_	_	0	_	_	
4-10	290-295	1972.	A	ADJ	_	_	1972.	_	_	_	_	_	_	0	_	_	
4-11	296-302	godine	N	NOUN	_	_	godina	_	_	_	*	jedinica mere vremena	http://llod.jerteh.rs/WSD/seENG3015203791n	5	Llama4_simple	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	
4-12	302-303	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Votsonova je za svoj nastup dobila nagradu „Otto“ od nemačkog časopisa „Bravo“.
5-1	303-312	Votsonova	A	ADJ	http://www.wikidata.org/entity/Q39476	PERS	Votsonov	_	_	_	*	_	_	0	_	_	
5-2	313-315	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
5-3	316-318	za	PREP	ADP	_	_	za	_	_	_	_	_	_	0	_	_	
5-4	319-323	svoj	PRO	DET	_	_	svoj	_	_	_	_	_	_	0	_	_	
5-5	324-330	nastup	N	NOUN	_	_	nastup	_	_	_	*	Nastup kao kratko pozorišno izvođenje	http://llod.jerteh.rs/WSD/seENG3006892016n	3	Llama4_simple	ENG30-00520672-n;ENG30-06892016-n;ENG30-07018931-n	
5-6	331-337	dobila	V	VERB	_	_	dobiti	_	_	_	*	primiti kao nagradu	http://llod.jerteh.rs/WSD/seENG3002292125v	19	Llama4_simple	ENG30-00056930-v;ENG30-00065639-v;ENG30-00087736-v;ENG30-00094460-v;ENG30-00522751-v;ENG30-00524682-v;ENG30-01108148-v;ENG30-02108654-v;ENG30-02109645-v;ENG30-02210119-v;ENG30-02238085-v;ENG30-02247390-v;ENG30-02288295-v;ENG30-02292125-v;ENG30-02293148-v;ENG30-02315525-v;ENG30-02355596-v;ENG30-02359340-v;ENG30-02611373-v	
5-7	338-345	nagradu	N	NOUN	_	_	nagrada	_	_	_	*	Nagrada kao priznanje ili pohvala	http://llod.jerteh.rs/WSD/seENG3006696483n	5	Llama4_simple	ENG30-01219551-n;ENG30-06696483-n;ENG30-07166281-n;ENG30-07295629-n;ENG30-13268146-n	
5-8	346-347	„	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	0	_	_	
5-9	347-351	Otto	N	PROPN	http://www.wikidata.org/entity/Q487719	WORK	Otto	_	_	_	_	_	_	0	_	_	
5-10	351-352	“	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	0	_	_	
5-11	353-355	od	PREP	ADP	_	_	od	_	_	_	_	_	_	0	_	_	
5-12	356-364	nemačkog	A	ADJ	*	DEMO	nemački	_	_	_	*	odnosi se na Nemacku	http://llod.jerteh.rs/WSD/seENG3002957469a	1	Llama4_simple	ENG30-02957469-a	
5-13	365-373	časopisa	N	NOUN	_	_	časopis	_	_	_	*	časopis kao fizički predmet	http://llod.jerteh.rs/WSD/seENG3003704210n	3	Llama4_simple	ENG30-03704210-n;ENG30-06593296-n;ENG30-08063303-n	
5-14	374-375	„	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	0	_	_	
5-15	375-380	Bravo	N	PROPN	http://www.wikidata.org/entity/Q593268	WORK	Bravo	_	_	_	_	_	_	0	_	_	
5-16	380-381	“	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	0	_	_	
5-17	381-382	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Godine 1814. Kristijanija je ponovo postala prava prestonica, kada je prestala da postoji unija sa Danskom.
6-1	382-388	Godine	N	NOUN	_	_	godina	_	_	_	*	Kalendarska godina	http://llod.jerteh.rs/WSD/seENG3015202634n	5	Llama4_simple	ENG30-08238660-n;ENG30-15201505-n;ENG30-15202634-n;ENG30-15203791-n;ENG30-15204297-n	
6-2	389-394	1814.	A	ADJ	_	_	1814.	_	_	_	_	_	_	0	_	_	
6-3	395-407	Kristijanija	N	PROPN	http://www.wikidata.org/entity/Q585	LOC	Kristijanija	_	_	_	_	_	_	0	_	_	
6-4	408-410	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
6-5	411-417	ponovo	ADV	ADV	_	_	ponovo	_	_	_	*	značenje priložnika ponovo kao nanovo	http://llod.jerteh.rs/WSD/seENG3000040365b	1	Llama4_simple	ENG30-00040365-b	
6-6	418-425	postala	V	VERB	_	_	postati	_	_	_	*		http://llod.jerteh.rs/WSD/seENG3000149583v	5	Llama4_simple	ENG30-00094460-v;ENG30-00149583-v;ENG30-02381571-v;ENG30-02623529-v;ENG30-02626604-v	
6-7	426-431	prava	A	ADJ	_	_	pravi	_	_	_	*	pravilno, ispravno, tačno	http://llod.jerteh.rs/WSD/seENG3001878466a	3	Llama4_simple	ENG30-00631391-a;ENG30-01878466-a;ENG30-01932973-a	
6-8	432-442	prestonica	N	NOUN	_	_	prestonica	_	_	_	*	Kapitel ili glavni grad	http://llod.jerteh.rs/WSD/seENG3008518505n	1	Llama4_simple	ENG30-08518505-n	
6-9	442-443	,	PUNCT	PUNCT	_	_	,	_	_	_	_	_	_	0	_	_	
6-10	444-448	kada	CONJ	SCONJ	_	_	kada	_	_	_	_	_	_	0	_	_	
6-11	449-451	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
6-12	452-460	prestala	V	VERB	_	_	prestati	_	_	_	*	glagol prestati se odnosi na prestanak postojanja ili završetak nečega, što je relevantno za rečenicu	http://llod.jerteh.rs/WSD/seENG3002683840v	2	Llama4_simple	ENG30-02680814-v;ENG30-02683840-v	
6-13	461-463	da	CONJ	SCONJ	_	_	da	_	_	_	_	_	_	0	_	_	
6-14	464-471	postoji	V	VERB	_	_	postojati	_	_	_	*	Trajno ili privremeno zauzimati ili posedovati mesto ili prostor kao živo ili neživo telo ili entitet	http://llod.jerteh.rs/WSD/seENG3002603699v	1	Llama4_simple	ENG30-02603699-v	
6-15	472-477	unija	N	NOUN	_	_	unija	_	_	_	*	U kontekstu rečenice, 'unija' se odnosi na politički savez između država ili zemalja, što odgovara definiciji političke jedinice koju stvaraju prethodno nezavisni entiteti.	http://llod.jerteh.rs/WSD/seENG3008304895n	4	Llama4_simple	ENG30-00381680-n;ENG30-07998712-n;ENG30-08304895-n;ENG30-13782769-n	
6-16	478-480	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	0	_	_	
6-17	481-488	Danskom	N	PROPN	http://www.wikidata.org/entity/Q35	LOC	Danska	_	_	_	_	_	_	0	_	_	
6-18	488-489	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Međunarodna hemijska olimpijada (IChO) je godišnje akademsko takmičenje učenika srednjih škola.
7-1	489-500	Međunarodna	A	ADJ	http://www.wikidata.org/entity/Q861060[3]	EVENT[3]	međunarodan	_	_	_	*	odnosi se na nešto što je zajedničko ili vezano za više nacija ili država	http://llod.jerteh.rs/WSD/seENG3001568375a	1	Llama4_simple	ENG30-01568375-a	
7-2	501-509	hemijska	A	ADJ	http://www.wikidata.org/entity/Q861060[3]	EVENT[3]	hemijski	_	_	_	*	Rečenica opisuje olimpijadu vezanu za hemiju kao nauku.	http://llod.jerteh.rs/WSD/seENG3002692624a	2	Llama4_simple	ENG30-02692624-a;ENG30-02692966-a	
7-3	510-520	olimpijada	N	NOUN	http://www.wikidata.org/entity/Q861060[3]	EVENT[3]	olimpijada	_	_	_	*	međunarodna takmičenja	http://llod.jerteh.rs/WSD/seENG3007457126n	1	Llama4_simple	ENG30-07457126-n	
7-4	521-522	(	PUNCT	PUNCT	_	_	(	_	_	_	_	_	_	0	_	_	
7-5	522-526	IChO	ABB	X	http://www.wikidata.org/entity/Q861060	EVENT	IChO	_	_	_	_	_	_	0	_	_	
7-6	526-527	)	PUNCT	PUNCT	_	_	)	_	_	_	_	_	_	0	_	_	
7-7	528-530	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
7-8	531-539	godišnje	A	ADJ	_	_	godišnji	_	_	_	*	Rečenica opisuje događaj koji se održava svake godine.	http://llod.jerteh.rs/WSD/seENG3001969150a	2	Llama4_simple	ENG30-00678024-a;ENG30-01969150-a	
7-9	540-549	akademsko	A	ADJ	_	_	akademski	_	_	_	*	akademski: koji se odnosi na visoko obrazovanje ili istraživanje	http://llod.jerteh.rs/WSD/seENG3002599939a	3	Llama4_simple	ENG30-02083615-a;ENG30-02083908-a;ENG30-02599939-a	
7-10	550-560	takmičenje	N	NOUN	_	_	takmičenje	_	_	_	*	Reč takmičenje se odnosi na nadmetanje ili natjecanje između više učesnika	http://llod.jerteh.rs/WSD/seENG3007456188n	1	Llama4_simple	ENG30-07456188-n	
7-11	561-568	učenika	N	NOUN	http://www.wikidata.org/entity/Q48282	ROLE	učenik	_	_	_	*	najbliže značenje	http://llod.jerteh.rs/WSD/seENG3010559288n	3	Llama4_simple	ENG30-10251779-n;ENG30-10559288-n;ENG30-10665698-n	
7-12	569-577	srednjih	A	ADJ	_	_	srednji	1[208]	srednja škola[208]	NID[208]	*[448]	ustanova srednjeg obrazovanja[2004]	http://llod.jerteh.rs/WSD/seENG3008284481n[2004]	2[2004]	Llama4_simple	ENG30-08284481-n;ENG30-08409617-n[2004]	
7-13	578-583	škola	N	NOUN	_	_	škola	1[208]	srednja škola[208]	NID[208]	*[448]	ustanova srednjeg obrazovanja[2004]	http://llod.jerteh.rs/WSD/seENG3008284481n[2004]	2[2004]	Llama4_simple	ENG30-08284481-n;ENG30-08409617-n[2004]	
7-14	583-584	.	PUNCT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=„Marcha Real“ je nacionalna himna Španije.
8-1	584-585	„	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	0	_	_	
8-2	585-591	Marcha	F	X	http://www.wikidata.org/entity/Q130940[4]	WORK[4]	Marcha	_	_	_	_	_	_	0	_	_	
8-3	592-596	Real	F	X	http://www.wikidata.org/entity/Q130940[4]	WORK[4]	real	_	_	_	_	_	_	0	_	_	
8-4	596-597	“	PUNCT	PUNCT	_	_	"	_	_	_	_	_	_	0	_	_	
8-5	598-600	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
8-6	601-611	nacionalna	A	ADJ	_	_	nacionalan	1[209]	nacionalna himna[209]	NID[209]	*[449]	državna himna[2005]	http://llod.jerteh.rs/WSD/seCVMWE0216[2005]	1[2005]	Llama4_simple	CVMWE-0216[2005]	
8-7	612-617	himna	N	NOUN	_	_	himna	1[209]	nacionalna himna[209]	NID[209]	*[449]	državna himna[2005]	http://llod.jerteh.rs/WSD/seCVMWE0216[2005]	1[2005]	Llama4_simple	CVMWE-0216[2005]	
8-8	618-625	Španije	N	PROPN	http://www.wikidata.org/entity/Q29	LOC	Španija	_	_	_	_	_	_	0	_	_	
8-9	625-626	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Njegov uticaj na strategiju Konfederacije bio je smanjen zbog loših profesionalnih odnosa sa predsednikom Džefersonom Dejvisom i drugim visokim generalima i zvaničnicima.
9-1	626-632	Njegov	PRO	DET	_	_	njegov	_	_	_	_	_	_	0	_	_	
9-2	633-639	uticaj	N	NOUN	_	_	uticaj	_	_	_	*	uticaj kao moć uticanja na ljude ili događaje, posebno moć zasnovana na prestižu	http://llod.jerteh.rs/WSD/seENG3005194151n	7	Llama4_simple	ENG30-00157081-n;ENG30-00157957-n;ENG30-05194151-n;ENG30-05692910-n;ENG30-07338552-n;ENG30-11414411-n;ENG30-11414608-n	
9-3	640-642	na	PREP	ADP	_	_	na	_	_	_	_	_	_	0	_	_	
9-4	643-653	strategiju	N	NOUN	_	_	strategija	_	_	_	*	Ovdje se misli na plan ili metodu za postizanje cilja, što odgovara definiciji strategije kao razvijenog i sistematskog plana akcije.	http://llod.jerteh.rs/WSD/seENG3005905348n	2	Llama4_simple	ENG30-05905348-n;ENG30-06249177-n	
9-5	654-667	Konfederacije	N	NOUN	http://www.wikidata.org/entity/Q81931	LOC	konfederacija	_	_	_	*	_	_	0	_	_	
9-6	668-671	bio	V	AUX	_	_	biti	_	_	_	_	_	_	0	_	_	
9-7	672-674	je	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
9-8	675-682	smanjen	V	VERB	_	_	smanjiti	_	_	_	*	umanjiti	http://llod.jerteh.rs/WSD/seENG3000429060v	4	Llama4_simple	ENG30-00233203-v;ENG30-00429060-v;ENG30-00441445-v;ENG30-02452614-v	
9-9	683-687	zbog	PREP	ADP	_	_	zbog	_	_	_	_	_	_	0	_	_	
9-10	688-693	loših	A	ADJ	_	_	loš	_	_	_	*	Reč 'loš' se ovde koristi za opisivanje kvaliteta odnosa koji su neželjeni ili negativni	http://llod.jerteh.rs/WSD/seENG3001125429a	4	Llama4_simple	ENG30-01125429-a;ENG30-01131043-a;ENG30-01587787-a;ENG30-02345713-a	
9-11	694-708	profesionalnih	A	ADJ	_	_	profesionalan	_	_	_	*	odnosi se na osobu koja ima određenu struku ili zanimanje	http://llod.jerteh.rs/WSD/seENG3001870100a	1	Llama4_simple	ENG30-01870100-a	
9-12	709-715	odnosa	N	NOUN	_	_	odnos	_	_	_	*	odnosi kao međusobne veze ili interakcije između ljudi ili grupa	http://llod.jerteh.rs/WSD/seENG3000040962n	4	Llama4_simple	ENG30-00031921-n;ENG30-00040962-n;ENG30-13815449-n;ENG30-13928668-n	
9-13	716-718	sa	PREP	ADP	_	_	sa	_	_	_	_	_	_	0	_	_	
9-14	719-731	predsednikom	N	NOUN	http://www.wikidata.org/entity/Q30461	ROLE	predsednik	_	_	_	*	funkcija šefa države	http://llod.jerteh.rs/WSD/seENG3010467395n	6	Llama4_simple	ENG30-00597265-n;ENG30-10467179-n;ENG30-10467395-n;ENG30-10468559-n;ENG30-10468962-n;ENG30-10631309-n	
9-15	732-743	Džefersonom	N	PROPN	http://www.wikidata.org/entity/Q162269[5]	PERS[5]	Džeferson	_	_	_	_	_	_	0	_	_	
9-16	744-752	Dejvisom	N	PROPN	http://www.wikidata.org/entity/Q162269[5]	PERS[5]	Dejvis	_	_	_	_	_	_	0	_	_	
9-17	753-754	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	0	_	_	
9-18	755-761	drugim	A	ADJ	_	_	drugi	_	_	_	*	ne prvi, već ostali	http://llod.jerteh.rs/WSD/seENG3002070188a	4	Llama4_simple	ENG30-00048858-a;ENG30-02070030-a;ENG30-02070188-a;ENG30-02202146-a	
9-19	762-769	visokim	A	ADJ	_	_	visok	_	_	_	*	položaj ili status	http://llod.jerteh.rs/WSD/seENG3002339120a	6	Llama4_simple	ENG30-01204557-a;ENG30-01210854-a;ENG30-01213197-a;ENG30-01375909-a;ENG30-02339120-a;ENG30-02385726-a	
9-20	770-780	generalima	N	NOUN	http://www.wikidata.org/entity/Q83460	ROLE	general	_	_	_	*	Oficir u kopnenoj vojsci, avijaciji ili mornarici koji ima čin iznad pukovničkog	http://llod.jerteh.rs/WSD/seENG3010125786n	1	Llama4_simple	ENG30-10125786-n	
9-21	781-782	i	CONJ	CCONJ	_	_	i	_	_	_	_	_	_	0	_	_	
9-22	783-795	zvaničnicima	N	NOUN	http://www.wikidata.org/entity/Q599151	ROLE	zvaničnik	_	_	_	*	Nije pronađen odgovarajući ID u listi.	http://llod.jerteh.rs/WSD/seENG3010372076n	1	FIRST	ENG30-10372076-n	
9-23	795-796	.	SENT	PUNCT	_	_	.	_	_	_	_	_	_	0	_	_	

#Text=Timovi su organizovani na principima Fudbala za prijateljstvo: u istom timu igraju sportisti različitih nacionalnosti, pola i fizičkih sposobnosti.
10-1	796-802	Timovi	N	NOUN	_	_	tim	_	_	_	*	tim kao grupa ljudi privremeno udružena u neku aktivnost	http://llod.jerteh.rs/WSD/seENG3008264897n	2	Llama4_simple	ENG30-08208560-n;ENG30-08264897-n	
10-2	803-805	su	V	AUX	_	_	jesam	_	_	_	_	_	_	0	_	_	
10-3	806-818	organizovani	V	VERB	_	_	organizovati	_	_	_	*	U kontekstu rečenice, 'organizovani' se odnosi na strukturiranje ili planiranje na sistematičan način, što odgovara značenju organizovati kao što je dato u ID-ju ENG30-01651444-v	http://llod.jerteh.rs/WSD/seENG3001651444v	5	Llama4_simple	ENG30-00404642-v;ENG30-00710005-v;ENG30-01651444-v;ENG30-02432530-v;ENG30-02448185-v	
10-4	819-821	na	PREP	ADP	_	_	na	_	_	_	_	_	_	0	_	_	
